id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->Job list page->validate input data->Invalid input data,EQ,CTRL|INT,4,undefined,1,0,1,Search for jobs,Search for jobs
2,User->Job search page->verify input information->invalid input information,EQ,CTRL|INT,4,undefined,1,0,1,Search for jobs,Search for jobs
3,User->Job search page->verify input information->Search by input keywords from Indeed.com->Indeed.com,FUNC_NA,CTRL|EXTIVK,5,undefined,2,0,2,Search for jobs,Search for jobs
4,Indeed.com->Sort search results->Job list page,FUNC_NA,CTRL|EXTCLL|INT,3,undefined,1,0,1,Search for jobs,Search for jobs
