id,path,useCase,path_length, boundry_num, control_num, entity_num, actor_num
1,stl#2->2->3->7->13->8->null->9->10->12,Use Case1,undefined,0,0,0,0
2,stl#2->2->3->7->13->8->null->9->10->11,Use Case1,undefined,0,0,0,0
3,stl#2->2->3->4->5->6->null->9->10->12,Use Case1,undefined,0,0,0,0
4,stl#2->2->3->4->5->6->null->9->10->11,Use Case1,undefined,0,0,0,0
5,stl#bookTickets->bookTickets->1,Use Case1,undefined,0,0,0,0
