id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Message page->User:Message page,Send Message,CTRL,2,0,16,1,32
2,stl#User:New message button->User:New message button->New message button:display new message page->display new message page:retrive connections of a user->retrive connections of a user:Message edit page->Message edit page:check input message->check input message:send message->send message:redirect to message page->redirect to message page:Message page,Send Message,TRAN_NA,9,8,14.25,8,128.25
3,stl#User:New message button->User:New message button->New message button:display new message page->display new message page:retrive connections of a user->retrive connections of a user:Message edit page->Message edit page:check input message->check input message:send message->send message:message,Send Message,TRAN_NA,8,6,14,7,112
4,stl#User:New message button->User:New message button->New message button:display new message page->display new message page:retrive connections of a user->retrive connections of a user:Message edit page->Message edit page:check input message->check input message:invalid input warning message,Send Message,TRAN_NA,7,6,13.666666666666666,6,95.66666666666666
5,stl#User:New message button->User:New message button->New message button:display new message page->display new message page:retrive connections of a user->retrive connections of a user:Message edit page->Message edit page:close new message page->close new message page:Message page,Send Message,TRAN_NA,7,6,13.666666666666666,6,95.66666666666666
6,stl#User:New message button->User:New message button->New message button:display new message page->display new message page:retrive connections of a user->retrive connections of a user:Connection,Send Message,TRAN_NA,5,4,9,4,45
7,stl#User:Message edit page->User:Message edit page->Message edit page:check input message->check input message:send message->send message:redirect to message page->redirect to message page:Message page,Send Message,CTRL,6,4,16,5,96
8,stl#User:Message edit page->User:Message edit page->Message edit page:check input message->check input message:send message->send message:message,Send Message,CTRL,5,2,16,4,80
9,stl#User:Message edit page->User:Message edit page->Message edit page:check input message->check input message:invalid input warning message,Send Message,CTRL,4,2,16,3,64
10,stl#User:Message edit page->User:Message edit page->Message edit page:close new message page->close new message page:Message page,Send Message,CTRL,4,2,16,3,64
11,stl#User:invalid input warning message->User:invalid input warning message,Send Message,CTRL,2,0,16,1,32
