id,path,functional,transactional,path_length,diagram,useCase
1,contractor->all players list->query attribute list of a player->player,EI,CTRL|DM|EI,undefined,Edit the crawling attributes of a player,Edit the crawling attributes of a player
2,contractor->all players list->query attribute list of a player->player detail page,EQ,CTRL|INT,undefined,Edit the crawling attributes of a player,Edit the crawling attributes of a player
3,contractor->players tab->query crawling list of players->player,EI,CTRL|DM|EI,undefined,Edit the crawling attributes of a player,Edit the crawling attributes of a player
4,contractor->players tab->query crawling list of players->all players list,EQ,CTRL|INT,undefined,Edit the crawling attributes of a player,Edit the crawling attributes of a player
5,contractor->player detail page->update player attributes->player,EI,CTRL|DM|EI,undefined,Edit the crawling attributes of a player,Edit the crawling attributes of a player
