id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,update feature detail,control,1,2,View Dashboard Page,View Dashboard Page,
2,feature detail,boundary,1,2,View Dashboard Page,View Dashboard Page,
3,feature,entity,0,1,View Dashboard Page,View Dashboard Page,
4,redirect to feature page,control,2,1,View Dashboard Page,View Dashboard Page,
5,Feature List,boundary,1,1,View Dashboard Page,View Dashboard Page,
6,User,actor,4,0,View Dashboard Page,View Dashboard Page,
