id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->feature detail->update feature detail->feature,EI,CTRL|DM|EI,4,undefined,1,1,1,View Dashboard Page,View Dashboard Page
2,User->Feature List->redirect to feature page->feature detail,EQ,CTRL|INT,4,undefined,1,0,1,View Dashboard Page,View Dashboard Page
