id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Report icon on the picture-->User:Report icon on the picture-->Report icon on the picture:prompot confirm-->prompot confirm:Report icon on the picture-->Report icon on the picture:prompot confirm,Report Picture - Submit,5,0,2,2,0
2,stl#User:Report icon on the picture-->User:Report icon on the picture-->Report icon on the picture:prompot confirm-->prompot confirm:report confirm dialog-->report confirm dialog:store report information-->store report information:report information,Report Picture - Submit,6,0,1,4,0
3,stl#User:report confirm dialog-->User:report confirm dialog-->report confirm dialog:store report information-->store report information:report information,Report Picture - Submit,4,0,0,3,0
