id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:List of friends->User:List of friends->List of friends:check invitation sent or not->check invitation sent or not:group home page,Invite friends to group,TRAN_NA,4,3,4.666666666666667,3,18.666666666666668
2,stl#User:List of friends->User:List of friends->List of friends:check invitation sent or not->check invitation sent or not:Show corresponding status->Show corresponding status:group home page,Invite friends to group,TRAN_NA,5,3,3.75,4,18.75
3,stl#User:List of friends->User:List of friends->List of friends:check invitation sent or not->check invitation sent or not:Send friend invitation->Send friend invitation:group home page,Invite friends to group,TRAN_NA,5,4,5,4,25
4,stl#User:List of friends->User:List of friends->List of friends:check invitation sent or not->check invitation sent or not:Send friend invitation->Send friend invitation:Invitation,Invite friends to group,TRAN_NA,5,4,5.25,4,26.25
5,stl#User:List of friends->User:List of friends->List of friends:check invitation sent or not->check invitation sent or not:Invitation,Invite friends to group,TRAN_NA,4,3,5,3,20
6,stl#User:group home page->User:group home page,Invite friends to group,CTRL;EXTCLL;DM;EI,2,1,5,1,10
7,stl#User:invite button->User:invite button->invite button:query friends who is not in group->query friends who is not in group:friends,Invite friends to group,TRAN_NA,4,2,4.666666666666667,3,18.666666666666668
8,stl#User:invite button->User:invite button->invite button:query friends who is not in group->query friends who is not in group:List of friends->List of friends:check invitation sent or not->check invitation sent or not:group home page,Invite friends to group,TRAN_NA,6,4,5,5,30
9,stl#User:invite button->User:invite button->invite button:query friends who is not in group->query friends who is not in group:List of friends->List of friends:check invitation sent or not->check invitation sent or not:Show corresponding status->Show corresponding status:group home page,Invite friends to group,TRAN_NA,7,4,4.333333333333333,6,30.333333333333332
10,stl#User:invite button->User:invite button->invite button:query friends who is not in group->query friends who is not in group:List of friends->List of friends:check invitation sent or not->check invitation sent or not:Send friend invitation->Send friend invitation:group home page,Invite friends to group,TRAN_NA,7,5,5.166666666666667,6,36.16666666666667
11,stl#User:invite button->User:invite button->invite button:query friends who is not in group->query friends who is not in group:List of friends->List of friends:check invitation sent or not->check invitation sent or not:Send friend invitation->Send friend invitation:Invitation,Invite friends to group,TRAN_NA,7,5,5.333333333333333,6,37.33333333333333
12,stl#User:invite button->User:invite button->invite button:query friends who is not in group->query friends who is not in group:List of friends->List of friends:check invitation sent or not->check invitation sent or not:Invitation,Invite friends to group,TRAN_NA,6,4,5.2,5,31.200000000000003
