id,element,NOCH,DIT,CBO,NUMS,NCI,NCIF
1,SAXException,0,0,0,0,0,0
2,C,0,0,0,0,0,0
3,XMLReader,0,0,0,0,0,0
4,EntityResolver,0,0,0,0,0,0
