id,path,transactional,path_length,diagram,useCase
1,Actor->Photo View->User Directed to View Photo Use Case,TRAN_NA,3,Use Case Model,Search by Location
2,Actor->Photo Search Result List View->List Mutator->Photo Search Result List,CTRL,4,Use Case Model,Search by Location
3,Actor->Photo Search Result List View->List Mutator->Photo Search Result List,DM,4,Use Case Model,Search by Location
4,Actor->Photo Search Result List View->List Mutator->Photo Search Result List,EI,4,Use Case Model,Search by Location
5,Actor->Location Screen->Perform Default Search->Photo Database,CTRL,4,Use Case Model,Search by Location
6,Actor->Location Screen->Perform Default Search->Photo Database,DM,4,Use Case Model,Search by Location
7,Actor->Location Screen->Perform Default Search->Photo Database,EI,4,Use Case Model,Search by Location
8,Actor->Location Screen->Perform Default Search->List Mutator->Photo Search Result List,CTRL,5,Use Case Model,Search by Location
9,Actor->Location Screen->Perform Default Search->List Mutator->Photo Search Result List,DM,5,Use Case Model,Search by Location
10,Actor->Location Screen->Perform Default Search->List Mutator->Photo Search Result List,EI,5,Use Case Model,Search by Location
11,Actor->Range Buttons(Default myhome)->Perform Select Range Search->Photo Database,CTRL,4,Use Case Model,Search by Location
12,Actor->Range Buttons(Default myhome)->Perform Select Range Search->Photo Database,DM,4,Use Case Model,Search by Location
13,Actor->Range Buttons(Default myhome)->Perform Select Range Search->Photo Database,EI,4,Use Case Model,Search by Location
14,Actor->Range Buttons(Default myhome)->Perform Select Range Search->List Mutator->Photo Search Result List,CTRL,5,Use Case Model,Search by Location
15,Actor->Range Buttons(Default myhome)->Perform Select Range Search->List Mutator->Photo Search Result List,DM,5,Use Case Model,Search by Location
16,Actor->Range Buttons(Default myhome)->Perform Select Range Search->List Mutator->Photo Search Result List,EI,5,Use Case Model,Search by Location
