id,path,functional,transactional,path_length,diagram,useCase
1,Attendee->Course detail page->Display review page->Review page,EQ,CTRL|INT,undefined,Review course,Review course
2,Attendee->Review page->Redirect to home page->Home page,EQ,CTRL|INT,undefined,Review course,Review course
3,Attendee->Review page->Update cours information in db->Cours information update success message,EQ,CTRL|INT,undefined,Review course,Review course
4,Attendee->Review page->Update cours information in db->Course,EI,CTRL|DM|EI,undefined,Review course,Review course
