id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Range Buttons(Default myhome)->User:Range Buttons(Default myhome)->Range Buttons(Default myhome):Perform Select Range Search->Perform Select Range Search:Photo Database,Search by Location,TRAN_NA,4,3,NaN,undefined,NaN
2,stl#User:Range Buttons(Default myhome)->User:Range Buttons(Default myhome)->Range Buttons(Default myhome):Perform Select Range Search->Perform Select Range Search:List Mutator->List Mutator:Photo Search Result List,Search by Location,TRAN_NA,5,4,NaN,undefined,NaN
3,stl#User:Photo View->User:Photo View->Photo View:User Directed to View Photo Use Case,Search by Location,TRAN_NA,3,2,NaN,undefined,NaN
4,stl#User:Photo Search Result List View->User:Photo Search Result List View->Photo Search Result List View:List Mutator->List Mutator:Photo Search Result List,Search by Location,TRAN_NA,4,3,NaN,undefined,NaN
5,stl#User:Location Screen->User:Location Screen->Location Screen:Perform Default Search->Perform Default Search:Photo Database,Search by Location,TRAN_NA,4,3,NaN,undefined,NaN
6,stl#User:Location Screen->User:Location Screen->Location Screen:Perform Default Search->Perform Default Search:List Mutator->List Mutator:Photo Search Result List,Search by Location,TRAN_NA,5,4,NaN,undefined,NaN
7,stl#Actor:Photo View->Actor:Photo View->Photo View:User Directed to View Photo Use Case,Search by Location,TRAN_NA,3,2,NaN,undefined,NaN
8,stl#Actor:Photo Search Result List View->Actor:Photo Search Result List View->Photo Search Result List View:List Mutator->List Mutator:Photo Search Result List,Search by Location,TRAN_NA,4,3,NaN,undefined,NaN
9,stl#Actor:Location Screen->Actor:Location Screen->Location Screen:Perform Default Search->Perform Default Search:Photo Database,Search by Location,TRAN_NA,4,3,NaN,undefined,NaN
10,stl#Actor:Location Screen->Actor:Location Screen->Location Screen:Perform Default Search->Perform Default Search:List Mutator->List Mutator:Photo Search Result List,Search by Location,TRAN_NA,5,4,NaN,undefined,NaN
11,stl#Actor:Range Buttons(Default myhome)->Actor:Range Buttons(Default myhome)->Range Buttons(Default myhome):Perform Select Range Search->Perform Select Range Search:Photo Database,Search by Location,TRAN_NA,4,3,NaN,undefined,NaN
12,stl#Actor:Range Buttons(Default myhome)->Actor:Range Buttons(Default myhome)->Range Buttons(Default myhome):Perform Select Range Search->Perform Select Range Search:List Mutator->List Mutator:Photo Search Result List,Search by Location,TRAN_NA,5,4,NaN,undefined,NaN
