id,element,useCase,type,component
1,User:Survey result page,Input results for survey,control,Surveydb
2,User:survey has been created message,Input results for survey,boundary,successmessage
3,User:Survey result has been created error message,Input results for survey,boundary,successmessage
4,Input survey result info:Survey db,Input results for survey,control,Surveydb
5,Input survey result info:Survey result has been created error message,Input results for survey,boundary,successmessage
6,Survey result page:Input survey result info,Input results for survey,control,Surveydb
7,Survey result has been created error message:add survey detail into db,Input results for survey,control,Surveydb
8,add survey detail into db:survey has been created message,Input results for survey,boundary,successmessage
9,stl#User:Survey result page,Input results for survey,Stimulus,undefined
10,stl#User:survey has been created message,Input results for survey,Stimulus,undefined
11,stl#User:Survey result has been created error message,Input results for survey,Stimulus,undefined
