NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Changing wedding details dynamically,5,10,0,7,4,1,2,0,0,1,0,2,0,1,3,2,8,1.9090909090909092,5.5,5,15.272727272727273,0,0,20,5,5,5,5,5,5,5,5.074,5.37,5.8340000000000005
2,Create account,13,19,0,14,10,0,4,1,0,2,1,3,0,3,10,3,20.666666666666668,6.510204081632653,16.333333333333332,3,134.54421768707485,0,0,48,13,13,13,13,13,13,13,13.192399999999996,53.426700000000004,34.24490000000001
3,Design invitation card,8,16,0,12,6,1,5,0,0,2,0,2,0,2,6,2,17,2.8846153846153846,13,7.5,49.03846153846154,0,0,30,8,8,8,8,8,8,8,8.1184,12.772300000000001,11.1204
4,Disallow user to login for wrong credentials,5,11,0,8,8,0,0,0,0,2,0,2,0,2,3,2,9,3.6153846153846154,6.5,2.5,32.53846153846154,0,0,20,5,5,5,5,5,5,5,5.074,8.346,6.774500000000001
5,Login,5,13,0,10,8,0,2,0,0,1,0,1,0,1,4,1,22,5.882352941176471,17,6,129.41176470588238,0,0,19,5,5,5,5,5,5,5,5.074,17.1498,10.0615
6,Send E-invitations to guest,6,14,0,10,4,0,6,1,0,1,1,2,0,2,4,2,11,6.25,8,9.5,68.75,0,0,23,6,6,6,6,6,6,6,6.0888,16.2787,12.2773
7,Take the survey,7,12,0,9,4,5,0,0,0,2,0,3,0,2,4,3,12,6.172413793103448,9.666666666666666,3,74.06896551724138,0,0,30,7,7,7,7,7,7,7,7.1036,31.3692,20.4316
8,Validate User Credentials,4,9,0,7,7,0,0,0,0,1,0,1,0,1,3,1,16,5.333333333333333,12,1,85.33333333333333,0,0,15,4,4,4,4,4,4,4,4.0592,9.3188,7.4072
9,delete guest list,5,10,0,7,4,3,0,0,0,4,0,5,0,4,0,5,3.2,2.4545454545454546,2.2,0,7.854545454545455,0,0,20,5,5,5,5,5,5,5,5.074,5.5733999999999995,5.929
10,reply to invitation,5,11,0,8,3,4,1,0,0,1,0,3,0,1,2,3,6,3,4.333333333333333,2,18,0,0,17,5,5,5,5,5,5,5,5.074,5.7768,6.023999999999999
11,update website,7,12,0,9,2,4,3,1,0,0,1,1,0,1,6,1,36,4.137931034482759,29,7,148.96551724137933,0,0,24,7,7,7,7,7,7,7,7.1036,19.667099999999998,13.695099999999998
12,upload list of guests,6,15,0,11,5,2,4,1,0,1,1,2,0,2,4,2,12.5,3.526315789473684,9.5,8,44.07894736842105,0,0,24,6,6,6,6,6,6,6,6.0888,11.771899999999999,8.0838
13,view guest list,5,11,0,8,2,6,0,0,0,0,0,3,0,0,2,3,6,4.076923076923077,4.333333333333333,0.6666666666666666,24.46153846153846,0,0,18,5,5,5,5,5,5,5,5.074,9.1168,6.023999999999999
14,view invitation,5,10,0,7,4,1,2,0,0,2,0,2,0,2,3,2,8,1.7272727272727273,5.5,9,13.818181818181818,0,0,20,5,5,5,5,5,5,5,5.074,5.37,5.9765
15,view website,2,6,0,4,4,0,0,0,0,1,0,1,0,1,1,1,6,4,4,1,24,0,0,7,2,2,2,2,2,2,2,2.0296,2.3514,2.4286
