id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Invalid store error message->User:Invalid store error message,Report generation,CTRL,2,9,3,1,6
2,stl#User:report generation button->User:report generation button->report generation button:query report->query report:report list->report list:dump report to Excel->dump report to Excel:Excel,Report generation,CTRL;EXTCLL;DM;EI,6,4,4,5,24
3,stl#User:report generation button->User:report generation button->report generation button:query report->query report:report list->report list:dump report to Excel->dump report to Excel:Display an invalid store error message->Display an invalid store error message:Invalid store error message,Report generation,CTRL,7,21,4.166666666666667,6,29.166666666666668
4,stl#User:report generation button->User:report generation button->report generation button:query report->query report:report,Report generation,CTRL,4,2,4.333333333333333,3,17.333333333333332
5,stl#User:report list->User:report list->report list:dump report to Excel->dump report to Excel:Excel,Report generation,CTRL;EXTCLL;DM;EI,4,2,4.333333333333333,3,17.333333333333332
6,stl#User:report list->User:report list->report list:dump report to Excel->dump report to Excel:Display an invalid store error message->Display an invalid store error message:Invalid store error message,Report generation,CTRL,5,19,4.5,4,22.5
