id,element,useCase,type,outboundDegree,inboundDegree
1,User:Confirm Box,Delete Picture,0,undefined,undefined
2,User:Delete Button,Delete Picture,0,undefined,undefined
3,Confirm Box:close the prompt and delete the picture,Delete Picture,0,undefined,undefined
4,Shows confirm prompt:Confirm Box,Delete Picture,0,undefined,undefined
5,close the prompt and delete the picture:Confirm Box,Delete Picture,0,undefined,undefined
6,Delete Button:Shows confirm prompt,Delete Picture,0,undefined,undefined
7,close the prompt and delete the picture:Picture,Delete Picture,0,undefined,undefined
8,stl#User:Confirm Box,Delete Picture,0,undefined,undefined
9,stl#User:Delete Button,Delete Picture,0,undefined,undefined
