NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Checkout,3,8,0,6,4,2,0,0,0,1,0,1,0,1,2,1,13,2.8,10,1,36.4,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,4.3621,3.6429
2,Configure Data Service,3,8,0,6,5,1,0,0,0,1,0,1,0,1,2,1,13,3,10,1,39,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,5.2613,3.5953999999999997
3,Create Account,3,9,0,7,4,1,2,0,0,1,0,1,0,1,2,1,15,2.25,12,1,33.75,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,6.096299999999999,4.393400000000001
4,Customize Data Service Subscription Notification,3,8,0,6,4,2,0,0,0,1,0,1,0,1,2,1,13,2.8,10,4,36.4,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,4.3621,3.6429
5,Decide Data Storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Export Data File,3,8,0,6,2,4,0,0,0,2,0,3,0,2,0,3,4.333333333333333,3,3.3333333333333335,1.3333333333333333,13,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,5.2613,3.5953999999999997
7,Login,3,8,0,6,4,2,0,0,0,1,0,1,0,1,2,1,13,2.8,10,2,36.4,0,0,10,3,3,3,3,3,3,3,3.0443999999999996,4.3621,3.6429
8,Logout,3,8,0,6,4,2,0,0,0,1,0,1,0,1,2,1,13,2.8,10,4,36.4,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,4.3621,3.6429
9,Manage Data,3,8,0,6,4,2,0,0,0,1,0,1,0,1,2,1,13,2.8,10,3,36.4,0,0,10,3,3,3,3,3,3,3,3.0443999999999996,4.3621,3.6429
10,Receive Notification for Subscribed Data Service,4,10,0,8,6,2,0,0,0,1,0,1,0,1,3,1,20,2.875,16,4,57.5,0,0,14,4,4,4,4,4,4,4,4.0592,8.107,5.6077
11,Receive Notification of Completion of Configuration by Email,3,8,0,6,4,2,0,0,0,1,0,1,0,1,2,1,13,2.8,10,3,36.4,0,0,10,3,3,3,3,3,3,3,3.0443999999999996,4.3621,3.6429
12,Send Data Through Cellular Technologies,3,9,0,7,2,5,0,0,0,2,0,3,0,2,0,3,5,2.6666666666666665,4,1.3333333333333333,13.333333333333332,0,0,12,3,3,3,3,3,3,3,3.0443999999999996,6.096299999999999,4.393400000000001
13,Subscribe Data Service,3,8,0,6,4,2,0,0,0,1,0,1,0,1,2,1,13,1.8,10,4,23.400000000000002,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,4.2604,3.5953999999999997
14,Update Content,4,9,0,7,4,2,1,0,0,1,0,1,0,1,3,1,17,2.6923076923076925,13,2,45.769230769230774,0,0,14,4,4,4,4,4,4,4,4.0592,5.4361,4.809699999999999
15,View Data,3,8,0,6,4,2,0,0,0,1,0,1,0,1,2,1,13,2.8,10,4,36.4,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,4.3621,3.6429
