NUM,PROJ,UseCase_Num,Tran_Num,Activity_Num,Component_Num,Precedence_Num,Stimulus_Num,Tran_Num,UseCase_Num,Activity_Num,Actor_Num,Avg_Actor,Boundary_Num,ControlNum,Entity_Num,Component_num,Attribute_num,Operation_num,class_num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD,Arch_Diff,DET,RET,ILF,EIF,EI,EO,EQ,FN,IFPUG,NI,NE,MKII,EXT,ERY,RED,WRT,COSMIC,Type,Effort_Norm,Norm_Factor,KSLOC,Effort,UAW,TCF,EF,Simple_UC, Average_UC, Complex_UC, Effort_Norm_UCP, Effort_Norm_COCOMO, UUCP, UCP,EUCP,EXUCP,DUCP,SWTI,SWTII,SWTIII,NOET,NOAAE,NORT,NEM,NSR,NOA,NOS,WMC,MPC,DIT,NIVPC,NUMS,RR,NTLC,ANWMC,ADIT,NOCPBC,EIF,ILF,DET,FTR,NT,NOC,NOA,NOA,NOUC,NOR,ANAPUC,ANRPUC,UCP,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCAL,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT,Num_User_Story, Num_Tasks, project_manager_estimate, developer_estimate
1,Web_based_product_configurator_and_data_service_system_2018-11-22@1545546245122,15,44,117,9,103,28,44,30,117,0,0,55,62,3,89,25,35,9,9,0,0,0,0,0,0,0,114,9,0,3.888888888888889,2.7777777777777777,0,0,0,12.666666666666666,2.7777777777777777,2.6999999999999997,0,0,0,3,0,5,0,3,26,5,34.2,74.8,2558.1600000000003,25,9,58,12,0,0,158,44,228,44,44,100.89999999999999,44,44,44,44,176,Unknown,NA,NA,NA,NA,0,1,1,13,2,0,0,0,85,85,44.65119999999999,71.05339999999998,55.49069999999999,44.65119999999999,71.05339999999998,55.49069999999999,9,25,114,9,9,114,15,2.6999999999999997,3.888888888888889,0,2.7777777777777777,0,0,9,0.3,0,0,0,0,0,0,3,9,114,114,15,0,0,0,0,9,0,0,0,35,0,25,114,3.888888888888889,0,2.7777777777777777,25.333333333333332,25.333333333333332,9,2.7777777777777777,9,9,114,114,0,35,0,0,0,0
