id,element,useCase,type,component
78,Confirmation page:Homepage,Receive Notification of Completion of Configuration by Email,boundary,Homepage
79,Confirmation page:Receive  Data  page,Receive Notification of Completion of Configuration by Email,boundary,Homepage
80,selects the way to receive notification an email or a text.:Confirmation page,Receive Notification of Completion of Configuration by Email,control,Product Configuration
81,Receive  Data  page:selects the way to receive notification an email or a text.,Receive Notification of Completion of Configuration by Email,control,Web based product configurator and data service system
82,stl#User:Homepage,Receive Notification of Completion of Configuration by Email,Stimulus,undefined
83,stl#User:Receive  Data  page,Receive Notification of Completion of Configuration by Email,Stimulus,undefined
84,User:Homepage,Send Data Through Cellular Technologies,boundary,Homepage
85,User:Send Data  page,Send Data Through Cellular Technologies,control,Sensor Data Export File
86,Confirmation page:Send Data  page,Send Data Through Cellular Technologies,control,Sensor Data Export File
87,Confirmation page:Homepage,Send Data Through Cellular Technologies,boundary,Homepage
88,validate authentication information and checks the validation of the sensor :Confirmation page,Send Data Through Cellular Technologies,control,Product Configuration
89,Input data:validate authentication information and checks the validation of the sensor ,Send Data Through Cellular Technologies,control,Sensor Product Configuration Form
90,Send Data  page:Input data,Send Data Through Cellular Technologies,control,Sensor Data Export File
91,stl#User:Homepage,Send Data Through Cellular Technologies,Stimulus,undefined
92,stl#User:Send Data  page,Send Data Through Cellular Technologies,Stimulus,undefined
93,User:Homepage,Subscribe Data Service,boundary,Homepage
94,User:Subscribe Data serivce page,Subscribe Data Service,boundary,Data Service Configuration Form
95,Confirmation page:Homepage,Subscribe Data Service,boundary,Homepage
96,Confirmation page:Subscribe Data serivce page,Subscribe Data Service,boundary,Data Service Configuration Form
97,Subscribe data:Confirmation page,Subscribe Data Service,control,Product Configuration
98,Subscribe Data serivce page:Subscribe data,Subscribe Data Service,control,Sensor Data Export File
99,stl#User:Homepage,Subscribe Data Service,Stimulus,undefined
100,stl#User:Subscribe Data serivce page,Subscribe Data Service,Stimulus,undefined
101,User:Update content page,Update Content,boundary,Homepage
102,User:Homepage,Update Content,boundary,Homepage
103,Choose content to update:Confirmation page,Update Content,control,Product Configuration
104,Choose content to update:content db,Update Content,entity,User Account
105,Update content page:Choose content to update,Update Content,control,Web based product configurator and data service system
106,Confirmation page:Homepage,Update Content,boundary,Homepage
107,Confirmation page:Update content page,Update Content,boundary,Homepage
108,stl#User:Update content page,Update Content,Stimulus,undefined
109,stl#User:Homepage,Update Content,Stimulus,undefined
110,User:Homepage,View Data,boundary,Homepage
111,User:View data  page,View Data,boundary,Homepage
112,Choose data:Confirmation page ,View Data,control,Product Configuration
113,View data  page:Choose data,View Data,control,Sensor Data Export File
114,Confirmation page :Homepage,View Data,boundary,Homepage
115,Confirmation page :View data  page,View Data,boundary,Homepage
116,stl#User:Homepage,View Data,Stimulus,undefined
117,stl#User:View data  page,View Data,Stimulus,undefined
