id,element,useCase,type,component
35,stl#User:Admin page,Admin searches for photo by event,Stimulus,undefined
36,stl#User:Event list,Admin searches for photo by event,Stimulus,undefined
37,stl#User:Search box,Admin searches for photo by event,Stimulus,undefined
38,Actor:Search box,Admin searches for photo by user,control,Searchbox
39,Actor:Admin page,Admin searches for photo by user,control,Adminpage
40,Actor:User list,Admin searches for photo by user,boundary,User
41,Account:Get user list,Admin searches for photo by user,boundary,User
42,pop up event connection error:Account,Admin searches for photo by user,entity,Account
43,User:Admin page,Admin searches for photo by user,control,Adminpage
44,pop up event connection error:Admin page,Admin searches for photo by user,control,Adminpage
45,Get user list:Admin page,Admin searches for photo by user,control,Adminpage
46,Display user list:User list,Admin searches for photo by user,boundary,User
47,Get user list:Display user list,Admin searches for photo by user,boundary,User
48,Get photo list:photo,Admin searches for photo by user,boundary,photolist
49,Get photo list:display photo list,Admin searches for photo by user,boundary,photolist
50,User list:Get photo list,Admin searches for photo by user,boundary,photolist
51,Get user list:Search box,Admin searches for photo by user,control,Searchbox
52,display photo list:Photo list,Admin searches for photo by user,boundary,photolist
53,Pop up photo connection error:User list,Admin searches for photo by user,boundary,User
54,photo:Pop up photo connection error,Admin searches for photo by user,boundary,photolist
55,User:Search box,Admin searches for photo by user,control,Searchbox
56,User:User list,Admin searches for photo by user,boundary,User
57,stl#Actor:Search box,Admin searches for photo by user,Stimulus,undefined
58,stl#Actor:Admin page,Admin searches for photo by user,Stimulus,undefined
59,stl#Actor:User list,Admin searches for photo by user,Stimulus,undefined
60,stl#User:Admin page,Admin searches for photo by user,Stimulus,undefined
61,stl#User:Search box,Admin searches for photo by user,Stimulus,undefined
62,stl#User:User list,Admin searches for photo by user,Stimulus,undefined
63,Actor:delete expired location photos automatically,Automatic deletion,control,canceldeletion
64,Actor:delete photos related to expired events automatically,Automatic deletion,control,canceldeletion
65,Actor:Delete expired events automatically,Automatic deletion,control,canceldeletion
66,Delete expired events automatically:event,Automatic deletion,boundary,event
67,User:Delete expired events automatically,Automatic deletion,control,canceldeletion
68,delete expired location photos automatically:photo,Automatic deletion,boundary,photolist
69,User:delete expired location photos automatically,Automatic deletion,control,canceldeletion
70,delete photos related to expired events automatically:photo,Automatic deletion,boundary,photolist
71,User:delete photos related to expired events automatically,Automatic deletion,control,canceldeletion
72,stl#Actor:delete expired location photos automatically,Automatic deletion,Stimulus,undefined
73,stl#Actor:delete photos related to expired events automatically,Automatic deletion,Stimulus,undefined
74,stl#Actor:Delete expired events automatically,Automatic deletion,Stimulus,undefined
75,stl#User:Delete expired events automatically,Automatic deletion,Stimulus,undefined
76,stl#User:delete expired location photos automatically,Automatic deletion,Stimulus,undefined
77,stl#User:delete photos related to expired events automatically,Automatic deletion,Stimulus,undefined
78,Actor:Sign up Screen,Create Account,boundary,SignupScreen
79,Display pop-up "Password do not match" on Sign up Screen:Account,Create Account,entity,Account
80,Display pop-up "Password do not match" on Sign up Screen:Sign up Screen,Create Account,boundary,SignupScreen
81,Display pop-up "invalid Useername or Username is already in use" on Sign Up Screen:Sign up Screen,Create Account,boundary,SignupScreen
82,verify username:Display pop-up "invalid Useername or Username is already in use" on Sign Up Screen,Create Account,boundary,SignupScreen
83,Display pop-up "invalid email or email is already in use" on Sign Up Screen:Sign up Screen,Create Account,boundary,SignupScreen
84,verify email:Display pop-up "invalid email or email is already in use" on Sign Up Screen,Create Account,boundary,SignupScreen
85,Display pop-up "invalid password" on Sign Up Screen:Sign up Screen,Create Account,boundary,SignupScreen
86,verify password:Display pop-up "invalid password" on Sign Up Screen,Create Account,boundary,SignupScreen
87,Sign up Screen:verify email,Create Account,control,verifyconfirmpassword
88,User:Sign up Screen,Create Account,boundary,SignupScreen
89,verify username:User Collection,Create Account,control,canceldeletion
90,verify password:verify confirm password,Create Account,control,verifyconfirmpassword
91,verify email:verify username,Create Account,control,verifyconfirmpassword
92,verify username:verify password,Create Account,control,verifyconfirmpassword
93,stl#Actor:Sign up Screen,Create Account,Stimulus,undefined
94,stl#User:Sign up Screen,Create Account,Stimulus,undefined
95,Actor:Profile Photo Screen,Create Profile,boundary,SignupScreen
96,Display Selected Photo on Profile Photo Screen:Profile Photo Screen,Create Profile,boundary,SignupScreen
97,Photos Screen:Display Selected Photo on Profile Photo Screen,Create Profile,boundary,photolist
98,Display available photos on Photos Screen:Photos Screen,Create Profile,boundary,SignupScreen
99,Display photo on  Profile photo screen:Display available photos on Photos Screen,Create Profile,boundary,photolist
100,Profile Photo Screen:Display available photos on Photos Screen,Create Profile,boundary,photolist
101,Display photo on  Profile photo screen:Profile Photo Screen,Create Profile,boundary,SignupScreen
102,Display pop-up "Password do not match" on Sign up Screen:Profile Photo Screen,Create Profile,boundary,SignupScreen
103,Save Profile Photo:Profile,Create Profile,control,Profile
104,Profile Photo Screen:Save Profile Photo,Create Profile,control,Profile
105,User:Profile Photo Screen,Create Profile,control,Profile
106,stl#Actor:Profile Photo Screen,Create Profile,Stimulus,undefined
107,stl#User:Profile Photo Screen,Create Profile,Stimulus,undefined
108,Actor:Create Event Screen,Create a Private Event,boundary,event
109,Create Event Screen:Validate hashtag containts alphanume dash underscore,Create a Private Event,control,Validatehashtaguniqueness
110,Create Event Screen:Handle Validate Error,Create a Private Event,control,Validatehashtaguniqueness
111,User:Create Event Screen,Create a Private Event,boundary,event
112,Handle Validate Error:Event Collection,Create a Private Event,boundary,event
113,Validate hashtag uniqueness:Event Collection,Create a Private Event,boundary,event
114,Validate hashtag containts alphanume dash underscore:Handle Validate Error,Create a Private Event,control,Validatehashtaguniqueness
115,Validate hashtag uniqueness:Handle Validate Error,Create a Private Event,control,Validatehashtaguniqueness
116,Validate hashtag containts alphanume dash underscore:Validate hashtag uniqueness,Create a Private Event,control,Validatehashtaguniqueness
117,stl#Actor:Create Event Screen,Create a Private Event,Stimulus,undefined
118,stl#User:Create Event Screen,Create a Private Event,Stimulus,undefined
119,Actor:Create Event Screen,Create a Public Event,boundary,event
120,Create Event Screen:Validate hashtag containts alphanume dash underscore,Create a Public Event,control,Validatehashtaguniqueness
121,Create Event Screen:Handle Validate Error,Create a Public Event,control,Validatehashtaguniqueness
122,User:Create Event Screen,Create a Public Event,boundary,event
123,Validate hashtag uniqueness:Event Collection,Create a Public Event,boundary,event
124,Handle Validate Error:Event Collection,Create a Public Event,boundary,event
125,Validate hashtag containts alphanume dash underscore:Handle Validate Error,Create a Public Event,control,Validatehashtaguniqueness
126,Validate hashtag uniqueness:Handle Validate Error,Create a Public Event,control,Validatehashtaguniqueness
127,Validate hashtag containts alphanume dash underscore:Validate hashtag uniqueness,Create a Public Event,control,Validatehashtaguniqueness
128,stl#Actor:Create Event Screen,Create a Public Event,Stimulus,undefined
129,stl#User:Create Event Screen,Create a Public Event,Stimulus,undefined
130,Actor:Event Screen,Delete Photos in Event if Owner,boundary,event
131,Actor:Delete Photo Model,Delete Photos in Event if Owner,control,canceldeletion
132,Delete Photo Model:Handle Photo Deletion,Delete Photos in Event if Owner,control,canceldeletion
133,Delete Photo Model:Dismiss Delete Photo Model,Delete Photos in Event if Owner,boundary,photolist
134,Handle Deletion Error:Delete Photo Model,Delete Photos in Event if Owner,control,canceldeletion
135,User:Delete Photo Model,Delete Photos in Event if Owner,control,canceldeletion
136,Display Deelete Photo Model:Delete Photo Model,Delete Photos in Event if Owner,control,canceldeletion
137,Event Screen:Dismiss Delete Photo Model,Delete Photos in Event if Owner,boundary,photolist
138,Toggle Delete Mode:Display Deelete Photo Model,Delete Photos in Event if Owner,boundary,photolist
139,Handle Photo Deletion:Event,Delete Photos in Event if Owner,boundary,event
140,Event Screen:Toggle Delete Mode,Delete Photos in Event if Owner,control,canceldeletion
141,User:Event Screen,Delete Photos in Event if Owner,boundary,event
142,Toggle Off Delete Mode:Event Screen,Delete Photos in Event if Owner,boundary,event
143,Handle Photo Deletion:Handle Deletion Error,Delete Photos in Event if Owner,control,canceldeletion
144,Handle Photo Deletion:Photo Collection,Delete Photos in Event if Owner,boundary,photolist
145,stl#Actor:Event Screen,Delete Photos in Event if Owner,Stimulus,undefined
146,stl#Actor:Delete Photo Model,Delete Photos in Event if Owner,Stimulus,undefined
147,stl#User:Delete Photo Model,Delete Photos in Event if Owner,Stimulus,undefined
148,stl#User:Event Screen,Delete Photos in Event if Owner,Stimulus,undefined
149,Actor:Result,Delete uploaded photos,control,Result
150,Actor:Photo Collection,Delete uploaded photos,boundary,photolist
151,Actor:Confirm page,Delete uploaded photos,control,Adminpage
152,Actor:My photos screen,Delete uploaded photos,boundary,SignupScreen
153,Actor:view photo,Delete uploaded photos,boundary,photolist
154,Can't access server:My photos screen,Delete uploaded photos,boundary,SignupScreen
155,my upload:Can't access server,Delete uploaded photos,control,User
156,Confirm page:Confirmed delete,Delete uploaded photos,control,canceldeletion
157,Delete:Confirm page,Delete uploaded photos,control,Adminpage
158,User:Confirm page,Delete uploaded photos,control,Adminpage
159,Confirmed delete:my upload,Delete uploaded photos,boundary,myupload
160,view photo:Delete,Delete uploaded photos,control,canceldeletion
161,Delete finished:Result,Delete uploaded photos,control,Result
162,my upload:Delete finished,Delete uploaded photos,control,canceldeletion
163,My photos screen:Prepare photos,Delete uploaded photos,boundary,photolist
164,My photos screen:get my upload,Delete uploaded photos,boundary,myupload
165,User:My photos screen,Delete uploaded photos,boundary,SignupScreen
166,Photo Collection:Select a photo,Delete uploaded photos,boundary,photolist
167,User:Photo Collection,Delete uploaded photos,boundary,photolist
168,Prepare photos:Photo Collection,Delete uploaded photos,boundary,photolist
169,User:Result,Delete uploaded photos,control,Result
170,failed to delete:Result,Delete uploaded photos,control,Result
171,Select a photo:view photo,Delete uploaded photos,boundary,photolist
172,my upload:failed to delete,Delete uploaded photos,control,canceldeletion
173,my upload:get my upload,Delete uploaded photos,boundary,myupload
174,User:view photo,Delete uploaded photos,boundary,photolist
175,stl#Actor:Result,Delete uploaded photos,Stimulus,undefined
176,stl#Actor:Photo Collection,Delete uploaded photos,Stimulus,undefined
177,stl#Actor:Confirm page,Delete uploaded photos,Stimulus,undefined
178,stl#Actor:My photos screen,Delete uploaded photos,Stimulus,undefined
179,stl#Actor:view photo,Delete uploaded photos,Stimulus,undefined
180,stl#User:Confirm page,Delete uploaded photos,Stimulus,undefined
181,stl#User:My photos screen,Delete uploaded photos,Stimulus,undefined
182,stl#User:Photo Collection,Delete uploaded photos,Stimulus,undefined
183,stl#User:Result,Delete uploaded photos,Stimulus,undefined
184,stl#User:view photo,Delete uploaded photos,Stimulus,undefined
185,Actor:Photo Selected Screen,Downoad Photos to Device,boundary,SignupScreen
186,Download photo to Device:Handle download success,Downoad Photos to Device,boundary,myupload
187,Download photo to Device:Handle download error,Downoad Photos to Device,boundary,myupload
188,Download photo to Device:Server,Downoad Photos to Device,entity,User
189,Photo Selected Screen:Download photo to Device,Downoad Photos to Device,boundary,photolist
190,Handle download error:Photo Selected Screen,Downoad Photos to Device,boundary,SignupScreen
191,Handle download success:Photo Selected Screen,Downoad Photos to Device,boundary,SignupScreen
192,User:Photo Selected Screen,Downoad Photos to Device,boundary,SignupScreen
193,stl#Actor:Photo Selected Screen,Downoad Photos to Device,Stimulus,undefined
194,stl#User:Photo Selected Screen,Downoad Photos to Device,Stimulus,undefined
195,Actor:Log In Screen,Log In to Account,boundary,SignupScreen
196,Verify Password:Account,Log In to Account,entity,Account
197,Display pop-p "Authentication Failed" on Log In Screen:Log In Screen,Log In to Account,boundary,SignupScreen
198,Verify Password:Display pop-p "Authentication Failed" on Log In Screen,Log In to Account,control,DisplaypoppAuthenticationFailedonLogInScreen
199,Verify Username:Display pop-p "Authentication Failed" on Log In Screen,Log In to Account,control,DisplaypoppAuthenticationFailedonLogInScreen
200,Log In Screen:Verify Username,Log In to Account,control,VerifyUsername
201,User:Log In Screen,Log In to Account,boundary,SignupScreen
202,Verify Username:User Collection,Log In to Account,control,canceldeletion
203,Verify Password:User Collection,Log In to Account,control,canceldeletion
204,Verify Username:Verify Password,Log In to Account,control,VerifyUsername
205,stl#Actor:Log In Screen,Log In to Account,Stimulus,undefined
206,stl#User:Log In Screen,Log In to Account,Stimulus,undefined
207,Actor:Log In Screen,Log Out of Account,boundary,SignupScreen
208,Display pop-p "Authentication Failed" on Log In Screen:Log In Screen,Log Out of Account,boundary,SignupScreen
209,Verify Username:Display pop-p "Authentication Failed" on Log In Screen,Log Out of Account,control,DisplaypoppAuthenticationFailedonLogInScreen
210,Log In Screen:Display pop-p "Authentication Failed" on Log In Screen,Log Out of Account,control,DisplaypoppAuthenticationFailedonLogInScreen
211,Log In Screen:Verify Username,Log Out of Account,control,VerifyUsername
212,Verify Username:Log In Screen,Log Out of Account,boundary,SignupScreen
213,User:Log In Screen,Log Out of Account,boundary,SignupScreen
214,stl#Actor:Log In Screen,Log Out of Account,Stimulus,undefined
215,stl#User:Log In Screen,Log Out of Account,Stimulus,undefined
216,User:Delete expired events automatically,Navigation,control,DisplaypoppAuthenticationFailedonLogInScreen
217,User:upload choice,Navigation,boundary,myupload
218,User:upload choice,Navigation,boundary,myupload
219,User:Set Password Screen,Navigation,boundary,SignupScreen
220,User:view photo,Navigation,boundary,photolist
221,User:Event Screen,Navigation,boundary,event
222,User:Search box,Navigation,control,Searchbox
223,User:upload choice,Navigation,boundary,myupload
224,User:Create Event Screen,Navigation,boundary,event
225,User:Admin page,Navigation,control,Adminpage
226,User:User list,Navigation,boundary,photolist
227,User:Event Screen,Navigation,boundary,event
228,User:confirm,Navigation,boundary,confirm
229,User:Set Password Screen,Navigation,boundary,SignupScreen
230,User:my photo screen,Navigation,boundary,SignupScreen
231,User:Photo View,Navigation,boundary,photolist
232,User:Search Result Page,Navigation,control,Result
233,User:Range Buttons(Default myhome),Navigation,control,RangeButtonsDefaultmyhome
234,User:Photo Search Result List View,Navigation,boundary,photolist
235,User:Photo Collection,Navigation,boundary,photolist
236,User:Search Result Page,Navigation,control,Result
237,User:Search Event,Navigation,boundary,event
238,User:Event list,Navigation,boundary,event
239,User:view photo,Navigation,boundary,photolist
240,User:upload choice,Navigation,boundary,myupload
241,User:Search box,Navigation,control,Searchbox
242,User:Create Event Screen,Navigation,boundary,event
243,User:Photo Selected Screen,Navigation,boundary,SignupScreen
244,User:Create Event Screen,Navigation,boundary,event
245,User:delete photos related to expired events automatically,Navigation,control,DisplaypoppAuthenticationFailedonLogInScreen
246,User:Result,Navigation,control,Result
247,User:Search Event Homepage,Navigation,control,Searchbox
248,User:Log In Screen,Navigation,boundary,SignupScreen
249,User:Sign up Screen,Navigation,boundary,SignupScreen
250,User:current location,Navigation,control,DisplaypoppAuthenticationFailedonLogInScreen
251,User:Profile Photo Screen,Navigation,control,Profile
252,User:Show Empty Result Page,Navigation,control,Result
253,User:photo list,Navigation,boundary,photolist
254,User:upload choice,Navigation,boundary,myupload
255,User:camera roll,Navigation,boundary,cameraroll
256,User:Location Screen,Navigation,boundary,SignupScreen
257,User:result,Navigation,control,Result
258,User:my events,Navigation,boundary,event
259,User:Confirm page,Navigation,boundary,confirm
260,User:upload choice,Navigation,boundary,myupload
261,User:Delete Photo Model,Navigation,control,canceldeletion
262,User:My photos screen,Navigation,boundary,SignupScreen
263,User:Admin page,Navigation,control,Adminpage
264,User:Log In Screen,Navigation,boundary,SignupScreen
265,User:view photo,Navigation,boundary,photolist
266,User:Navigation bar,Navigation,control,Tapaicononnavigationbar
267,User:confirm,Navigation,boundary,confirm
268,User:delete expired location photos automatically,Navigation,control,canceldeletion
269,Display navigation bar:Navigation bar,Navigation,control,Tapaicononnavigationbar
270,display  log in screen:Log in screen,Navigation,boundary,SignupScreen
271,Navigation bar:Tap a icon on navigation bar,Navigation,control,Tapaicononnavigationbar
272,display photo screen:Photo screen,Navigation,boundary,SignupScreen
273,Tap a icon on navigation bar:is  user logged in?,Navigation,control,Adminpage
274,is  user logged in?:display  log in screen,Navigation,control,DisplaypoppAuthenticationFailedonLogInScreen
275,display event screen:event screen,Navigation,boundary,event
276,is  user logged in?:display event screen,Navigation,control,DisplaypoppAuthenticationFailedonLogInScreen
277,is  user logged in?:display photo screen,Navigation,boundary,photolist
278,display profile screen:profile screen,Navigation,control,Profile
279,is  user logged in?:display profile screen,Navigation,control,Profile
280,display search screen:search screen,Navigation,control,Searchbox
281,is  user logged in?:display search screen,Navigation,control,Searchbox
282,stl#User:Delete expired events automatically,Navigation,Stimulus,undefined
283,stl#User:upload choice,Navigation,Stimulus,undefined
284,stl#User:upload choice,Navigation,Stimulus,undefined
285,stl#User:Set Password Screen,Navigation,Stimulus,undefined
286,stl#User:view photo,Navigation,Stimulus,undefined
287,stl#User:Event Screen,Navigation,Stimulus,undefined
288,stl#User:Search box,Navigation,Stimulus,undefined
289,stl#User:upload choice,Navigation,Stimulus,undefined
290,stl#User:Create Event Screen,Navigation,Stimulus,undefined
291,stl#User:Admin page,Navigation,Stimulus,undefined
292,stl#User:User list,Navigation,Stimulus,undefined
293,stl#User:Event Screen,Navigation,Stimulus,undefined
294,stl#User:confirm,Navigation,Stimulus,undefined
295,stl#User:Set Password Screen,Navigation,Stimulus,undefined
296,stl#User:my photo screen,Navigation,Stimulus,undefined
297,stl#User:Photo View,Navigation,Stimulus,undefined
298,stl#User:Search Result Page,Navigation,Stimulus,undefined
299,stl#User:Range Buttons(Default myhome),Navigation,Stimulus,undefined
300,stl#User:Photo Search Result List View,Navigation,Stimulus,undefined
301,stl#User:Photo Collection,Navigation,Stimulus,undefined
302,stl#User:Search Result Page,Navigation,Stimulus,undefined
303,stl#User:Search Event,Navigation,Stimulus,undefined
304,stl#User:Event list,Navigation,Stimulus,undefined
305,stl#User:view photo,Navigation,Stimulus,undefined
306,stl#User:upload choice,Navigation,Stimulus,undefined
307,stl#User:Search box,Navigation,Stimulus,undefined
308,stl#User:Create Event Screen,Navigation,Stimulus,undefined
309,stl#User:Photo Selected Screen,Navigation,Stimulus,undefined
310,stl#User:Create Event Screen,Navigation,Stimulus,undefined
311,stl#User:delete photos related to expired events automatically,Navigation,Stimulus,undefined
312,stl#User:Result,Navigation,Stimulus,undefined
313,stl#User:Search Event Homepage,Navigation,Stimulus,undefined
314,stl#User:Log In Screen,Navigation,Stimulus,undefined
315,stl#User:Sign up Screen,Navigation,Stimulus,undefined
316,stl#User:current location,Navigation,Stimulus,undefined
317,stl#User:Profile Photo Screen,Navigation,Stimulus,undefined
318,stl#User:Show Empty Result Page,Navigation,Stimulus,undefined
319,stl#User:photo list,Navigation,Stimulus,undefined
320,stl#User:upload choice,Navigation,Stimulus,undefined
321,stl#User:camera roll,Navigation,Stimulus,undefined
322,stl#User:Location Screen,Navigation,Stimulus,undefined
323,stl#User:result,Navigation,Stimulus,undefined
324,stl#User:my events,Navigation,Stimulus,undefined
325,stl#User:Confirm page,Navigation,Stimulus,undefined
326,stl#User:upload choice,Navigation,Stimulus,undefined
327,stl#User:Delete Photo Model,Navigation,Stimulus,undefined
328,stl#User:My photos screen,Navigation,Stimulus,undefined
329,stl#User:Admin page,Navigation,Stimulus,undefined
330,stl#User:Log In Screen,Navigation,Stimulus,undefined
331,stl#User:view photo,Navigation,Stimulus,undefined
332,stl#User:Navigation bar,Navigation,Stimulus,undefined
333,stl#User:confirm,Navigation,Stimulus,undefined
334,stl#User:delete expired location photos automatically,Navigation,Stimulus,undefined
335,Actor:Set Password Screen,Reserve a Hashtag,boundary,SignupScreen
336,Actor:Create Event Screen,Reserve a Hashtag,boundary,event
337,Create Event Screen:Create new event with hashtag,Reserve a Hashtag,boundary,event
338,Create Event Screen:Handle Creation Error,Reserve a Hashtag,control,canceldeletion
339,User:Create Event Screen,Reserve a Hashtag,boundary,event
340,Create new event with hashtag:Event,Reserve a Hashtag,boundary,event
341,Create new event with hashtag:Event Collection,Reserve a Hashtag,boundary,event
342,Create new event with hashtag:Handle Creation Error,Reserve a Hashtag,control,canceldeletion
343,Set Password Screen:Create new event with hashtag,Reserve a Hashtag,boundary,event
344,Handle Creation Error:Set Password Screen,Reserve a Hashtag,boundary,SignupScreen
345,User:Set Password Screen,Reserve a Hashtag,boundary,SignupScreen
346,stl#Actor:Set Password Screen,Reserve a Hashtag,Stimulus,undefined
347,stl#Actor:Create Event Screen,Reserve a Hashtag,Stimulus,undefined
348,stl#User:Create Event Screen,Reserve a Hashtag,Stimulus,undefined
349,stl#User:Set Password Screen,Reserve a Hashtag,Stimulus,undefined
350,Actor:Range Buttons(Default myhome),Search by Location,control,RangeButtonsDefaultmyhome
351,Actor:Location Screen,Search by Location,boundary,SignupScreen
352,Actor:Photo Search Result List View,Search by Location,boundary,photolist
353,Actor:Photo View,Search by Location,boundary,photolist
354,List Mutator:Photo Search Result List,Search by Location,boundary,photolist
355,Perform Default Search:List Mutator,Search by Location,boundary,photolist
356,Perform Select Range Search:List Mutator,Search by Location,boundary,photolist
357,Photo Search Result List View:List Mutator,Search by Location,boundary,photolist
358,Location Screen:Perform Default Search,Search by Location,control,Searchbox
359,User:Location Screen,Search by Location,boundary,SignupScreen
360,Perform Default Search:Photo Database,Search by Location,boundary,photolist
361,Perform Select Range Search:Photo Database,Search by Location,boundary,photolist
362,Range Buttons(Default myhome):Perform Select Range Search,Search by Location,control,Searchbox
363,User:Photo Search Result List View,Search by Location,boundary,photolist
364,Photo View:User Directed to View Photo Use Case,Search by Location,boundary,photolist
365,User:Photo View,Search by Location,boundary,photolist
366,User:Range Buttons(Default myhome),Search by Location,control,RangeButtonsDefaultmyhome
367,stl#Actor:Range Buttons(Default myhome),Search by Location,Stimulus,undefined
368,stl#Actor:Location Screen,Search by Location,Stimulus,undefined
369,stl#Actor:Photo Search Result List View,Search by Location,Stimulus,undefined
370,stl#Actor:Photo View,Search by Location,Stimulus,undefined
371,stl#User:Location Screen,Search by Location,Stimulus,undefined
372,stl#User:Photo Search Result List View,Search by Location,Stimulus,undefined
373,stl#User:Photo View,Search by Location,Stimulus,undefined
374,stl#User:Range Buttons(Default myhome),Search by Location,Stimulus,undefined
375,Actor:Search Result Page,Search by event,control,Result
376,Actor:Show Empty Result Page,Search by event,control,Result
377,Actor:Search Event Homepage,Search by event,control,Searchbox
378,Event Collection:Pop up daabase Error Message,Search by event,boundary,cameraroll
379,Event Collection:Search Result Page,Search by event,control,Result
380,Show Empty Result Page:Event Collection,Search by event,boundary,event
381,Search API:Event Collection,Search by event,boundary,event
382,Perform Default Search:Search Event Homepage,Search by event,control,Searchbox
383,Valid Input Text:Perform Default Search,Search by event,control,Searchbox
384,Pop up daabase Error Message:Perform Default Search,Search by event,control,Searchbox
385,Pop up Server Error Message:Search Event Homepage,Search by event,control,Searchbox
386,Search API:Pop up Server Error Message,Search by event,boundary,cameraroll
387,Search API:Valid Input Text,Search by event,control,Adminpage
388,Search Result Page:Search API,Search by event,control,Searchbox
389,Search Event Homepage:Valid Input Text,Search by event,control,Adminpage
390,User:Search Event Homepage,Search by event,control,Searchbox
391,User:Search Result Page,Search by event,control,Result
392,User:Show Empty Result Page,Search by event,control,Result
393,stl#Actor:Search Result Page,Search by event,Stimulus,undefined
394,stl#Actor:Show Empty Result Page,Search by event,Stimulus,undefined
395,stl#Actor:Search Event Homepage,Search by event,Stimulus,undefined
396,stl#User:Search Event Homepage,Search by event,Stimulus,undefined
397,stl#User:Search Result Page,Search by event,Stimulus,undefined
398,stl#User:Show Empty Result Page,Search by event,Stimulus,undefined
399,Actor:upload choice,Search event and upload photo,boundary,myupload
400,Actor:Search Result Page,Search event and upload photo,control,Result
401,Actor:confirm,Search event and upload photo,boundary,confirm
402,Actor:Search Event,Search event and upload photo,boundary,event
403,Event Collection:prepare resullt,Search event and upload photo,control,Result
404,Search(back-end):Event Collection,Search event and upload photo,boundary,event
405,Photos in the event:Upload finished,Search event and upload photo,boundary,myupload
406,Photos in the event:failed to upload,Search event and upload photo,boundary,myupload
407,confirm upload:Photos in the event,Search event and upload photo,boundary,event
408,Search Event:enter search item and search,Search event and upload photo,control,Searchbox
409,search & upload:Search Event,Search event and upload photo,boundary,event
410,User:Search Event,Search event and upload photo,boundary,event
411,Search Result Page:Select an event,Search event and upload photo,boundary,event
412,prepare resullt:Search Result Page,Search event and upload photo,control,Result
413,User:Search Result Page,Search event and upload photo,control,Result
414,can't access server:Search(back-end),Search event and upload photo,control,Searchbox
415,enter search item and search:Search(back-end),Search event and upload photo,control,Searchbox
416,Select an event:confirm,Search event and upload photo,boundary,confirm
417,Upload finished:result,Search event and upload photo,control,Result
418,can't access server:enter search item and search,Search event and upload photo,control,Searchbox
419,confirm:confirm upload,Search event and upload photo,boundary,confirm
420,User:confirm,Search event and upload photo,boundary,confirm
421,failed to upload:result,Search event and upload photo,control,Result
422,search & upload:upload choice,Search event and upload photo,boundary,myupload
423,User:upload choice,Search event and upload photo,boundary,myupload
424,stl#Actor:upload choice,Search event and upload photo,Stimulus,undefined
425,stl#Actor:Search Result Page,Search event and upload photo,Stimulus,undefined
426,stl#Actor:confirm,Search event and upload photo,Stimulus,undefined
427,stl#Actor:Search Event,Search event and upload photo,Stimulus,undefined
428,stl#User:Search Event,Search event and upload photo,Stimulus,undefined
429,stl#User:Search Result Page,Search event and upload photo,Stimulus,undefined
430,stl#User:confirm,Search event and upload photo,Stimulus,undefined
431,stl#User:upload choice,Search event and upload photo,Stimulus,undefined
432,Actor:Set Password Screen,Set a password,boundary,SignupScreen
433,Handle Password Error:Set Password Screen,Set a password,boundary,SignupScreen
434,Validates non-block password:Handle Password Error,Set a password,control,HandlePasswordError
435,Set Password Screen:Validates non-block password,Set a password,control,HandlePasswordError
436,User:Set Password Screen,Set a password,control,HandlePasswordError
437,stl#Actor:Set Password Screen,Set a password,Stimulus,undefined
438,stl#User:Set Password Screen,Set a password,Stimulus,undefined
439,Actor:my photo screen,Take a photo,boundary,SignupScreen
