id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Visitor:over mouse over a neighborhood point->Visitor:over mouse over a neighborhood point->over mouse over a neighborhood point:show a box containing community arts program and tours->show a box containing community arts program and tours:community arts program and trouds,Visit interative map,TRAN_NA,4,0,5.666666666666667,3,22.666666666666668
2,stl#Visitor:link in the box->Visitor:link in the box,Visit interative map,CTRL,2,0,1,1,2
3,stl#Visitor:display neighborhood page->Visitor:display neighborhood page,Visit interative map,CTRL;EXTCLL;INT,2,0,8,1,16
4,stl#Visitor:display 404 or 500 page->Visitor:display 404 or 500 page,Visit interative map,CTRL,2,1,3,1,6
5,stl#Visitor:choose map->Visitor:choose map->choose map:display an interative map->display an interative map:over mouse over a neighborhood point->over mouse over a neighborhood point:show a box containing community arts program and tours->show a box containing community arts program and tours:community arts program and trouds,Visit interative map,TRAN_NA,6,0,4.4,5,26.400000000000002
6,stl#Visitor:Neighbourhoods button->Visitor:Neighbourhoods button->Neighbourhoods button:display dropdown list for neighborhoods->display dropdown list for neighborhoods:choose map->choose map:display an interative map->display an interative map:over mouse over a neighborhood point->over mouse over a neighborhood point:show a box containing community arts program and tours->show a box containing community arts program and tours:community arts program and trouds,Visit interative map,TRAN_NA,8,1,5.428571428571429,7,43.42857142857143
