id,path,transactional,path_length,diagram,useCase
1,User->User info page->Delete user info->User info,CTRL,4,Delete users,Delete users
2,User->User info page->Delete user info->User info,DM,4,Delete users,Delete users
3,User->User info page->Delete user info->User info,EI,4,Delete users,Delete users
4,User->User info page->Delete user info->Delete user info success,CTRL,4,Delete users,Delete users
5,User->User info page->Delete user info->Delete user info success,INT,4,Delete users,Delete users
6,User->User List->query user info->User info page,CTRL,4,Delete users,Delete users
7,User->User List->query user info->User info page,INT,4,Delete users,Delete users
8,User->User List->query user info->User info,CTRL,4,Delete users,Delete users
9,User->User List->query user info->User info,DM,4,Delete users,Delete users
10,User->User List->query user info->User info,EI,4,Delete users,Delete users
