id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,retrieve nearby tours,control,2,1,Search for a tour,Search for a tour,
2,list of tours,boundary,0,3,Search for a tour,Search for a tour,
3,tour info,entity,0,2,Search for a tour,Search for a tour,
4,retrieve tour,control,3,1,Search for a tour,Search for a tour,
5,tour search criteria page,boundary,1,1,Search for a tour,Search for a tour,
6,taker,actor,2,0,Search for a tour,Search for a tour,
