NUM,DM,Attribute_Num,Operation_Num,Class_Num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,DET,RET,ILF,EIF,OBJ,NOET,NOAAE,NORT,NEM,NSR, NOA,WMC,MPC,DIT,NIVPC,NUMS,RR,NTLC,ANWMC,ADIT,NOCPBC,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCA,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT
1,domain_model,28,40,15,15,0,0,0,0,61,0,0,59,26,0,2.6666666666666665,1.8666666666666667,4.066666666666666,0,0,3.933333333333333,1.8666666666666667,3.899999999999999,0,28,15,88,33,15,15,28,59,26,26,59,3.899999999999999,2.6666666666666665,0,1.8666666666666667,0,0,15,0.25999999999999995,0,0,15,0,0,0,40,61,28,59,2.6666666666666665,4.066666666666666,1.8666666666666667,7.866666666666666,7.866666666666666,15,1.8666666666666667,15,15,59,2.6666666666666665,4.066666666666666,40
