id,element,NOCH,DIT,CBO,NUMS,NCI,NCIF
1,$help://domain_model_pattern.htm,0,0,0,0,0,0
2,Desire,0,0,0,0,0,0
3,Language,0,0,0,0,0,0
4,MatchService,0,0,0,0,0,0
5,Message,0,0,0,0,0,0
6,MessageService,0,0,0,0,0,0
7,Skill,0,0,0,0,0,0
8,User,0,0,0,0,0,0
9,undefined,0,0,0,0,0,0
10,LoginButton,0,0,59,0,0,0
11,CheckPassword,0,0,0,0,0,0
12,Authorization API,0,0,0,0,0,0
13,Signupform,0,0,0,0,0,0
14,Account,0,0,0,0,0,0
15,Profile API,0,0,0,0,0,0
