id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Delete expired events automatically->User:Delete expired events automatically,Navigation,2,0,1,0,0
2,stl#User:upload choice->User:upload choice,Navigation,2,1,0,0,0
3,stl#User:upload choice->User:upload choice,Navigation,2,1,0,0,0
4,stl#User:Set Password Screen->User:Set Password Screen,Navigation,2,1,0,0,0
5,stl#User:view photo->User:view photo,Navigation,2,1,0,0,0
6,stl#User:Event Screen->User:Event Screen,Navigation,2,1,0,0,0
7,stl#User:Search box->User:Search box,Navigation,2,0,1,0,0
8,stl#User:upload choice->User:upload choice,Navigation,2,1,0,0,0
9,stl#User:Create Event Screen->User:Create Event Screen,Navigation,2,1,0,0,0
10,stl#User:Admin page->User:Admin page,Navigation,2,0,1,0,0
11,stl#User:User list->User:User list,Navigation,2,1,0,0,0
12,stl#User:Event Screen->User:Event Screen,Navigation,2,1,0,0,0
13,stl#User:confirm->User:confirm,Navigation,2,1,0,0,0
14,stl#User:Set Password Screen->User:Set Password Screen,Navigation,2,1,0,0,0
15,stl#User:my photo screen->User:my photo screen,Navigation,2,1,0,0,0
16,stl#User:Photo View->User:Photo View,Navigation,2,1,0,0,0
17,stl#User:Search Result Page->User:Search Result Page,Navigation,2,0,1,0,0
18,stl#User:Range Buttons(Default myhome)->User:Range Buttons(Default myhome),Navigation,2,0,1,0,0
19,stl#User:Photo Search Result List View->User:Photo Search Result List View,Navigation,2,1,0,0,0
20,stl#User:Photo Collection->User:Photo Collection,Navigation,2,1,0,0,0
21,stl#User:Search Result Page->User:Search Result Page,Navigation,2,0,1,0,0
22,stl#User:Search Event->User:Search Event,Navigation,2,1,0,0,0
23,stl#User:Event list->User:Event list,Navigation,2,1,0,0,0
24,stl#User:view photo->User:view photo,Navigation,2,1,0,0,0
25,stl#User:upload choice->User:upload choice,Navigation,2,1,0,0,0
26,stl#User:Search box->User:Search box,Navigation,2,0,1,0,0
27,stl#User:Create Event Screen->User:Create Event Screen,Navigation,2,1,0,0,0
28,stl#User:Photo Selected Screen->User:Photo Selected Screen,Navigation,2,1,0,0,0
29,stl#User:Create Event Screen->User:Create Event Screen,Navigation,2,1,0,0,0
30,stl#User:delete photos related to expired events automatically->User:delete photos related to expired events automatically,Navigation,2,0,1,0,0
31,stl#User:Result->User:Result,Navigation,2,0,1,0,0
32,stl#User:Search Event Homepage->User:Search Event Homepage,Navigation,2,0,1,0,0
33,stl#User:Log In Screen->User:Log In Screen,Navigation,2,1,0,0,0
34,stl#User:Sign up Screen->User:Sign up Screen,Navigation,2,1,0,0,0
35,stl#User:current location->User:current location,Navigation,2,0,1,0,0
36,stl#User:Profile Photo Screen->User:Profile Photo Screen,Navigation,2,0,1,0,0
37,stl#User:Show Empty Result Page->User:Show Empty Result Page,Navigation,2,0,1,0,0
38,stl#User:photo list->User:photo list,Navigation,2,1,0,0,0
39,stl#User:upload choice->User:upload choice,Navigation,2,1,0,0,0
40,stl#User:camera roll->User:camera roll,Navigation,2,1,0,0,0
41,stl#User:Location Screen->User:Location Screen,Navigation,2,1,0,0,0
42,stl#User:result->User:result,Navigation,2,0,1,0,0
43,stl#User:my events->User:my events,Navigation,2,1,0,0,0
44,stl#User:Confirm page->User:Confirm page,Navigation,2,1,0,0,0
45,stl#User:upload choice->User:upload choice,Navigation,2,1,0,0,0
46,stl#User:Delete Photo Model->User:Delete Photo Model,Navigation,2,0,1,0,0
47,stl#User:My photos screen->User:My photos screen,Navigation,2,1,0,0,0
48,stl#User:Admin page->User:Admin page,Navigation,2,0,1,0,0
49,stl#User:Log In Screen->User:Log In Screen,Navigation,2,1,0,0,0
50,stl#User:view photo->User:view photo,Navigation,2,1,0,0,0
51,stl#User:Navigation bar->User:Navigation bar->Navigation bar:Tap a icon on navigation bar->Tap a icon on navigation bar:is  user logged in?->is  user logged in?:display  log in screen->display  log in screen:Log in screen,Navigation,6,1,4,0,0
52,stl#User:Navigation bar->User:Navigation bar->Navigation bar:Tap a icon on navigation bar->Tap a icon on navigation bar:is  user logged in?->is  user logged in?:display event screen->display event screen:event screen,Navigation,6,1,4,0,0
53,stl#User:Navigation bar->User:Navigation bar->Navigation bar:Tap a icon on navigation bar->Tap a icon on navigation bar:is  user logged in?->is  user logged in?:display photo screen->display photo screen:Photo screen,Navigation,6,2,3,0,0
54,stl#User:Navigation bar->User:Navigation bar->Navigation bar:Tap a icon on navigation bar->Tap a icon on navigation bar:is  user logged in?->is  user logged in?:display profile screen->display profile screen:profile screen,Navigation,6,0,5,0,0
55,stl#User:Navigation bar->User:Navigation bar->Navigation bar:Tap a icon on navigation bar->Tap a icon on navigation bar:is  user logged in?->is  user logged in?:display search screen->display search screen:search screen,Navigation,6,0,5,0,0
56,stl#User:confirm->User:confirm,Navigation,2,1,0,0,0
57,stl#User:delete expired location photos automatically->User:delete expired location photos automatically,Navigation,2,0,1,0,0
