id,element,useCase,type,component
1,User:Delete expired events automatically,Navigation,control,DisplaypoppAuthenticationFailedonLogInScreen
2,User:upload choice,Navigation,boundary,myupload
3,User:upload choice,Navigation,boundary,myupload
4,User:Set Password Screen,Navigation,boundary,SignupScreen
5,User:view photo,Navigation,boundary,photolist
6,User:Event Screen,Navigation,boundary,event
7,User:Search box,Navigation,control,Searchbox
8,User:upload choice,Navigation,boundary,myupload
9,User:Create Event Screen,Navigation,boundary,event
10,User:Admin page,Navigation,control,Adminpage
11,User:User list,Navigation,boundary,photolist
12,User:Event Screen,Navigation,boundary,event
13,User:confirm,Navigation,boundary,confirm
14,User:Set Password Screen,Navigation,boundary,SignupScreen
15,User:my photo screen,Navigation,boundary,SignupScreen
16,User:Photo View,Navigation,boundary,photolist
17,User:Search Result Page,Navigation,control,Result
18,User:Range Buttons(Default myhome),Navigation,control,RangeButtonsDefaultmyhome
19,User:Photo Search Result List View,Navigation,boundary,photolist
20,User:Photo Collection,Navigation,boundary,photolist
21,User:Search Result Page,Navigation,control,Result
22,User:Search Event,Navigation,boundary,event
23,User:Event list,Navigation,boundary,event
24,User:view photo,Navigation,boundary,photolist
25,User:upload choice,Navigation,boundary,myupload
26,User:Search box,Navigation,control,Searchbox
27,User:Create Event Screen,Navigation,boundary,event
28,User:Photo Selected Screen,Navigation,boundary,SignupScreen
29,User:Create Event Screen,Navigation,boundary,event
30,User:delete photos related to expired events automatically,Navigation,control,DisplaypoppAuthenticationFailedonLogInScreen
31,User:Result,Navigation,control,Result
32,User:Search Event Homepage,Navigation,control,Searchbox
33,User:Log In Screen,Navigation,boundary,SignupScreen
34,User:Sign up Screen,Navigation,boundary,SignupScreen
35,User:current location,Navigation,control,DisplaypoppAuthenticationFailedonLogInScreen
36,User:Profile Photo Screen,Navigation,control,Profile
37,User:Show Empty Result Page,Navigation,control,Result
38,User:photo list,Navigation,boundary,photolist
39,User:upload choice,Navigation,boundary,myupload
40,User:camera roll,Navigation,boundary,cameraroll
41,User:Location Screen,Navigation,boundary,SignupScreen
42,User:result,Navigation,control,Result
43,User:my events,Navigation,boundary,event
44,User:Confirm page,Navigation,boundary,confirm
45,User:upload choice,Navigation,boundary,myupload
46,User:Delete Photo Model,Navigation,control,canceldeletion
47,User:My photos screen,Navigation,boundary,SignupScreen
48,User:Admin page,Navigation,control,Adminpage
49,User:Log In Screen,Navigation,boundary,SignupScreen
