id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->Logout Button->Clear Local Storage and Exit->Local Storage,EI,CTRL|DM|EI,4,undefined,1,1,1,Logout,Logout
