id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:404 Forbidden page-->User:404 Forbidden page,view case studies,2,0,1,0,0
2,stl#User:"Relevant Case Studies" button-->User:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission-->Check the user's permission:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission,view case studies,5,0,4,0,0
3,stl#User:"Relevant Case Studies" button-->User:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission-->Check the user's permission:check permission-->check permission:404 Forbidden page,view case studies,5,0,3,1,0
4,stl#User:"Relevant Case Studies" button-->User:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission-->Check the user's permission:check permission-->check permission:Display "case studies" content-->Display "case studies" content:"Case Studies" content,view case studies,6,0,4,1,0
5,stl#User:"Relevant Case Studies" button-->User:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission-->Check the user's permission:check permission-->check permission:Display "case studies" content-->Display "case studies" content:Deactivate the link-->Deactivate the link:Micro website,view case studies,7,0,4,2,0
6,stl#User:"Relevant Case Studies" button-->User:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission-->Check the user's permission:check permission-->check permission:Display "case studies" content-->Display "case studies" content:Deactivate the link-->Deactivate the link:Direct to micro website management-->Direct to micro website management:404 Forbidden page,view case studies,8,0,5,2,0
7,stl#User:"Relevant Case Studies" button-->User:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission-->Check the user's permission:check permission-->check permission:Display "case studies" content-->Display "case studies" content:Micro website,view case studies,6,0,3,2,0
8,stl#User:"Case Studies" content-->User:"Case Studies" content,view case studies,2,0,1,0,0
