id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Weight loser:charity list-->Weight loser:charity list-->charity list:add charity to goal-->add charity to goal:facebook,choose charity organization,TRAN_NA,4,2,11.666666666666666,3,46.666666666666664
2,stl#Weight loser:charity list-->Weight loser:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:facebook,choose charity organization,TRAN_NA,5,2,10.5,4,52.5
3,stl#Weight loser:charity list-->Weight loser:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:send out emails to charities and sponsors-->send out emails to charities and sponsors:email protocol,choose charity organization,TRAN_NA,6,3,7.4,5,44.400000000000006
4,stl#Weight loser:charity list-->Weight loser:charity list-->charity list:add charity to goal-->add charity to goal:goal,choose charity organization,TRAN_NA,4,2,9.666666666666666,3,38.666666666666664
5,stl#Weight loser:charity list-->Weight loser:charity list-->charity list:add charity to goal-->add charity to goal:access information on facebook error,choose charity organization,TRAN_NA,4,1,11.666666666666666,3,46.666666666666664
6,stl#Weight loser:suggested charity list-->Weight loser:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:facebook,choose charity organization,TRAN_NA,5,1,12.25,4,61.25
7,stl#Weight loser:suggested charity list-->Weight loser:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:facebook,choose charity organization,TRAN_NA,6,1,11.2,5,67.19999999999999
8,stl#Weight loser:suggested charity list-->Weight loser:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:send out emails to charities and sponsors-->send out emails to charities and sponsors:email protocol,choose charity organization,TRAN_NA,7,2,8.5,6,59.5
9,stl#Weight loser:suggested charity list-->Weight loser:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:goal,choose charity organization,TRAN_NA,5,1,10.75,4,53.75
10,stl#Weight loser:suggested charity list-->Weight loser:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:access information on facebook error,choose charity organization,TRAN_NA,5,0,12.25,4,61.25
11,stl#Weight loser:access information on facebook error-->Weight loser:access information on facebook error,choose charity organization,CTRL;EXTCLL;INT,2,0,7,1,14
12,stl#Weight loser:add charity organization button-->Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:facebook,choose charity organization,TRAN_NA,7,1,12.833333333333334,6,89.83333333333334
13,stl#Weight loser:add charity organization button-->Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:facebook,choose charity organization,TRAN_NA,8,1,12,7,96
14,stl#Weight loser:add charity organization button-->Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:send out emails to charities and sponsors-->send out emails to charities and sponsors:email protocol,choose charity organization,TRAN_NA,9,2,9.875,8,88.875
15,stl#Weight loser:add charity organization button-->Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:goal,choose charity organization,TRAN_NA,7,1,11.833333333333334,6,82.83333333333334
16,stl#Weight loser:add charity organization button-->Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:access information on facebook error,choose charity organization,TRAN_NA,7,0,12.833333333333334,6,89.83333333333334
17,stl#Weight loser:add charity organization button-->Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:facebook,choose charity organization,TRAN_NA,5,0,10.5,4,52.5
18,stl#Weight loser:add charity organization button-->Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:charity list-->charity list:add charity to goal-->add charity to goal:facebook,choose charity organization,TRAN_NA,7,2,11.666666666666666,6,81.66666666666666
19,stl#Weight loser:add charity organization button-->Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:facebook,choose charity organization,TRAN_NA,8,2,11,7,88
20,stl#Weight loser:add charity organization button-->Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:send out emails to charities and sponsors-->send out emails to charities and sponsors:email protocol,choose charity organization,TRAN_NA,9,3,9,8,81
