id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,invalid user info toast,boundary,0,2,Edit project,Edit project,
2,save project info,control,1,1,Edit project,Edit project,
3,project,entity,0,1,Edit project,Edit project,
4,Verify default user list,control,2,1,Edit project,Edit project,
5,Edit project screen,boundary,1,2,Edit project,Edit project,
6,meeting,entity,0,1,Edit project,Edit project,
7,display edit project screen,control,2,1,Edit project,Edit project,
8,Edit project option,boundary,1,1,Edit project,Edit project,
9,Administrator,actor,3,0,Edit project,Edit project,
