id,path,transactional,path_length,diagram,useCase
1,Administrator->Edit project screen->Verify default user list->invalid user info toast,CTRL,4,Edit project,Edit project
2,Administrator->Edit project screen->Verify default user list->invalid user info toast,INT,4,Edit project,Edit project
3,Administrator->Edit project screen->Verify default user list->save project info->project,CTRL,5,Edit project,Edit project
4,Administrator->Edit project screen->Verify default user list->save project info->project,DM,5,Edit project,Edit project
5,Administrator->Edit project screen->Verify default user list->save project info->project,EI,5,Edit project,Edit project
6,Administrator->Edit project option->display edit project screen->Edit project screen,CTRL,4,Edit project,Edit project
7,Administrator->Edit project option->display edit project screen->Edit project screen,INT,4,Edit project,Edit project
8,Administrator->Edit project option->display edit project screen->meeting,CTRL,4,Edit project,Edit project
9,Administrator->Edit project option->display edit project screen->meeting,DM,4,Edit project,Edit project
10,Administrator->Edit project option->display edit project screen->meeting,EI,4,Edit project,Edit project
