id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,saved unsuccessfully message,boundary,0,2,Mark favorite jobs,Mark favorite jobs,
2,saved successfully message,boundary,0,2,Mark favorite jobs,Mark favorite jobs,
3,Favorite Jobs,entity,0,1,Mark favorite jobs,Mark favorite jobs,
4,Save favorite jobs,control,4,1,Mark favorite jobs,Mark favorite jobs,
5,Save Favorite Job Button,boundary,1,1,Mark favorite jobs,Mark favorite jobs,
6,User,actor,4,0,Mark favorite jobs,Mark favorite jobs,
