id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Actor,actor,3,0,Use Case Model,Take a photo,
2,can't access camera,control,1,1,Use Case Model,Take a photo,
3,prepare resullt,control,1,2,Use Case Model,Take a photo,
4,view photo,boundary,2,3,Use Case Model,Take a photo,
5,camera,entity,2,1,Use Case Model,Take a photo,
6,my photo screen,boundary,1,3,Use Case Model,Take a photo,
7,take the photo successfully,control,1,1,Use Case Model,Take a photo,
8,Upload,control,1,1,Use Case Model,Take a photo,
9,upload choice,boundary,0,3,Use Case Model,Take a photo,
