id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Search->Search:Partner data,View Partner Billing status storyboard,5,2,1,1,0
2,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Search->Search:Display search result->Display search result:Search result page,View Partner Billing status storyboard,6,2,3,0,0
3,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Search->Search:Display redemption statistics screen->Display redemption statistics screen:Billstatus page->Billstatus page:Query Transaction Log and Partner Info,View Partner Billing status storyboard,7,4,1,1,0
4,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Search->Search:Display redemption statistics screen->Display redemption statistics screen:Billstatus page->Billstatus page:Display search result->Display search result:Search->Search:Display redemption statistics screen,View Partner Billing status storyboard,9,3,3,2,0
5,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Search->Search:Display redemption statistics screen->Display redemption statistics screen:Billstatus page->Billstatus page:Display search result->Display search result:Search->Search:Partner data,View Partner Billing status storyboard,9,3,3,2,0
6,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Search->Search:Display redemption statistics screen->Display redemption statistics screen:Billstatus page->Billstatus page:Display search result->Display search result:Search->Search:Display search result->Display search result:Search result page,View Partner Billing status storyboard,10,3,5,1,0
7,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Transaction Log,View Partner Billing status storyboard,4,3,0,0,0
8,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Partner data,View Partner Billing status storyboard,4,2,0,1,0
9,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Partner Info,View Partner Billing status storyboard,4,2,0,1,0
10,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Display search result->Display search result:Search->Search:Partner data,View Partner Billing status storyboard,5,1,2,1,0
11,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Display search result->Display search result:Search->Search:Display search result->Display search result:Search result page,View Partner Billing status storyboard,6,1,4,0,0
12,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Display search result->Display search result:Search->Search:Display redemption statistics screen->Display redemption statistics screen:Billstatus page->Billstatus page:Display search result,View Partner Billing status storyboard,7,2,3,1,0
13,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Display search result->Display search result:Search->Search:Display redemption statistics screen->Display redemption statistics screen:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Search->Search:Display redemption statistics screen,View Partner Billing status storyboard,9,3,3,2,0
14,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Display search result->Display search result:Search->Search:Display redemption statistics screen->Display redemption statistics screen:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Search->Search:Partner data,View Partner Billing status storyboard,9,3,3,2,0
15,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Display search result->Display search result:Search->Search:Display redemption statistics screen->Display redemption statistics screen:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Search->Search:Display search result->Display search result:Search result page,View Partner Billing status storyboard,10,3,5,1,0
16,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Display search result->Display search result:Search->Search:Display redemption statistics screen->Display redemption statistics screen:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Transaction Log,View Partner Billing status storyboard,8,4,2,1,0
17,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Display search result->Display search result:Search->Search:Display redemption statistics screen->Display redemption statistics screen:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Partner data,View Partner Billing status storyboard,8,3,2,2,0
18,stl#Administrator:Billstatus page->Administrator:Billstatus page->Billstatus page:Display search result->Display search result:Search->Search:Display redemption statistics screen->Display redemption statistics screen:Billstatus page->Billstatus page:Query Transaction Log and Partner Info->Query Transaction Log and Partner Info:Partner Info,View Partner Billing status storyboard,8,3,2,2,0
