id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,No result is found,boundary,0,2,Search product,Search product,
2,list of product,boundary,0,2,Search product,Search product,
3,product,entity,0,1,Search product,Search product,
4,search by criteria,control,3,1,Search product,Search product,
5,Search page,boundary,1,1,Search product,Search product,
6,User,actor,3,0,Search product,Search product,
