id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Check Location,control,2,0,Link the tourist spot to Doug's E-book,Link the tourist spot to Doug's E-book,
2,Render the e-cook link,control,0,3,Link the tourist spot to Doug's E-book,Link the tourist spot to Doug's E-book,
3,Location,entity,0,1,Link the tourist spot to Doug's E-book,Link the tourist spot to Doug's E-book,
4,E-book,entity,1,0,Link the tourist spot to Doug's E-book,Link the tourist spot to Doug's E-book,
5,Doug's E-book,boundary,1,1,Link the tourist spot to Doug's E-book,Link the tourist spot to Doug's E-book,
6,User,actor,1,0,Link the tourist spot to Doug's E-book,Link the tourist spot to Doug's E-book,
