id,element,useCase,type,component
1,onClick,Mem available,undefined,C.ss71.ss
2,setParameters,Mem available,undefined,C.ss62.ss
3,run,Mem available,undefined,C.ss74.ss
4,run,Mem available,undefined,C.ss73.ss
5,onDrawCustomised,Mem available,undefined,C.ss62.ss
6,read,Mem available,undefined,C.ss61.ss
7,run,Mem available,undefined,C.ss72.ss
8,getCPUTotalP,Mem available,undefined,C.ss61.ss
9,setTextLabelCPU,Mem available,undefined,C.ss60.ss
10,getCPUAMP,Mem available,undefined,C.ss61.ss
11,setTextLabelCPU,Mem available,undefined,C.ss60.ss
12,getProcesses,Mem available,undefined,C.ss61.ss
13,drawLine,Mem available,undefined,C.ss62.ss
14,setTextLabelMemory,Mem available,undefined,C.ss60.ss
15,getMemTotal,Mem available,undefined,C.ss61.ss
16,setTextLabelMemory,Mem available,undefined,C.ss60.ss
17,getMemTotal,Mem available,undefined,C.ss61.ss
18,setTextLabelMemory,Mem available,undefined,C.ss60.ss
19,getMemTotal,Mem available,undefined,C.ss61.ss
20,setTextLabelMemory,Mem available,undefined,C.ss60.ss
21,getMemTotal,Mem available,undefined,C.ss61.ss
22,setTextLabelMemory,Mem available,undefined,C.ss60.ss
23,getMemTotal,Mem available,undefined,C.ss61.ss
24,run,Mem available,undefined,C.ss74.ss
25,run,Mem available,undefined,C.ss73.ss
26,read,Mem available,undefined,C.ss61.ss
27,run,Mem available,undefined,C.ss72.ss
28,restrictPercentage,Mem available,undefined,C.ss61.ss
29,setTextLabelCPU,Mem available,undefined,C.ss60.ss
30,getCPUAMP,Mem available,undefined,C.ss61.ss
31,setTextLabelCPU,Mem available,undefined,C.ss60.ss
32,getMemUsed,Mem available,undefined,C.ss61.ss
33,setTextLabelMemory,Mem available,undefined,C.ss60.ss
34,getMemAvailable,Mem available,undefined,C.ss61.ss
35,setTextLabelMemory,Mem available,undefined,C.ss60.ss
36,getMemTotal,Mem available,undefined,C.ss61.ss
37,setTextLabelMemory,Mem available,undefined,C.ss60.ss
38,getCached,Mem available,undefined,C.ss61.ss
39,setTextLabelMemory,Mem available,undefined,C.ss60.ss
40,getThreshold,Mem available,undefined,C.ss61.ss
41,run,Mem available,undefined,C.ss74.ss
42,run,Mem available,undefined,C.ss73.ss
43,getIntervalUpdate,Mem available,undefined,C.ss61.ss
44,onSurfaceTextureUpdated,Mem available,undefined,C.ss81.ss
45,run,Mem available,undefined,C.ss72.ss
46,setTextLabelCPU,Mem available,undefined,C.ss60.ss
47,getCPUTotalP,Mem available,undefined,C.ss61.ss
48,setTextLabelCPU,Mem available,undefined,C.ss60.ss
49,getMemUsed,Mem available,undefined,C.ss61.ss
50,setTextLabelMemory,Mem available,undefined,C.ss60.ss
51,getMemTotal,Mem available,undefined,C.ss61.ss
52,setTextLabelMemory,Mem available,undefined,C.ss60.ss
53,getMemTotal,Mem available,undefined,C.ss61.ss
54,setTextLabelMemory,Mem available,undefined,C.ss60.ss
55,getMemTotal,Mem available,undefined,C.ss61.ss
56,setTextLabelMemory,Mem available,undefined,C.ss60.ss
57,getMemTotal,Mem available,undefined,C.ss61.ss
58,setTextLabelMemory,Mem available,undefined,C.ss60.ss
59,getMemTotal,Mem available,undefined,C.ss61.ss
60,run,Mem available,undefined,C.ss74.ss
61,run,Mem available,undefined,C.ss73.ss
62,onDrawCustomised,Mem available,undefined,C.ss62.ss
63,getProcesses,Mem available,undefined,C.ss61.ss
64,drawLine,Mem available,undefined,C.ss62.ss
65,run,Mem available,undefined,C.ss72.ss
66,getCPUTotalP,Mem available,undefined,C.ss61.ss
67,setTextLabelCPU,Mem available,undefined,C.ss60.ss
68,getCPUAMP,Mem available,undefined,C.ss61.ss
69,setTextLabelCPU,Mem available,undefined,C.ss60.ss
70,getMemUsed,Mem available,undefined,C.ss61.ss
71,setTextLabelMemory,Mem available,undefined,C.ss60.ss
72,getMemAvailable,Mem available,undefined,C.ss61.ss
73,setTextLabelMemory,Mem available,undefined,C.ss60.ss
74,getMemTotal,Mem available,undefined,C.ss61.ss
75,setTextLabelMemory,Mem available,undefined,C.ss60.ss
76,getMemTotal,Mem available,undefined,C.ss61.ss
77,setTextLabelMemory,Mem available,undefined,C.ss60.ss
78,getMemTotal,Mem available,undefined,C.ss61.ss
79,run,Mem available,undefined,C.ss74.ss
80,run,Mem available,undefined,C.ss73.ss
81,getIntervalUpdate,Mem available,undefined,C.ss61.ss
82,onSurfaceTextureUpdated,Mem available,undefined,C.ss81.ss
83,isRecording,Mem available,undefined,C.ss61.ss
84,run,Mem available,undefined,C.ss72.ss
85,getCPUTotalP,Mem available,undefined,C.ss61.ss
86,setTextLabelCPU,Mem available,undefined,C.ss60.ss
87,getMemUsed,Mem available,undefined,C.ss61.ss
88,setTextLabelMemory,Mem available,undefined,C.ss60.ss
89,getMemTotal,Mem available,undefined,C.ss61.ss
90,setTextLabelMemory,Mem available,undefined,C.ss60.ss
91,read,Mem available,undefined,C.ss61.ss
92,setTextLabelMemory,Mem available,undefined,C.ss60.ss
93,getMemTotal,Mem available,undefined,C.ss61.ss
94,setTextLabelMemory,Mem available,undefined,C.ss60.ss
95,getThreshold,Mem available,undefined,C.ss61.ss
96,run,Mem available,undefined,C.ss73.ss
97,run,Mem available,undefined,C.ss74.ss
98,getProcesses,Mem available,undefined,C.ss61.ss
99,onDrawCustomised,Mem available,undefined,C.ss62.ss
100,getCPUTotalP,Mem available,undefined,C.ss61.ss
101,run,Mem available,undefined,C.ss72.ss
102,getCPUAMP,Mem available,undefined,C.ss61.ss
103,setTextLabelCPU,Mem available,undefined,C.ss60.ss
104,getMemUsed,Mem available,undefined,C.ss61.ss
105,setTextLabelMemory,Mem available,undefined,C.ss60.ss
106,getMemTotal,Mem available,undefined,C.ss61.ss
107,setTextLabelMemory,Mem available,undefined,C.ss60.ss
108,getMemFree,Mem available,undefined,C.ss61.ss
109,setTextLabelMemory,Mem available,undefined,C.ss60.ss
110,getCached,Mem available,undefined,C.ss61.ss
111,setTextLabelMemory,Mem available,undefined,C.ss60.ss
112,getMemTotal,Mem available,undefined,C.ss61.ss
113,setTextLabelMemory,Mem available,undefined,C.ss60.ss
114,run,Mem available,undefined,C.ss74.ss
115,getMemTotal,Mem available,undefined,C.ss61.ss
116,run,Mem available,undefined,C.ss73.ss
117,onSurfaceTextureUpdated,Mem available,undefined,C.ss81.ss
118,isRecording,Mem available,undefined,C.ss61.ss
119,run,Mem available,undefined,C.ss72.ss
120,setTextLabelCPU,Mem available,undefined,C.ss60.ss
121,getCPUTotalP,Mem available,undefined,C.ss61.ss
122,setTextLabelCPU,Mem available,undefined,C.ss60.ss
123,getMemUsed,Mem available,undefined,C.ss61.ss
124,setTextLabelMemory,Mem available,undefined,C.ss60.ss
125,getMemFree,Mem available,undefined,C.ss61.ss
126,setTextLabelMemory,Mem available,undefined,C.ss60.ss
127,getMemTotal,Mem available,undefined,C.ss61.ss
128,setTextLabelMemory,Mem available,undefined,C.ss60.ss
129,read,Mem available,undefined,C.ss61.ss
130,run,Mem available,undefined,C.ss74.ss
131,run,Mem available,undefined,C.ss73.ss
132,onDrawCustomised,Mem available,undefined,C.ss62.ss
133,getProcesses,Mem available,undefined,C.ss61.ss
134,drawLine,Mem available,undefined,C.ss62.ss
135,run,Mem available,undefined,C.ss72.ss
136,setTextLabelCPU,Mem available,undefined,C.ss60.ss
137,getCPUTotalP,Mem available,undefined,C.ss61.ss
138,setTextLabelCPU,Mem available,undefined,C.ss60.ss
139,getMemUsed,Mem available,undefined,C.ss61.ss
