id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Picture restore button->User:Picture restore button->Picture restore button:Restore reported picture->Restore reported picture:Report,Restore Reported Picture,CTRL;EXTCLL;INT,4,3,NaN,undefined,NaN
