id,path,transactional,path_length,diagram,useCase
1,User->tip calculator  button->display tip calculator page->tip calculator page,CTRL,4,Use Tip Calculator,Use Tip Calculator
2,User->tip calculator  button->display tip calculator page->tip calculator page,INT,4,Use Tip Calculator,Use Tip Calculator
