id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->tip calculator  button->display tip calculator page->tip calculator page,EQ,CTRL|INT,4,undefined,1,0,1,Use Tip Calculator,Use Tip Calculator
