id,path,transactional,path_length,diagram,useCase
1,user->Track order button->retrieve order status->order status,CTRL,4,Track Order,Track Order
2,user->Track order button->retrieve order status->order status,INT,4,Track Order,Track Order
3,user->Track order button->retrieve order status->order,CTRL,4,Track Order,Track Order
4,user->Track order button->retrieve order status->order,DM,4,Track Order,Track Order
5,user->Track order button->retrieve order status->order,EI,4,Track Order,Track Order
