id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,user->Track order button->retrieve order status->order status,EQ,CTRL|INT,4,undefined,1,0,1,Track Order,Track Order
2,user->Track order button->retrieve order status->order,EI,CTRL|DM|EI,4,undefined,1,1,1,Track Order,Track Order
