id,path,transactional,path_length,diagram,useCase
1,User->Download button->download to phone->Local Storage,CTRL,4,Save Picture to Device,Save Picture to Device
2,User->Download button->download to phone->Local Storage,DM,4,Save Picture to Device,Save Picture to Device
3,User->Download button->download to phone->Local Storage,EI,4,Save Picture to Device,Save Picture to Device
