id,path,functional,transactional,path_length,diagram,useCase
1,Administrator->Billstatus page->Display search result->Search->Partner data,EI,CTRL|DM|EI,undefined,Billstatus page,View Partner Billing status storyboard
2,Administrator->Billstatus page->Display search result->Search->Display search result->Search result page,EQ,CTRL|INT,undefined,Billstatus page,View Partner Billing status storyboard
