id, element_name, attribute_num,operation_num
EAID_7BB534E8_E856_4c51_A9D4_904C9A2E2C45,Domain Model,0,0,0
EAID_A914B3AC_FFD1_43c3_9A29_6B97FBF3E3F0,Domain Objects,0,0,3
