id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Actor,actor,1,0,Use Case Model,Set a password,
2,Handle Password Error,control,1,1,Use Case Model,Set a password,
3,Validates non-block password,control,1,1,Use Case Model,Set a password,
4,Set Password Screen,boundary,1,3,Use Case Model,Set a password,
