id,path,transactional,path_length,diagram,useCase
1,Partner->ContactUs page->Validate->Successfully submitted->Display successful submitted page->successfully submitted page,CTRL,6,Contact us,Contact us
2,Partner->ContactUs page->Validate->Successfully submitted->Display successful submitted page->successfully submitted page,INT,6,Contact us,Contact us
3,Partner->ContactUs page->Validate->Successfully submitted->Contact Admin->Display customer complain notification->Admin gets the message,CTRL,7,Contact us,Contact us
4,Partner->ContactUs page->Validate->Successfully submitted->Contact Admin->Display customer complain notification->Admin gets the message,INT,7,Contact us,Contact us
5,Partner->ContactUs page->Validate->Successfully submitted->Contact Admin->Customer complain Notification,CTRL,6,Contact us,Contact us
6,Partner->ContactUs page->Validate->Successfully submitted->Contact Admin->Customer complain Notification,DM,6,Contact us,Contact us
7,Partner->ContactUs page->Validate->Successfully submitted->Contact Admin->Customer complain Notification,EI,6,Contact us,Contact us
8,Partner->ContactUs page->Validate->E-coupon,CTRL,4,Contact us,Contact us
9,Partner->ContactUs page->Validate->E-coupon,DM,4,Contact us,Contact us
10,Partner->ContactUs page->Validate->E-coupon,EI,4,Contact us,Contact us
11,Partner->ContactUs page->Validate->Display not found page->Not found page,CTRL,5,Contact us,Contact us
12,Partner->ContactUs page->Validate->Display not found page->Not found page,INT,5,Contact us,Contact us
13,Partner->ContactUs page->Validate->Customer,CTRL,4,Contact us,Contact us
14,Partner->ContactUs page->Validate->Customer,DM,4,Contact us,Contact us
15,Partner->ContactUs page->Validate->Customer,EI,4,Contact us,Contact us
16,Partner->Home page->Display contact us page->ContactUs page,CTRL,4,Contact us,Contact us
17,Partner->Home page->Display contact us page->ContactUs page,INT,4,Contact us,Contact us
