id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Action 1->Action 1->Action 2->alt 0->2->3->alt1->alt3->alter2,Diagram2,CTRL,9,8,11,8,99
2,stl#Action 1->Action 1->Action 2->alt 0->11->3->alt1->alt3->alter2,Diagram2,CTRL,9,8,11,8,99
3,stl#Action 0->Action 0,Diagram2,CTRL,2,1,11,1,22
