id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Admin->Vendor approve page->add vendor into list->send email with unique code->Email protocol,FUNC_NA,CTRL|EXTIVK,5,undefined,2,0,2,Approve new vendors,Approve new vendors
2,Admin->Vendor approve page->add vendor into list->vendor,EI,CTRL|DM|EI,4,undefined,1,1,1,Approve new vendors,Approve new vendors
3,Admin->Vendor approve page->add vendor into list->vendor already exists message,EQ,CTRL|INT,4,undefined,1,0,1,Approve new vendors,Approve new vendors
