id,transaction,useCase,transactional, TL, DETs, TD, Arch_Diff
7,stl#User:"create account" button->User:"create account" button->"create account" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:username exists message,create marketing director account,TRAN_NA,6,0,14.4,86.4
8,stl#User:"create account" button->User:"create account" button->"create account" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Username exists message,create marketing director account,TRAN_NA,6,0,14.4,86.4
9,stl#User:"create account" button->User:"create account" button->"create account" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Check input format and record redundancy,create marketing director account,TRAN_NA,6,0,17,102
10,stl#User:"create account" button->User:"create account" button->"create account" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:View Market Director Accounts Page,create marketing director account,TRAN_NA,8,0,17,136
11,stl#User:"create account" button->User:"create account" button->"create account" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:Direct Account DB,create marketing director account,TRAN_NA,8,0,17,136
12,stl#User:"create account" button->User:"create account" button->"create account" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:"create account" button->"create account" button:Redict to an empty marketing director account form,create marketing director account,TRAN_NA,5,0,17,85
13,stl#User:Marketing Director Account form->User:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:username exists message,create marketing director account,TRAN_NA,4,0,12.666666666666666,50.666666666666664
14,stl#User:Marketing Director Account form->User:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Username exists message,create marketing director account,TRAN_NA,4,0,12.666666666666666,50.666666666666664
15,stl#User:Marketing Director Account form->User:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Check input format and record redundancy,create marketing director account,TRAN_NA,4,0,17,68
16,stl#User:Marketing Director Account form->User:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:View Market Director Accounts Page,create marketing director account,TRAN_NA,6,0,17,102
17,stl#User:Marketing Director Account form->User:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:Direct Account DB,create marketing director account,TRAN_NA,6,0,17,102
18,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:User Info,create marketing director account,TRAN_NA,4,0,6.666666666666667,26.666666666666668
19,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:username exists message,create marketing director account,TRAN_NA,6,0,11.2,67.19999999999999
20,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Username exists message,create marketing director account,TRAN_NA,6,0,11.2,67.19999999999999
21,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Check input format and record redundancy,create marketing director account,TRAN_NA,6,0,13.8,82.80000000000001
22,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:View Market Director Accounts Page,create marketing director account,TRAN_NA,8,0,14.714285714285714,117.71428571428571
23,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:Direct Account DB,create marketing director account,TRAN_NA,8,0,14.714285714285714,117.71428571428571
24,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:"create account" button->"create account" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:"create account" button,create marketing director account,TRAN_NA,6,0,13.8,82.80000000000001
25,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:"create account" button->"create account" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:User Info,create marketing director account,TRAN_NA,6,0,10.8,64.80000000000001
26,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:"create account" button->"create account" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:username exists message,create marketing director account,TRAN_NA,8,0,12.857142857142858,102.85714285714286
27,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:"create account" button->"create account" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Username exists message,create marketing director account,TRAN_NA,8,0,12.857142857142858,102.85714285714286
28,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:"create account" button->"create account" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Check input format and record redundancy,create marketing director account,TRAN_NA,8,0,14.714285714285714,117.71428571428571
29,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:"create account" button->"create account" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:View Market Director Accounts Page,create marketing director account,TRAN_NA,10,0,15.222222222222221,152.22222222222223
30,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:"create account" button->"create account" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:Direct Account DB,create marketing director account,TRAN_NA,10,0,15.222222222222221,152.22222222222223
1,stl#User:emailing page->User:emailing page->emailing page:Redirect to an empty  "micro website" form->Redirect to an empty  "micro website" form:"Micro website" form->"Micro website" form:Check file format and required field->Check file format and required field:failure message,create micro website,TRAN_NA,6,0,3.6,21.6
2,stl#User:emailing page->User:emailing page->emailing page:Redirect to an empty  "micro website" form->Redirect to an empty  "micro website" form:"Micro website" form->"Micro website" form:View Market Director Accounts Page,create micro website,TRAN_NA,5,0,5.75,28.75
3,stl#User:View Market Director Accounts Page->User:View Market Director Accounts Page,create micro website,CTRL,2,0,8,16
4,stl#User:View Market Director Accounts Page->User:View Market Director Accounts Page,create micro website,EXTCLL,2,0,8,16
5,stl#User:View Market Director Accounts Page->User:View Market Director Accounts Page,create micro website,INT,2,0,8,16
6,stl#User:failure message->User:failure message,create micro website,CTRL,2,0,2,4
7,stl#User:"Create Micro Website" Button->User:"Create Micro Website" Button->"Create Micro Website" Button:Redirect to an empty "micro website" form->Redirect to an empty "micro website" form:"micro website" form->"micro website" form:Redirect to emailing page->Redirect to emailing page:emailing page->emailing page:Redirect to an empty  "micro website" form->Redirect to an empty  "micro website" form:"Micro website" form->"Micro website" form:Check file format and required field->Check file format and required field:failure message,create micro website,TRAN_NA,10,0,4.888888888888889,48.88888888888889
8,stl#User:"Create Micro Website" Button->User:"Create Micro Website" Button->"Create Micro Website" Button:Redirect to an empty "micro website" form->Redirect to an empty "micro website" form:"micro website" form->"micro website" form:Redirect to emailing page->Redirect to emailing page:emailing page->emailing page:Redirect to an empty  "micro website" form->Redirect to an empty  "micro website" form:"Micro website" form->"Micro website" form:View Market Director Accounts Page,create micro website,TRAN_NA,9,0,6.125,55.125
9,stl#User:"Create Micro Website" Button->User:"Create Micro Website" Button->"Create Micro Website" Button:Redirect to an empty "micro website" form->Redirect to an empty "micro website" form:"Create Micro Website" Button->"Create Micro Website" Button:Redirect to an empty "micro website" form,create micro website,TRAN_NA,5,0,6.5,32.5
10,stl#User:"micro website" form->User:"micro website" form->"micro website" form:Redirect to emailing page->Redirect to emailing page:emailing page->emailing page:Redirect to an empty  "micro website" form->Redirect to an empty  "micro website" form:"Micro website" form->"Micro website" form:Check file format and required field->Check file format and required field:failure message,create micro website,TRAN_NA,8,0,4.428571428571429,35.42857142857143
11,stl#User:"micro website" form->User:"micro website" form->"micro website" form:Redirect to emailing page->Redirect to emailing page:emailing page->emailing page:Redirect to an empty  "micro website" form->Redirect to an empty  "micro website" form:"Micro website" form->"Micro website" form:View Market Director Accounts Page,create micro website,TRAN_NA,7,0,6,42
1,stl#User:View Market Director Accounts Page->User:View Market Director Accounts Page,delete marketing director account,CTRL,2,0,16,32
2,stl#User:View Market Director Accounts Page->User:View Market Director Accounts Page,delete marketing director account,EXTCLL,2,0,16,32
3,stl#User:View Market Director Accounts Page->User:View Market Director Accounts Page,delete marketing director account,INT,2,0,16,32
4,stl#User:Confirmation box->User:Confirmation box->Confirmation box:Check user exist or invalid username->Check user exist or invalid username:not exist or invlide username.,delete marketing director account,TRAN_NA,4,0,7.666666666666667,30.666666666666668
5,stl#User:Confirmation box->User:Confirmation box->Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:View Market Director Accounts Page,delete marketing director account,TRAN_NA,5,0,13,65
6,stl#User:Confirmation box->User:Confirmation box->Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:Direct Account DB,delete marketing director account,TRAN_NA,5,0,13,65
7,stl#User:Confirmation box->User:Confirmation box->Confirmation box:Cancel->Cancel:View Market Director Accounts Page,delete marketing director account,TRAN_NA,4,0,11.333333333333334,45.333333333333336
8,stl#User:not exist or invlide username.->User:not exist or invlide username.,delete marketing director account,CTRL,2,0,3,6
9,stl#User:not exist or invlide username.->User:not exist or invlide username.,delete marketing director account,EXTCLL,2,0,3,6
10,stl#User:not exist or invlide username.->User:not exist or invlide username.,delete marketing director account,INT,2,0,3,6
11,stl#User:Delete marketing Director Account form->User:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Check user exist or invalid username->Check user exist or invalid username:not exist or invlide username.,delete marketing director account,TRAN_NA,6,0,11,66
12,stl#User:Delete marketing Director Account form->User:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:View Market Director Accounts Page,delete marketing director account,TRAN_NA,7,0,14,98
13,stl#User:Delete marketing Director Account form->User:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:Direct Account DB,delete marketing director account,TRAN_NA,7,0,14,98
14,stl#User:Delete marketing Director Account form->User:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Cancel->Cancel:View Market Director Accounts Page,delete marketing director account,TRAN_NA,6,0,13.2,79.19999999999999
15,stl#User:Delete marketing Director Account form->User:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Check user exist or invalid username->Check user exist or invalid username:not exist or invlide username.,delete marketing director account,TRAN_NA,5,0,9.75,48.75
16,stl#User:Delete marketing Director Account form->User:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:View Market Director Accounts Page,delete marketing director account,TRAN_NA,6,0,13.6,81.6
17,stl#User:Delete marketing Director Account form->User:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:Direct Account DB,delete marketing director account,TRAN_NA,6,0,13.6,81.6
18,stl#User:username exists message->User:username exists message,delete marketing director account,CTRL,2,0,4,8
19,stl#User:"delete account" button->User:"delete account" button->"delete account" button:Redirect to delete marketing director account form->Redirect to delete marketing director account form:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Check user exist or invalid username->Check user exist or invalid username:not exist or invlide username.,delete marketing director account,TRAN_NA,8,0,12.428571428571429,99.42857142857143
20,stl#User:"delete account" button->User:"delete account" button->"delete account" button:Redirect to delete marketing director account form->Redirect to delete marketing director account form:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:View Market Director Accounts Page,delete marketing director account,TRAN_NA,9,0,14.5,130.5
21,stl#User:"delete account" button->User:"delete account" button->"delete account" button:Redirect to delete marketing director account form->Redirect to delete marketing director account form:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:Direct Account DB,delete marketing director account,TRAN_NA,9,0,14.5,130.5
22,stl#User:"delete account" button->User:"delete account" button->"delete account" button:Redirect to delete marketing director account form->Redirect to delete marketing director account form:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Cancel->Cancel:View Market Director Accounts Page,delete marketing director account,TRAN_NA,8,0,14,112
23,stl#User:"delete account" button->User:"delete account" button->"delete account" button:Redirect to delete marketing director account form->Redirect to delete marketing director account form:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Check user exist or invalid username->Check user exist or invalid username:not exist or invlide username.,delete marketing director account,TRAN_NA,7,0,11.833333333333334,82.83333333333334
24,stl#User:"delete account" button->User:"delete account" button->"delete account" button:Redirect to delete marketing director account form->Redirect to delete marketing director account form:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:View Market Director Accounts Page,delete marketing director account,TRAN_NA,8,0,14.285714285714286,114.28571428571429
25,stl#User:"delete account" button->User:"delete account" button->"delete account" button:Redirect to delete marketing director account form->Redirect to delete marketing director account form:Delete marketing Director Account form->Delete marketing Director Account form:Popup Confirmation box->Popup Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:Direct Account DB,delete marketing director account,TRAN_NA,8,0,14.285714285714286,114.28571428571429
26,stl#User:"delete account" button->User:"delete account" button->"delete account" button:Redirect to delete marketing director account form->Redirect to delete marketing director account form:"delete account" button->"delete account" button:Redirect to delete marketing director account form,delete marketing director account,TRAN_NA,5,0,16,80
1,stl#User:Micro Website Management Page->User:Micro Website Management Page,edit micro website,CTRL,2,0,7,14
2,stl#User:Micro Website Management Page->User:Micro Website Management Page,edit micro website,EXTCLL,2,0,7,14
3,stl#User:Micro Website Management Page->User:Micro Website Management Page,edit micro website,DM,2,0,7,14
4,stl#User:Micro Website Management Page->User:Micro Website Management Page,edit micro website,EI,2,0,7,14
5,stl#User:"micro website" form->User:"micro website" form->"micro website" form:checkthe required fields are filled->checkthe required fields are filled:save receipient information into dataabase->save receipient information into dataabase:Redirect to micro website management page->Redirect to micro website management page:Micro Website Management Page,edit micro website,TRAN_NA,6,0,6.4,38.400000000000006
6,stl#User:"micro website" form->User:"micro website" form->"micro website" form:checkthe required fields are filled->checkthe required fields are filled:save receipient information into dataabase->save receipient information into dataabase:Recipient Information,edit micro website,TRAN_NA,5,0,6.25,31.25
7,stl#User:"micro website" form->User:"micro website" form->"micro website" form:checkthe required fields are filled->checkthe required fields are filled:pdf format is not valid message,edit micro website,TRAN_NA,4,0,3.6666666666666665,14.666666666666666
8,stl#User:"micro website" form->User:"micro website" form->"micro website" form:checkthe required fields are filled->checkthe required fields are filled:"Micro website" form->"Micro website" form:save receipient information into dataabase->save receipient information into dataabase:Redirect to micro website management page->Redirect to micro website management page:Micro Website Management Page,edit micro website,TRAN_NA,7,0,6.5,45.5
9,stl#User:"micro website" form->User:"micro website" form->"micro website" form:checkthe required fields are filled->checkthe required fields are filled:"Micro website" form->"Micro website" form:save receipient information into dataabase->save receipient information into dataabase:Recipient Information,edit micro website,TRAN_NA,6,0,6.4,38.400000000000006
10,stl#User:"Edit" Button->User:"Edit" Button->"Edit" Button:Redirect to a "Micro Website" form->Redirect to a "Micro Website" form:"micro website" form->"micro website" form:checkthe required fields are filled->checkthe required fields are filled:save receipient information into dataabase->save receipient information into dataabase:Redirect to micro website management page->Redirect to micro website management page:Micro Website Management Page,edit micro website,TRAN_NA,8,0,6.714285714285714,53.714285714285715
