id,transaction,useCase,transactional, TL, DETs, TD, Arch_Diff
1,stl#Weight loser:add charity successfully message->Weight loser:add charity successfully message->add charity successfully message:Invoke the inviite sponsor use case->Invoke the inviite sponsor use case:error message in adding charity and sponsor,Create goal,TRAN_NA,4,0,4.666666666666667,18.666666666666668
2,stl#Weight loser:add charity successfully message->Weight loser:add charity successfully message->add charity successfully message:Invoke the inviite sponsor use case->Invoke the inviite sponsor use case:The weight loser add one sponsor successfully message->The weight loser add one sponsor successfully message:create the goal->create the goal:goal info,Create goal,TRAN_NA,6,0,4.2,25.200000000000003
3,stl#Weight loser:add charity successfully message->Weight loser:add charity successfully message->add charity successfully message:Invoke the inviite sponsor use case->Invoke the inviite sponsor use case:The weight loser add one sponsor successfully message->The weight loser add one sponsor successfully message:create the goal->create the goal:create goal confirmation message,Create goal,TRAN_NA,6,0,5.4,32.400000000000006
4,stl#Weight loser:create goal page->Weight loser:create goal page->create goal page:invoke add charity use case->invoke add charity use case:invalid information about added weights,Create goal,TRAN_NA,4,0,4.666666666666667,18.666666666666668
5,stl#Weight loser:create goal page->Weight loser:create goal page->create goal page:invoke add charity use case->invoke add charity use case:error message in adding charity and sponsor,Create goal,TRAN_NA,4,0,5.666666666666667,22.666666666666668
6,stl#Weight loser:create goal page->Weight loser:create goal page->create goal page:invoke add charity use case->invoke add charity use case:add charity successfully message->add charity successfully message:Invoke the inviite sponsor use case->Invoke the inviite sponsor use case:error message in adding charity and sponsor,Create goal,TRAN_NA,6,0,5.2,31.200000000000003
7,stl#Weight loser:create goal page->Weight loser:create goal page->create goal page:invoke add charity use case->invoke add charity use case:add charity successfully message->add charity successfully message:Invoke the inviite sponsor use case->Invoke the inviite sponsor use case:The weight loser add one sponsor successfully message->The weight loser add one sponsor successfully message:create the goal->create the goal:goal info,Create goal,TRAN_NA,8,0,4.714285714285714,37.714285714285715
8,stl#Weight loser:create goal page->Weight loser:create goal page->create goal page:invoke add charity use case->invoke add charity use case:add charity successfully message->add charity successfully message:Invoke the inviite sponsor use case->Invoke the inviite sponsor use case:The weight loser add one sponsor successfully message->The weight loser add one sponsor successfully message:create the goal->create the goal:create goal confirmation message,Create goal,TRAN_NA,8,0,5.571428571428571,44.57142857142857
9,stl#Weight loser:create goal confirmation message->Weight loser:create goal confirmation message,Create goal,CTRL,2,0,8,16
10,stl#Weight loser:error message in adding charity and sponsor->Weight loser:error message in adding charity and sponsor,Create goal,CTRL,2,0,5,10
