id,transaction,useCase,transactional, TL, DETs, TD, Arch_Diff
12,stl#Jobseeker:User Profile button->Jobseeker:User Profile button->User Profile button:redirect to profile page->redirect to profile page:user information update page->user information update page:check if email id and number are valid->check if email id and number are valid:send details in an encrypted fashion to search->send details in an encrypted fashion to search:check if email id and model number are existing->check if email id and model number are existing:input the detail into user database->input the detail into user database:send saving notification->send saving notification:save the info to local storage->save the info to local storage:home page,Create/update user profile,TRAN_NA,11,8,2.3,25.299999999999997
13,stl#Jobseeker:User Profile button->Jobseeker:User Profile button->User Profile button:redirect to profile page->redirect to profile page:user information update page->user information update page:check if email id and number are valid->check if email id and number are valid:send details in an encrypted fashion to search->send details in an encrypted fashion to search:check if email id and model number are existing->check if email id and model number are existing:input the detail into user database->input the detail into user database:send saving notification->send saving notification:save the info to local storage->save the info to local storage:display success message and redirect to home page,Create/update user profile,TRAN_NA,11,8,2.3,25.299999999999997
14,stl#Jobseeker:User Profile button->Jobseeker:User Profile button->User Profile button:redirect to profile page->redirect to profile page:user information update page->user information update page:check if email id and number are valid->check if email id and number are valid:send details in an encrypted fashion to search->send details in an encrypted fashion to search:check if email id and model number are existing->check if email id and model number are existing:input the detail into user database->input the detail into user database:send saving notification->send saving notification:save the info to local storage->save the info to local storage:Local storage,Create/update user profile,TRAN_NA,11,8,2.3,25.299999999999997
15,stl#Jobseeker:User Profile button->Jobseeker:User Profile button->User Profile button:redirect to profile page->redirect to profile page:user information update page->user information update page:check if email id and number are valid->check if email id and number are valid:send details in an encrypted fashion to search->send details in an encrypted fashion to search:check if email id and model number are existing->check if email id and model number are existing:input the detail into user database->input the detail into user database:user database,Create/update user profile,TRAN_NA,9,6,2.5,22.5
16,stl#Jobseeker:User Profile button->Jobseeker:User Profile button->User Profile button:redirect to profile page->redirect to profile page:user information update page->user information update page:check if email id and number are valid->check if email id and number are valid:Invalid detail input message,Create/update user profile,TRAN_NA,6,5,2.4,14.399999999999999
17,stl#Jobseeker:Invalid detail input message->Jobseeker:Invalid detail input message,Create/update user profile,CTRL,2,1,2,4
18,stl#Jobseeker:Invalid detail input message->Jobseeker:Invalid detail input message,Create/update user profile,EXTCLL,2,1,2,4
19,stl#Jobseeker:Invalid detail input message->Jobseeker:Invalid detail input message,Create/update user profile,INT,2,1,2,4
1,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:Neogov,Process Neogov RSS feed,CTRL,3,2,1.5,4.5
2,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:Neogov,Process Neogov RSS feed,EXTCLL,3,2,1.5,4.5
3,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:Neogov,Process Neogov RSS feed,INT,3,2,1.5,4.5
4,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:store RSS feed in XML file->store RSS feed in XML file:XML file,Process Neogov RSS feed,CTRL,4,2,1,4
5,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:store RSS feed in XML file->store RSS feed in XML file:XML file,Process Neogov RSS feed,EXTCLL,4,2,1,4
6,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:store RSS feed in XML file->store RSS feed in XML file:XML file,Process Neogov RSS feed,DM,4,2,1,4
7,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:store RSS feed in XML file->store RSS feed in XML file:XML file,Process Neogov RSS feed,EI,4,2,1,4
8,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:store RSS feed in XML file->store RSS feed in XML file:Notification,Process Neogov RSS feed,CTRL,4,2,1.3333333333333333,5.333333333333333
9,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:store RSS feed in XML file->store RSS feed in XML file:Notification,Process Neogov RSS feed,EXTCLL,4,2,1.3333333333333333,5.333333333333333
10,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:store RSS feed in XML file->store RSS feed in XML file:Notification,Process Neogov RSS feed,INT,4,2,1.3333333333333333,5.333333333333333
11,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:retry request->retry request:Neogov,Process Neogov RSS feed,TRAN_NA,4,3,1.3333333333333333,5.333333333333333
12,stl#RSS feed retriver:Notification->RSS feed retriver:Notification,Process Neogov RSS feed,CTRL,2,0,2,4
13,stl#RSS feed retriver:Notification->RSS feed retriver:Notification,Process Neogov RSS feed,EXTCLL,2,0,2,4
14,stl#RSS feed retriver:Notification->RSS feed retriver:Notification,Process Neogov RSS feed,INT,2,0,2,4
1,stl#RSS feed retriver:subscribe button->RSS feed retriver:subscribe button->subscribe button:subscribe to a job->subscribe to a job:job,Receive notifications when job opens,TRAN_NA,4,2,2,8
2,stl#RSS Parser timer:search through the user profile database->RSS Parser timer:search through the user profile database->search through the user profile database:user profile database,Receive notifications when job opens,TRAN_NA,3,2,3,9
3,stl#RSS Parser timer:search through the user profile database->RSS Parser timer:search through the user profile database->search through the user profile database:check method of notification->check method of notification:user profile database,Receive notifications when job opens,TRAN_NA,4,2,2.3333333333333335,9.333333333333334
4,stl#RSS Parser timer:search through the user profile database->RSS Parser timer:search through the user profile database->search through the user profile database:check method of notification->check method of notification:trigger download the list of jobs to a subscriber->trigger download the list of jobs to a subscriber:job,Receive notifications when job opens,TRAN_NA,5,2,1.75,8.75
1,stl#Jobseeker:search page->Jobseeker:search page->search page:validate if search term is non-empty->validate if search term is non-empty:send search term to the server->send search term to the server:search jobs from job listings database->search jobs from job listings database:job listing database,Search all existing jobs,TRAN_NA,6,5,5.2,31.200000000000003
2,stl#Jobseeker:search page->Jobseeker:search page->search page:validate if search term is non-empty->validate if search term is non-empty:send search term to the server->send search term to the server:search jobs from job listings database->search jobs from job listings database:display the job search result in the job page->display the job search result in the job page:job list page,Search all existing jobs,TRAN_NA,7,6,4.666666666666667,32.66666666666667
3,stl#Jobseeker:search for jobs button->Jobseeker:search for jobs button->search for jobs button:redict to search page->redict to search page:search page->search page:validate if search term is non-empty->validate if search term is non-empty:send search term to the server->send search term to the server:search jobs from job listings database->search jobs from job listings database:job listing database,Search all existing jobs,TRAN_NA,8,7,5.142857142857143,41.142857142857146
4,stl#Jobseeker:search for jobs button->Jobseeker:search for jobs button->search for jobs button:redict to search page->redict to search page:search page->search page:validate if search term is non-empty->validate if search term is non-empty:send search term to the server->send search term to the server:search jobs from job listings database->search jobs from job listings database:display the job search result in the job page->display the job search result in the job page:job list page,Search all existing jobs,TRAN_NA,9,8,4.75,42.75
5,stl#Jobseeker:job list page->Jobseeker:job list page,Search all existing jobs,CTRL,2,1,2,4
6,stl#Jobseeker:job list page->Jobseeker:job list page,Search all existing jobs,EXTCLL,2,1,2,4
7,stl#Jobseeker:job list page->Jobseeker:job list page,Search all existing jobs,INT,2,1,2,4
1,stl#Jobseeker:time out error message->Jobseeker:time out error message,Subscribe for notifications,CTRL,2,1,2,4
2,stl#Jobseeker:time out error message->Jobseeker:time out error message,Subscribe for notifications,EXTCLL,2,1,2,4
3,stl#Jobseeker:time out error message->Jobseeker:time out error message,Subscribe for notifications,INT,2,1,2,4
4,stl#Jobseeker:subscription page->Jobseeker:subscription page->subscription page:read existing information->read existing information:user profile database,Subscribe for notifications,TRAN_NA,4,3,5.333333333333333,21.333333333333332
5,stl#Jobseeker:subscription page->Jobseeker:subscription page->subscription page:read existing information->read existing information:form for inputting user information,Subscribe for notifications,TRAN_NA,4,2,5,20
6,stl#Jobseeker:subscription page->Jobseeker:subscription page->subscription page:read existing information->read existing information:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:time out error message,Subscribe for notifications,TRAN_NA,8,6,4.857142857142857,38.857142857142854
7,stl#Jobseeker:subscription page->Jobseeker:subscription page->subscription page:read existing information->read existing information:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:save detail into user profile database->save detail into user profile database:user profile database,Subscribe for notifications,TRAN_NA,9,7,4.875,43.875
8,stl#Jobseeker:subscription page->Jobseeker:subscription page->subscription page:read existing information->read existing information:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:display success message->display success message:redirect to job description page->redirect to job description page:description page,Subscribe for notifications,TRAN_NA,10,8,6,60
9,stl#Jobseeker:subscribe button->Jobseeker:subscribe button->subscribe button:redirect to the subscription page->redirect to the subscription page:subscription page->subscription page:read existing information->read existing information:user profile database,Subscribe for notifications,TRAN_NA,6,5,7.2,43.2
10,stl#Jobseeker:subscribe button->Jobseeker:subscribe button->subscribe button:redirect to the subscription page->redirect to the subscription page:subscription page->subscription page:read existing information->read existing information:form for inputting user information,Subscribe for notifications,TRAN_NA,6,4,7,42
11,stl#Jobseeker:subscribe button->Jobseeker:subscribe button->subscribe button:redirect to the subscription page->redirect to the subscription page:subscription page->subscription page:read existing information->read existing information:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:time out error message,Subscribe for notifications,TRAN_NA,10,8,6,60
12,stl#Jobseeker:subscribe button->Jobseeker:subscribe button->subscribe button:redirect to the subscription page->redirect to the subscription page:subscription page->subscription page:read existing information->read existing information:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:save detail into user profile database->save detail into user profile database:user profile database,Subscribe for notifications,TRAN_NA,11,9,5.9,64.9
13,stl#Jobseeker:subscribe button->Jobseeker:subscribe button->subscribe button:redirect to the subscription page->redirect to the subscription page:subscription page->subscription page:read existing information->read existing information:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:display success message->display success message:redirect to job description page->redirect to job description page:description page,Subscribe for notifications,TRAN_NA,12,10,6.7272727272727275,80.72727272727273
14,stl#Jobseeker:profile details page->Jobseeker:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:time out error message,Subscribe for notifications,TRAN_NA,4,3,5.333333333333333,21.333333333333332
15,stl#Jobseeker:profile details page->Jobseeker:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:save detail into user profile database->save detail into user profile database:user profile database,Subscribe for notifications,TRAN_NA,5,4,5.25,26.25
16,stl#Jobseeker:profile details page->Jobseeker:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:display success message->display success message:redirect to job description page->redirect to job description page:description page,Subscribe for notifications,TRAN_NA,6,5,7.2,43.2
17,stl#Jobseeker:email or text message notification choice->Jobseeker:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:time out error message,Subscribe for notifications,TRAN_NA,6,4,4.4,26.400000000000002
18,stl#Jobseeker:email or text message notification choice->Jobseeker:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:save detail into user profile database->save detail into user profile database:user profile database,Subscribe for notifications,TRAN_NA,7,5,4.5,31.5
19,stl#Jobseeker:email or text message notification choice->Jobseeker:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:display success message->display success message:redirect to job description page->redirect to job description page:description page,Subscribe for notifications,TRAN_NA,8,6,6,48
20,stl#Jobseeker:display success message->Jobseeker:display success message->display success message:redirect to job description page->redirect to job description page:description page,Subscribe for notifications,TRAN_NA,4,3,7.333333333333333,29.333333333333332
21,stl#Jobseeker:description page->Jobseeker:description page,Subscribe for notifications,CTRL,2,1,10,20
22,stl#Jobseeker:description page->Jobseeker:description page,Subscribe for notifications,EXTCLL,2,1,10,20
23,stl#Jobseeker:description page->Jobseeker:description page,Subscribe for notifications,INT,2,1,10,20
1,stl#Jobseeker:jobs search list->Jobseeker:jobs search list->jobs search list:search job detail request->search job detail request:display unopen jobs->display unopen jobs:job description detail,View job descriptions,TRAN_NA,5,4,2.5,12.5
2,stl#Jobseeker:jobs search list->Jobseeker:jobs search list->jobs search list:search job detail request->search job detail request:display details in the job description page->display details in the job description page:job description detail,View job descriptions,TRAN_NA,5,4,3,15
3,stl#Jobseeker:jobs search list->Jobseeker:jobs search list->jobs search list:search job detail request->search job detail request:XML,View job descriptions,TRAN_NA,4,2,2.3333333333333335,9.333333333333334
4,stl#Jobseeker:job description detail->Jobseeker:job description detail,View job descriptions,CTRL,2,1,3,6
5,stl#Jobseeker:job description detail->Jobseeker:job description detail,View job descriptions,EXTCLL,2,1,3,6
6,stl#Jobseeker:job description detail->Jobseeker:job description detail,View job descriptions,INT,2,1,3,6
7,stl#Jobseeker:Apply noew link->Jobseeker:Apply noew link->Apply noew link:redirect to website,View job descriptions,TRAN_NA,3,1,1,3
1,stl#Jobseeker:view open jobs button->Jobseeker:view open jobs button->view open jobs button:send request to the server->send request to the server:parse RSS feed->parse RSS feed:send request to the server->send request to the server:parse RSS feed,View open jobs,TRAN_NA,6,5,5,30
2,stl#Jobseeker:view open jobs button->Jobseeker:view open jobs button->view open jobs button:send request to the server->send request to the server:parse RSS feed->parse RSS feed:send request to the server->send request to the server:home page,View open jobs,TRAN_NA,6,5,6,36
3,stl#Jobseeker:view open jobs button->Jobseeker:view open jobs button->view open jobs button:send request to the server->send request to the server:parse RSS feed->parse RSS feed:home page,View open jobs,TRAN_NA,5,4,5.75,28.75
4,stl#Jobseeker:view open jobs button->Jobseeker:view open jobs button->view open jobs button:send request to the server->send request to the server:parse RSS feed->parse RSS feed:RSS,View open jobs,TRAN_NA,5,3,4.25,21.25
5,stl#Jobseeker:view open jobs button->Jobseeker:view open jobs button->view open jobs button:send request to the server->send request to the server:home page,View open jobs,TRAN_NA,4,3,7,28
6,stl#Jobseeker:home page->Jobseeker:home page,View open jobs,CTRL,2,1,7,14
7,stl#Jobseeker:home page->Jobseeker:home page,View open jobs,EXTCLL,2,1,7,14
8,stl#Jobseeker:home page->Jobseeker:home page,View open jobs,INT,2,1,7,14
