id,transaction,useCase,transactional, TL, DETs, TD, Arch_Diff
1,stl#administrator:survey list page->administrator:survey list page->survey list page:retrieve the survey detail->retrieve the survey detail:survey detail,Import a survey from survey monkey,TRAN_NA,4,0,1.6666666666666667,6.666666666666667
2,stl#administrator:survey list page->administrator:survey list page->survey list page:retrieve the survey detail->retrieve the survey detail:check survey and insert to data to database->check survey and insert to data to database:survey database,Import a survey from survey monkey,TRAN_NA,5,0,1.5,7.5
3,stl#administrator:survey list page->administrator:survey list page->survey list page:retrieve the survey detail->retrieve the survey detail:check survey and insert to data to database->check survey and insert to data to database:survey import page->survey import page:retrieve survey detail->retrieve survey detail:prompt error message->prompt error message:error message,Import a survey from survey monkey,TRAN_NA,8,0,2.142857142857143,17.142857142857142
4,stl#administrator:error message->administrator:error message,Import a survey from survey monkey,CTRL,2,0,2,4
5,stl#administrator:error message->administrator:error message,Import a survey from survey monkey,EXTCLL,2,0,2,4
6,stl#administrator:error message->administrator:error message,Import a survey from survey monkey,INT,2,0,2,4
7,stl#administrator:survey import page->administrator:survey import page->survey import page:retrieve survey detail->retrieve survey detail:prompt error message->prompt error message:error message,Import a survey from survey monkey,TRAN_NA,5,0,2.75,13.75
1,stl#undefined->undefined,Login,CTRL,2,0,1,2
1,stl#administrator:redirect to HKZ login page->administrator:redirect to HKZ login page,Logout,CTRL,2,0,3,6
2,stl#administrator:redirect to HKZ login page->administrator:redirect to HKZ login page,Logout,EXTCLL,2,0,3,6
3,stl#administrator:redirect to HKZ login page->administrator:redirect to HKZ login page,Logout,INT,2,0,3,6
4,stl#administrator:logout button->administrator:logout button->logout button:logout user->logout user:redirect to HKZ login page,Logout,TRAN_NA,4,0,2.3333333333333335,9.333333333333334
1,stl#administrator:new survey button->administrator:new survey button->new survey button:retrive school path and survey->retrive school path and survey:survey list,Navigate in the category list,TRAN_NA,4,0,6,24
2,stl#administrator:new survey button->administrator:new survey button->new survey button:retrive school path and survey->retrive school path and survey:display school list->display school list:shcool list->shcool list:display path list->display path list:survey list,Navigate in the category list,TRAN_NA,7,0,7,49
3,stl#administrator:new survey button->administrator:new survey button->new survey button:retrive school path and survey->retrive school path and survey:display school list->display school list:shcool list->shcool list:display path list->display path list:path list,Navigate in the category list,TRAN_NA,7,0,7.5,52.5
4,stl#administrator:new survey button->administrator:new survey button->new survey button:retrive school path and survey->retrive school path and survey:display school list->display school list:shcool list->shcool list:display path list->display path list:display survey list and question list->display survey list and question list:survey list,Navigate in the category list,TRAN_NA,8,0,6.285714285714286,50.285714285714285
5,stl#administrator:path list->administrator:path list,Navigate in the category list,CTRL,2,0,8,16
6,stl#administrator:survey list->administrator:survey list,Navigate in the category list,CTRL,2,0,5,10
7,stl#administrator:survey list->administrator:survey list,Navigate in the category list,EXTCLL,2,0,5,10
8,stl#administrator:survey list->administrator:survey list,Navigate in the category list,DM,2,0,5,10
9,stl#administrator:survey list->administrator:survey list,Navigate in the category list,EI,2,0,5,10
10,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:survey list,Navigate in the category list,CTRL,4,0,7,28
11,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:survey list,Navigate in the category list,EXTCLL,4,0,7,28
12,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:survey list,Navigate in the category list,DM,4,0,7,28
13,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:survey list,Navigate in the category list,EI,4,0,7,28
14,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:path list,Navigate in the category list,CTRL,4,0,8,32
15,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:display survey list and question list->display survey list and question list:survey list,Navigate in the category list,CTRL,5,0,5.75,28.75
16,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:display survey list and question list->display survey list and question list:survey list,Navigate in the category list,EXTCLL,5,0,5.75,28.75
17,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:display survey list and question list->display survey list and question list:survey list,Navigate in the category list,DM,5,0,5.75,28.75
18,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:display survey list and question list->display survey list and question list:survey list,Navigate in the category list,EI,5,0,5.75,28.75
19,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:question list,Navigate in the category list,TRAN_NA,4,0,6.333333333333333,25.333333333333332
20,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:display question list->display question list:question list,Navigate in the category list,TRAN_NA,5,0,7,35
21,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:display question list->display question list:display question->display question:question list,Navigate in the category list,TRAN_NA,6,0,7.4,44.400000000000006
22,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:display question list->display question list:display question->display question:question,Navigate in the category list,TRAN_NA,6,0,7.4,44.400000000000006
23,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:display question list->display question list:answer,Navigate in the category list,TRAN_NA,5,0,5.25,26.25
24,stl#administrator:question->administrator:question,Navigate in the category list,CTRL,2,0,9,18
25,stl#administrator:question->administrator:question,Navigate in the category list,EXTCLL,2,0,9,18
26,stl#administrator:question->administrator:question,Navigate in the category list,DM,2,0,9,18
27,stl#administrator:question->administrator:question,Navigate in the category list,EI,2,0,9,18
28,stl#administrator:question list->administrator:question list,Navigate in the category list,CTRL,2,0,9,18
29,stl#administrator:question list->administrator:question list,Navigate in the category list,EXTCLL,2,0,9,18
30,stl#administrator:question list->administrator:question list,Navigate in the category list,DM,2,0,9,18
31,stl#administrator:question list->administrator:question list,Navigate in the category list,EI,2,0,9,18
1,stl#administrator:school list page->administrator:school list page->school list page:retrieve school information from db->retrieve school information from db:school informaiton,add a school by name or address,CTRL,4,0,4,16
2,stl#administrator:school list page->administrator:school list page->school list page:retrieve school information from db->retrieve school information from db:insert the school and address->insert the school and address:success message,add a school by name or address,TRAN_NA,5,0,3,15
3,stl#administrator:school list page->administrator:school list page->school list page:retrieve school information from db->retrieve school information from db:insert the school and address->insert the school and address:school informaiton,add a school by name or address,TRAN_NA,5,0,3.25,16.25
4,stl#administrator:school list page->administrator:school list page->school list page:retrieve school information from db->retrieve school information from db:display error message for same name and address->display error message for same name and address:same school and name message,add a school by name or address,TRAN_NA,5,0,3.25,16.25
5,stl#administrator:same school and name message->administrator:same school and name message,add a school by name or address,CTRL,2,0,2,4
6,stl#administrator:same school and name message->administrator:same school and name message,add a school by name or address,EXTCLL,2,0,2,4
7,stl#administrator:same school and name message->administrator:same school and name message,add a school by name or address,INT,2,0,2,4
8,stl#administrator:success message->administrator:success message,add a school by name or address,CTRL,2,0,3,6
9,stl#administrator:success message->administrator:success message,add a school by name or address,EXTCLL,2,0,3,6
10,stl#administrator:success message->administrator:success message,add a school by name or address,INT,2,0,3,6
1,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:question list,add markers,CTRL,4,0,2,8
2,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:question list,add markers,EXTCLL,4,0,2,8
3,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:question list,add markers,DM,4,0,2,8
4,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:question list,add markers,EI,4,0,2,8
5,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:comment text over map->comment text over map:insert the comment->insert the comment:insert success,add markers,TRAN_NA,6,0,1.8,10.8
6,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:comment text over map->comment text over map:insert the comment->insert the comment:error message for over 500 characters,add markers,TRAN_NA,6,0,1.6,9.600000000000001
7,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:comment text over map->comment text over map:insert the comment->insert the comment:display question->display question:insert success,add markers,TRAN_NA,7,0,2,14
8,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:comment text over map->comment text over map:insert the comment->insert the comment:display question->display question:question list,add markers,TRAN_NA,7,0,2,14
9,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:comment text over map->comment text over map:insert the comment->insert the comment:comment,add markers,TRAN_NA,6,0,1.4,8.399999999999999
10,stl#administrator:error message for over 500 characters->administrator:error message for over 500 characters,add markers,CTRL,2,0,2,4
11,stl#administrator:error message for over 500 characters->administrator:error message for over 500 characters,add markers,EXTCLL,2,0,2,4
12,stl#administrator:error message for over 500 characters->administrator:error message for over 500 characters,add markers,INT,2,0,2,4
13,stl#administrator:insert success->administrator:insert success,add markers,CTRL,2,0,3,6
1,stl#administrator:map view->administrator:map view->map view:drap starting point and type path name->drap starting point and type path name:save path and location information->save path and location information:path and location information,add path,TRAN_NA,5,0,2,10
2,stl#administrator:map view->administrator:map view->map view:drap starting point and type path name->drap starting point and type path name:success message,add path,TRAN_NA,4,0,2,8
3,stl#administrator:success message->administrator:success message,add path,CTRL,2,0,2,4
4,stl#administrator:success message->administrator:success message,add path,EXTCLL,2,0,2,4
5,stl#administrator:success message->administrator:success message,add path,INT,2,0,2,4
