id,transaction,useCase,transactional, TL, DETs, TD, Arch_Diff
3,stl#User:Create subactivity page->User:Create subactivity page->Create subactivity page:add subactivity into db->add subactivity into db:subactivity detail input page->subactivity detail input page:Input activity into db->Input activity into db:subactivity db,Create subactivity,TRAN_NA,6,0,4,24
4,stl#User:Create subactivity page->User:Create subactivity page->Create subactivity page:add subactivity into db->add subactivity into db:subactivity detail input page->subactivity detail input page:Input activity into db->Input activity into db:Successfully created message,Create subactivity,TRAN_NA,6,0,3.6,21.6
5,stl#User:subactivity detail input page->User:subactivity detail input page->subactivity detail input page:Input activity into db->Input activity into db:subactivity db,Create subactivity,TRAN_NA,4,0,4,16
6,stl#User:subactivity detail input page->User:subactivity detail input page->subactivity detail input page:Input activity into db->Input activity into db:Successfully created message,Create subactivity,TRAN_NA,4,0,3.3333333333333335,13.333333333333334
1,stl#User:Survey result has been created error message->User:Survey result has been created error message->Survey result has been created error message:add survey detail into db->add survey detail into db:survey has been created message,Input results for survey,TRAN_NA,4,0,9,36
2,stl#User:survey has been created message->User:survey has been created message,Input results for survey,CTRL,2,0,9,18
3,stl#User:survey has been created message->User:survey has been created message,Input results for survey,EXTCLL,2,0,9,18
4,stl#User:survey has been created message->User:survey has been created message,Input results for survey,INT,2,0,9,18
5,stl#User:Survey result page->User:Survey result page->Survey result page:Input survey result info->Input survey result info:Survey result has been created error message->Survey result has been created error message:add survey detail into db->add survey detail into db:survey has been created message,Input results for survey,TRAN_NA,6,0,9,54
6,stl#User:Survey result page->User:Survey result page->Survey result page:Input survey result info->Input survey result info:Survey db,Input results for survey,TRAN_NA,4,0,9,36
1,stl#User:search results list->User:search results list,Reserve Inventory,CTRL,2,0,2,4
2,stl#User:search results list->User:search results list,Reserve Inventory,EXTCLL,2,0,2,4
3,stl#User:search results list->User:search results list,Reserve Inventory,INT,2,0,2,4
4,stl#User:Project info page->User:Project info page->Project info page:save project info->save project info:search results list,Reserve Inventory,CTRL,4,0,2.6666666666666665,10.666666666666666
5,stl#User:Project info page->User:Project info page->Project info page:save project info->save project info:search results list,Reserve Inventory,EXTCLL,4,0,2.6666666666666665,10.666666666666666
6,stl#User:Project info page->User:Project info page->Project info page:save project info->save project info:search results list,Reserve Inventory,INT,4,0,2.6666666666666665,10.666666666666666
7,stl#User:Project info page->User:Project info page->Project info page:save project info->save project info:Successfully input message,Reserve Inventory,CTRL,4,0,2.6666666666666665,10.666666666666666
8,stl#User:Project info page->User:Project info page->Project info page:save project info->save project info:Successfully input message,Reserve Inventory,EXTCLL,4,0,2.6666666666666665,10.666666666666666
9,stl#User:Project info page->User:Project info page->Project info page:save project info->save project info:Successfully input message,Reserve Inventory,INT,4,0,2.6666666666666665,10.666666666666666
10,stl#User:Project info page->User:Project info page->Project info page:save project info->save project info:Project info,Reserve Inventory,CTRL,4,0,3,12
11,stl#User:Successfully input message->User:Successfully input message,Reserve Inventory,CTRL,2,0,2,4
12,stl#User:Successfully input message->User:Successfully input message,Reserve Inventory,EXTCLL,2,0,2,4
13,stl#User:Successfully input message->User:Successfully input message,Reserve Inventory,INT,2,0,2,4
1,stl#User:search results list->User:search results list,Search,CTRL,2,0,4,8
2,stl#User:search results list->User:search results list,Search,EXTCLL,2,0,4,8
3,stl#User:search results list->User:search results list,Search,INT,2,0,4,8
4,stl#User:Search query input bar->User:Search query input bar->Search query input bar:search query from db->search query from db:search results list,Search,TRAN_NA,4,0,3.3333333333333335,13.333333333333334
5,stl#User:Search query input bar->User:Search query input bar->Search query input bar:search query from db->search query from db:no search result is found,Search,TRAN_NA,4,0,3.3333333333333335,13.333333333333334
6,stl#User:Search query input bar->User:Search query input bar->Search query input bar:search query from db->search query from db:User account,Search,TRAN_NA,4,0,3,12
7,stl#User:no search result is found->User:no search result is found,Search,CTRL,2,0,4,8
8,stl#User:no search result is found->User:no search result is found,Search,EXTCLL,2,0,4,8
9,stl#User:no search result is found->User:no search result is found,Search,INT,2,0,4,8
1,stl#User:Student info page->User:Student info page->Student info page:save student info->save student info:search results list,Sign in sheet,TRAN_NA,4,0,2.6666666666666665,10.666666666666666
2,stl#User:Student info page->User:Student info page->Student info page:save student info->save student info:student info,Sign in sheet,TRAN_NA,4,0,3,12
3,stl#User:Student info page->User:Student info page->Student info page:save student info->save student info:show "successfully input" message,Sign in sheet,TRAN_NA,4,0,2.6666666666666665,10.666666666666666
4,stl#User:search results list->User:search results list,Sign in sheet,CTRL,2,0,2,4
5,stl#User:search results list->User:search results list,Sign in sheet,EXTCLL,2,0,2,4
6,stl#User:search results list->User:search results list,Sign in sheet,INT,2,0,2,4
7,stl#User:show "successfully input" message->User:show "successfully input" message,Sign in sheet,CTRL,2,0,2,4
8,stl#User:show "successfully input" message->User:show "successfully input" message,Sign in sheet,EXTCLL,2,0,2,4
9,stl#User:show "successfully input" message->User:show "successfully input" message,Sign in sheet,INT,2,0,2,4
