id,transaction,useCase,transactional, TL, DETs, TD, Arch_Diff
1,stl#guests:success message->guests:success message,Changing wedding details dynamically,CTRL,2,0,2,4
2,stl#guests:success message->guests:success message,Changing wedding details dynamically,EXTCLL,2,0,2,4
3,stl#guests:success message->guests:success message,Changing wedding details dynamically,DM,2,0,2,4
4,stl#guests:success message->guests:success message,Changing wedding details dynamically,EI,2,0,2,4
5,stl#guests:empty list message->guests:empty list message,Changing wedding details dynamically,CTRL,2,0,2,4
6,stl#guests:Requirements page->guests:Requirements page->Requirements page:Save invitation design->Save invitation design:empty list message,Changing wedding details dynamically,TRAN_NA,4,0,1.6666666666666667,6.666666666666667
7,stl#guests:Requirements page->guests:Requirements page->Requirements page:Save invitation design->Save invitation design:invitation design info,Changing wedding details dynamically,TRAN_NA,4,0,1.6666666666666667,6.666666666666667
8,stl#guests:Requirements page->guests:Requirements page->Requirements page:Save invitation design->Save invitation design:success message,Changing wedding details dynamically,TRAN_NA,4,0,1.6666666666666667,6.666666666666667
1,stl#guests:save design detail into db success message->guests:save design detail into db success message,Create account,CTRL,2,0,5,10
2,stl#guests:save design detail into db success message->guests:save design detail into db success message,Create account,EXTCLL,2,0,5,10
3,stl#guests:save design detail into db success message->guests:save design detail into db success message,Create account,INT,2,0,5,10
4,stl#guests:account already exists message->guests:account already exists message,Create account,CTRL,2,0,4,8
5,stl#guests:account already exists message->guests:account already exists message,Create account,EXTCLL,2,0,4,8
6,stl#guests:account already exists message->guests:account already exists message,Create account,INT,2,0,4,8
7,stl#guests:validate form fail message->guests:validate form fail message->validate form fail message:redirect to form page->redirect to form page:registration form->registration form:validate form->validate form:validate form fail message->validate form fail message:redirect to form page,Create account,TRAN_NA,7,0,3.3333333333333335,23.333333333333336
8,stl#guests:validate form fail message->guests:validate form fail message->validate form fail message:redirect to form page->redirect to form page:registration form->registration form:validate form->validate form:send registration link to user->send registration link to user:invitation link,Create account,TRAN_NA,7,0,3.3333333333333335,23.333333333333336
9,stl#guests:validate form fail message->guests:validate form fail message->validate form fail message:redirect to form page->redirect to form page:registration form->registration form:validate form->validate form:background info,Create account,TRAN_NA,6,0,2.8,16.799999999999997
10,stl#guests:validate form fail message->guests:validate form fail message->validate form fail message:redirect to form page->redirect to form page:registration form->registration form:validate form->validate form:account already exists message,Create account,TRAN_NA,6,0,3.4,20.4
11,stl#guests:validate form fail message->guests:validate form fail message->validate form fail message:redirect to form page->redirect to form page:Positions and content info,Create account,TRAN_NA,4,0,3,12
12,stl#guests:registration form->guests:registration form->registration form:validate form->validate form:validate form fail message->validate form fail message:redirect to form page->redirect to form page:registration form->registration form:validate form,Create account,TRAN_NA,7,0,3.1666666666666665,22.166666666666664
13,stl#guests:registration form->guests:registration form->registration form:validate form->validate form:validate form fail message->validate form fail message:redirect to form page->redirect to form page:Positions and content info,Create account,TRAN_NA,6,0,3,18
14,stl#guests:registration form->guests:registration form->registration form:validate form->validate form:send registration link to user->send registration link to user:invitation link,Create account,TRAN_NA,5,0,3.25,16.25
15,stl#guests:registration form->guests:registration form->registration form:validate form->validate form:background info,Create account,TRAN_NA,4,0,2.3333333333333335,9.333333333333334
16,stl#guests:registration form->guests:registration form->registration form:validate form->validate form:account already exists message,Create account,TRAN_NA,4,0,3.3333333333333335,13.333333333333334
17,stl#guests:invitation link->guests:invitation link,Create account,CTRL,2,0,5,10
18,stl#guests:invitation link->guests:invitation link,Create account,EXTCLL,2,0,5,10
19,stl#guests:invitation link->guests:invitation link,Create account,INT,2,0,5,10
1,stl#guests:save design detail into db success message->guests:save design detail into db success message,Design invitation card,CTRL,2,0,8,16
2,stl#guests:save design detail into db success message->guests:save design detail into db success message,Design invitation card,EXTCLL,2,0,8,16
3,stl#guests:save design detail into db success message->guests:save design detail into db success message,Design invitation card,INT,2,0,8,16
4,stl#guests:selects invitation background page->guests:selects invitation background page->selects invitation background page:save background into db->save background into db:save info success message,Design invitation card,TRAN_NA,4,0,5.666666666666667,22.666666666666668
5,stl#guests:selects invitation background page->guests:selects invitation background page->selects invitation background page:save background into db->save background into db:redirect to invitation design page->redirect to invitation design page:invitation design page->invitation design page:Save all poisitions and cotnent->Save all poisitions and cotnent:save design detail into db success message,Design invitation card,TRAN_NA,7,0,5.833333333333333,40.83333333333333
6,stl#guests:selects invitation background page->guests:selects invitation background page->selects invitation background page:save background into db->save background into db:redirect to invitation design page->redirect to invitation design page:invitation design page->invitation design page:Save all poisitions and cotnent->Save all poisitions and cotnent:Positions and content info,Design invitation card,TRAN_NA,7,0,4.666666666666667,32.66666666666667
7,stl#guests:selects invitation background page->guests:selects invitation background page->selects invitation background page:save background into db->save background into db:background info,Design invitation card,TRAN_NA,4,0,3.3333333333333335,13.333333333333334
8,stl#guests:invitation design page->guests:invitation design page->invitation design page:Save all poisitions and cotnent->Save all poisitions and cotnent:save design detail into db success message,Design invitation card,TRAN_NA,4,0,6,24
9,stl#guests:invitation design page->guests:invitation design page->invitation design page:Save all poisitions and cotnent->Save all poisitions and cotnent:Positions and content info,Design invitation card,TRAN_NA,4,0,3.6666666666666665,14.666666666666666
10,stl#guests:save info success message->guests:save info success message,Design invitation card,CTRL,2,0,8,16
11,stl#guests:save info success message->guests:save info success message,Design invitation card,EXTCLL,2,0,8,16
12,stl#guests:save info success message->guests:save info success message,Design invitation card,INT,2,0,8,16
1,stl#User:Login screen->User:Login screen,Disallow user to login for wrong credentials,CTRL,2,0,4,8
2,stl#User:Login screen->User:Login screen,Disallow user to login for wrong credentials,EXTCLL,2,0,4,8
3,stl#User:Login screen->User:Login screen,Disallow user to login for wrong credentials,INT,2,0,4,8
4,stl#User:enter credentials page->User:enter credentials page->enter credentials page:check credentials->check credentials:credential info,Disallow user to login for wrong credentials,TRAN_NA,4,0,4,16
5,stl#User:enter credentials page->User:enter credentials page->enter credentials page:check credentials->check credentials:redirect to login screen->redirect to login screen:enter credentials page->enter credentials page:check credentials,Disallow user to login for wrong credentials,TRAN_NA,6,0,3.4,20.4
6,stl#User:enter credentials page->User:enter credentials page->enter credentials page:check credentials->check credentials:Error message for wrong credentials,Disallow user to login for wrong credentials,TRAN_NA,4,0,4,16
7,stl#User:Error message for wrong credentials->User:Error message for wrong credentials,Disallow user to login for wrong credentials,CTRL,2,0,4,8
1,stl#User:home screen->User:home screen,Login,CTRL,2,0,5,10
2,stl#User:home screen->User:home screen,Login,EXTCLL,2,0,5,10
3,stl#User:home screen->User:home screen,Login,INT,2,0,5,10
4,stl#User:confirmation page->User:confirmation page->confirmation page:redirect to home screen->redirect to home screen:home screen,Login,CTRL,4,0,4,16
5,stl#User:confirmation page->User:confirmation page->confirmation page:redirect to home screen->redirect to home screen:home screen,Login,EXTCLL,4,0,4,16
6,stl#User:confirmation page->User:confirmation page->confirmation page:redirect to home screen->redirect to home screen:home screen,Login,INT,4,0,4,16
7,stl#User:enter credentials page->User:enter credentials page->enter credentials page:check credentials->check credentials:credential info,Login,TRAN_NA,4,0,4.666666666666667,18.666666666666668
8,stl#User:enter credentials page->User:enter credentials page->enter credentials page:check credentials->check credentials:redirect to login screen->redirect to login screen:enter credentials page->enter credentials page:check credentials,Login,TRAN_NA,6,0,4.2,25.200000000000003
9,stl#User:enter credentials page->User:enter credentials page->enter credentials page:check credentials->check credentials:confirmation page->confirmation page:redirect to home screen->redirect to home screen:home screen,Login,TRAN_NA,6,0,4.2,25.200000000000003
1,stl#guests:invitation page->guests:invitation page,Send E-invitations to guest,CTRL,2,0,8,16
2,stl#guests:invitation page->guests:invitation page,Send E-invitations to guest,EXTCLL,2,0,8,16
3,stl#guests:invitation page->guests:invitation page,Send E-invitations to guest,INT,2,0,8,16
4,stl#guests:error messageno invites send messaage->guests:error messageno invites send messaage->error messageno invites send messaage:redirect to invitation page->redirect to invitation page:invitation page,Send E-invitations to guest,TRAN_NA,4,0,6,24
5,stl#guests:invitation send success message->guests:invitation send success message,Send E-invitations to guest,CTRL,2,0,8,16
6,stl#guests:invitation send success message->guests:invitation send success message,Send E-invitations to guest,EXTCLL,2,0,8,16
7,stl#guests:invitation send success message->guests:invitation send success message,Send E-invitations to guest,INT,2,0,8,16
8,stl#guests:send invites button->guests:send invites button->send invites button:send emails with invitation links->send emails with invitation links:invitation send success message,Send E-invitations to guest,TRAN_NA,4,0,5.666666666666667,22.666666666666668
9,stl#guests:send invites button->guests:send invites button->send invites button:send emails with invitation links->send emails with invitation links:invitation link info,Send E-invitations to guest,TRAN_NA,4,0,5.666666666666667,22.666666666666668
10,stl#guests:send invites button->guests:send invites button->send invites button:send emails with invitation links->send emails with invitation links:error messageno invites send messaage->error messageno invites send messaage:redirect to invitation page->redirect to invitation page:invitation page,Send E-invitations to guest,TRAN_NA,6,0,5.4,32.400000000000006
1,stl#guests:delete error message->guests:delete error message->delete error message:redirect to survey form page->redirect to survey form page:survey form page->survey form page:save survey info to db->save survey info to db:survey info db,Take the survey,TRAN_NA,6,0,2.4,14.399999999999999
2,stl#guests:delete error message->guests:delete error message->delete error message:redirect to survey form page->redirect to survey form page:survey form page->survey form page:save survey info to db->save survey info to db:delete error message->delete error message:redirect to survey form page,Take the survey,TRAN_NA,7,0,2.1666666666666665,15.166666666666666
3,stl#guests:delete error message->guests:delete error message->delete error message:redirect to survey form page->redirect to survey form page:survey form page->survey form page:save survey info to db->save survey info to db:confirmation message,Take the survey,TRAN_NA,6,0,2.2,13.200000000000001
4,stl#guests:confirmation message->guests:confirmation message,Take the survey,CTRL,2,0,2,4
5,stl#guests:survey form page->guests:survey form page->survey form page:save survey info to db->save survey info to db:survey info db,Take the survey,TRAN_NA,4,0,2.6666666666666665,10.666666666666666
