id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,no order history page,boundary,0,2,View Past Transactions,View Past Transactions,
2,order history list,boundary,0,2,View Past Transactions,View Past Transactions,
3,order,entity,0,1,View Past Transactions,View Past Transactions,
4,retrieve order history for a florist,control,3,1,View Past Transactions,View Past Transactions,
5,Order history button,boundary,1,1,View Past Transactions,View Past Transactions,
6,florist,actor,3,0,View Past Transactions,View Past Transactions,
