id,path,functional,transactional,path_length,diagram,useCase
1,User->Edit profile button->display edit profile page->Profile Edit Page,EQ,CTRL|INT,undefined,Loginout,Loginout
2,User->Edit profile button->display edit profile page->Profile,EI,CTRL|DM|EI,undefined,Loginout,Loginout
