NUM	PROJ	UseCase_Num	Tran_Num	Activity_Num	Component_Num	Precedence_Num	Stimulus_Num	Tran_Num	UseCase_Num	Activity_Num	Actor_Num	Avg_Actor	Boundary_Num	ControlNum	Entity_Num	Component_num	Attribute_num	Operation_num	class_num	Top_Level_Classes	Average_Depth_Inheritance_Tree	Average_Number_Of_Children_Per_Base_Class	Number_Of_Inheritance_Relationships	Depth_Inheritance_Tree	para_num	usage_num	real_num	assoc_num	externaloper_num	objectdata_num	avg_operation	avg_attribute	avg_parameter	avg_usage	avg_real	avg_assoc	avg_instVar	weightedoper_num	method_size	EI	EQ	INT	DM	CTRL	EXTIVK	EXTCLL	TRAN_NA	NT	Avg_TL	Avg_TD	Arch_Diff	DET	RET	ILF	EIF	EI	EO	EQ	FN	FP	Type	Effort_Norm	Norm_Factor	KSLOC	Effort	UAW	TCF	EF	Simple_UC	 Average_UC	 Complex_UC	 Effort_Norm_UCP	 Effort_Norm_COCOMO	 UUCP	 UCP	EUCP	EXUCP	DUCP	SWTI	SWTII	SWTIII	NOET	NOAAE	NORT	NEM	NSR	NOA	NOS	WMC	MPC	NOCH	DIT	CBO	NIVPC	NUMS	NCI	NCIF	RR	NTLC	ANWMC	ADIT	NOCPBC	EIF	ILF	DET	FTR	NT	NOC	NOA	NOA	NOUC	NOR	ANAPUC	ANRPUC	UCP	NOC	NOIR	NOUR	NORR	NOM	NOP	NOCAL	NOASSOC	ANMC	ANPC	ANCAC	ANASSOCC	ANRELC	NOC	NOAPC	NODET	NORET	NOA	NOMPC	NPPM	NMT	Num_User_Story	 Num_Tasks	 project_manager_estimate	 developer_estimate	transaction_file
1	F14a_tipsure_com_2018-8-13@1536885427879	8	80	185	17	170	41	80	16	185	0	0	19	222	17	144	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	42	0	4	35	42	10.30952381	NaN	NaN	0	17	140	21	0	0	320	80	481	Unknown	NA	NA	NA	NA	0	1	1	1	0	7	0	0	110	110	81.184	108.5614	111.945	81.184	108.5614	111.945	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	14	17	0	0	8	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2014-2015\F14a_tipsure_com_2018-8-13@1536885427879_analysis\filteredTransactionEvaluation.csv
1	F14a_women_at_work_website_redesign_2018-8-13@1536885427879	8	39	102	18	89	24	39	16	102	0	0	20	106	18	78	27	0	18	18	0	0	0	0	0	0	0	0	0	6	0	1.5	0	0	0	0	1.5	0	0	4	0	0	4	28	0	4	9	28	6.857142857	NaN	NaN	27	18	145	12	0	0	156	39	313	Unknown	NA	NA	NA	NA	0	1	1	4	1	3	0	0	75	75	39.5772	51.1299	67.3437	39.5772	51.1299	67.3437	0	27	0	0	0	0	8	0	0	0	0	0	1.5	0	0	0	0	18	0	0	0	0	0	0	0	3	18	0	0	8	0	0	0	0	18	0	0	0	0	0	27	0	0	0	1.5	0	0	18	1.5	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2014-2015\F14a_women_at_work_website_redesign_2018-8-13@1536885427879_analysis\filteredTransactionEvaluation.csv
1	F15a_combat_conflict_2018-8-13@1536885427879	7	35	76	14	61	19	35	14	76	0	0	43	28	14	57	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	10	0	9	25	10	14.1	NaN	NaN	0	14	70	49	0	0	140	35	259	Unknown	NA	NA	NA	NA	0	1	1	4	0	3	0	0	65	65	35.518	39.9719	42.529	35.518	39.9719	42.529	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	3	14	0	0	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2014-2015\F15a_combat_conflict_2018-8-13@1536885427879_analysis\filteredTransactionEvaluation.csv
1	f15a_CombatConflict_2018-8-13@1536887179731	9	37	121	20	107	35	37	18	121	0	0	37	96	20	86	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	0	5	25	8	21.625	NaN	NaN	0	20	150	35	0	0	148	37	333	Unknown	NA	NA	NA	NA	0	1	1	2	5	2	0	0	90	90	37.5476	48.8802	50.7811	37.5476	48.8802	50.7811	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	20	0	0	9	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2015-2016\f15a_CombatConflict_2018-8-13@1536887179731_analysis\filteredTransactionEvaluation.csv
1	F15a_construction_meeting_minutes_application_2018-8-13@1536885963431	18	143	250	19	215	59	143	36	250	0	0	22	226	19	191	5	0	19	19	0	0	0	0	0	0	0	0	0	4	0	0.263157895	0	0	0	0	0.263157895	0	0	10	0	4	10	53	0	14	89	53	12.26415094	NaN	NaN	5	19	151	19	0	0	572	143	742	Unknown	NA	NA	NA	NA	0	1	1	1	4	13	0	0	240	240	145.1164	171.6202	184.3214	145.1164	171.6202	184.3214	0	5	0	0	0	0	18	0	0	0	0	0	0.263157895	0	0	0	0	19	0	0	0	0	0	0	0	5	19	0	0	18	0	0	0	0	19	0	0	0	0	0	5	0	0	0	0.263157895	0	0	19	0.263157895	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2014-2015\F15a_construction_meeting_minutes_application_2018-8-13@1536885963431_analysis\filteredTransactionEvaluation.csv
1	f15a_ConstructionMeeting_MinutesApp_2018-8-13@1536887179736	20	76	217	30	185	59	76	40	217	0	0	66	178	30	158	8	39	30	30	0	0	0	0	39	0	0	0	39	1	1.3	0.266666667	1.3	0	0	0	0.266666667	2.4	0	0	0	17	0	21	0	17	36	21	13.52380952	NaN	NaN	8	30	217	56	0	0	304	76	577	Unknown	NA	NA	NA	NA	0	1	1	10	8	2	0	0	160	160	77.1248	83.658	88.6768	77.1248	83.658	88.6768	0	8	0	39	39	0	20	2.4	1.3	0	0	0	0.266666667	0	0	0	0	30	0.08	0	0	0	0	0	0	3	30	0	0	20	0	0	0	0	30	0	0	0	39	39	8	0	1.3	1.3	0.266666667	0	0	30	0.266666667	0	0	0	0	1.3	39	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2015-2016\f15a_ConstructionMeeting_MinutesApp_2018-8-13@1536887179736_analysis\filteredTransactionEvaluation.csv
1	f15a_Lingggo_2018-8-13@1536887179737	8	30	71	26	66	17	30	16	71	0	0	18	70	26	54	41	34	26	26	0	0	0	0	37	0	1	0	34	0	1.307692308	1.576923077	1.423076923	0	0.038461538	0	1.576923077	3.3	0	0	0	9	0	10	0	9	16	10	16.1	NaN	NaN	41	26	216	12	0	0	120	30	348	Unknown	NA	NA	NA	NA	0	1	1	5	2	1	0	0	60	60	30.444	43.439	62.275	30.444	43.439	62.275	0	41	1	34	34	0	8	3.3	1.307692308	0	0	0	1.576923077	0	0	0	0	26	0.126923077	0	0	0	0	0	0	0	26	0	0	8	0	0	0	0	26	0	0	1	34	37	41	0	1.307692308	1.423076923	1.576923077	0	0	26	1.576923077	0	0	0	0	1.423076923	34	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2015-2016\f15a_Lingggo_2018-8-13@1536887179737_analysis\filteredTransactionEvaluation.csv
1	F15a_linggo_2018-8-13@1536885963435	6	37	114	14	88	26	37	12	114	4	0	50	42	14	88	28	20	14	14	0	0	0	0	51	0	0	0	20	1	1.428571429	2	3.642857143	0	0	0	2	1.8	0	0	0	13	0	16	0	13	21	16	9.625	NaN	NaN	28	14	81	31	0	0	148	37	260	Unknown	NA	NA	NA	NA	0	1	1	2	1	3	0	0	65	65	37.5476	43.6882	52.1761	37.5476	43.6882	52.1761	0	28	0	20	20	0	6	1.8	1.428571429	0	0	0	2	0	0	0	0	14	0.128571429	0	0	0	0	0	0	5	14	0	0	6	1	0.166666667	0.166666667	0	14	0	0	0	20	51	28	0	1.428571429	3.642857143	2	0	0	14	2	0	0	0	0	3.642857143	20	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2014-2015\F15a_linggo_2018-8-13@1536885963435_analysis\filteredTransactionEvaluation.csv
1	f15a_NICE_2018-8-13@1536887179737	18	87	219	16	186	58	87	36	219	0	0	35	206	16	161	0	0	16	16	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	25	0	0	32	25	11.84	NaN	NaN	0	16	110	35	0	0	348	87	493	Unknown	NA	NA	NA	NA	0	1	1	7	5	6	0	0	175	175	88.2876	98.4855	104.0481	88.2876	98.4855	104.0481	0	0	2	0	0	0	18	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	2	16	0	0	18	0	0	0	0	16	0	0	2	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2015-2016\f15a_NICE_2018-8-13@1536887179737_analysis\filteredTransactionEvaluation.csv
1	F15a_nice_ecommerse_2018-8-13@1536885963436	24	127	263	24	217	65	127	48	263	0	0	81	124	24	198	0	0	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	15	4	38	0	19	85	38	14.84210526	NaN	NaN	0	24	150	63	0	0	508	127	721	Unknown	NA	NA	NA	NA	0	1	1	9	7	8	0	0	235	235	128.8796	154.1525	162.5571	128.8796	154.1525	162.5571	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	5	24	0	0	24	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2014-2015\F15a_nice_ecommerse_2018-8-13@1536885963436_analysis\filteredTransactionEvaluation.csv
1	f16a_Fuppy_2018-8-13@1536887663402	8	32	104	18	88	32	32	16	104	0	0	43	58	18	72	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	3	19	3	33.66666667	NaN	NaN	0	18	90	63	0	0	128	32	281	Unknown	NA	NA	NA	NA	0	1	1	0	8	0	0	0	80	80	32.4736	34.368	37.3376	32.4736	34.368	37.3376	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	4	18	0	0	8	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2016-2017\f16a_Fuppy_2018-8-13@1536887663402_analysis\filteredTransactionEvaluation.csv
1	f16a_GoGrrrlsApp_2018-8-13@1536887663407	12	48	179	26	156	48	48	24	179	0	0	28	204	26	131	5	20	26	26	0	0	0	0	22	0	0	0	20	2	0.769230769	0.192307692	0.846153846	0	0	0	0.192307692	2.1	0	0	0	0	0	16	0	0	23	16	11.9375	NaN	NaN	5	26	218	19	0	0	192	48	429	Unknown	NA	NA	NA	NA	0	1	1	5	4	3	0	0	110	110	48.7104	61.6309	64.4614	48.7104	61.6309	64.4614	0	5	0	20	20	0	12	2.1	0.769230769	0	0	0	0.192307692	0	0	0	0	26	0.080769231	0	0	0	0	0	0	6	26	0	0	12	0	0	0	0	26	0	0	0	20	22	5	0	0.769230769	0.846153846	0.192307692	0	0	26	0.192307692	0	0	0	0	0.846153846	20	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2016-2017\f16a_GoGrrrlsApp_2018-8-13@1536887663407_analysis\filteredTransactionEvaluation.csv
1	f16a_Newlette_Coins_2018-8-13@1536887663408	2	0	0	11	0	0	0	4	0	0	0	0	0	11	0	13	8	11	11	0	0	0	0	8	0	0	0	8	1	0.727272727	1.181818182	0.727272727	0	0	0	1.181818182	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	13	11	101	0	0	0	0	0	101	Unknown	NA	NA	NA	NA	0	1	1	2	0	0	0	0	10	10	0	0	0	0	0	0	0	13	0	8	8	0	2	0.6	0.727272727	0	0	0	1.181818182	0	0	0	0	11	0.054545455	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	11	0	0	0	8	8	13	0	0.727272727	0.727272727	1.181818182	0	0	11	1.181818182	0	0	0	0	0.727272727	8	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2016-2017\f16a_Newlette_Coins_2018-8-13@1536887663408_analysis\filteredTransactionEvaluation.csv
1	Improvementon_on_VITA_website_2018-8-13@1536884973330	9	29	79	10	72	18	29	18	79	0	0	33	56	10	61	43	0	10	10	0	0	0	0	0	0	0	0	0	6	0	4.3	0	0	0	0	4.3	0	0	0	0	3	0	5	0	3	16	5	24.8	NaN	NaN	43	10	51	22	0	0	116	29	189	Unknown	NA	NA	NA	NA	0	1	1	8	1	0	0	0	50	50	29.4292	37.7832	54.3622	29.4292	37.7832	54.3622	0	43	0	0	0	0	9	0	0	0	0	0	4.3	0	0	0	0	10	0	0	0	0	0	0	0	3	10	0	0	9	0	0	0	0	10	0	0	0	0	0	43	0	0	0	4.3	0	0	10	4.3	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2012-2013\Improvementon_on_VITA_website_2018-8-13@1536884973330_analysis\filteredTransactionEvaluation.csv
1	Improving_Thai_CDC_2018-8-13@1536884359483	22	163	364	14	342	89	163	44	364	0	0	134	270	14	275	32	0	14	14	0	0	0	0	0	0	0	0	0	7	0	2.285714286	0	0	0	0	2.285714286	0	0	0	0	24	0	36	0	24	105	36	21.97222222	NaN	NaN	32	14	78	29	0	0	652	163	759	Unknown	NA	NA	NA	NA	0	1	1	6	5	11	0	0	245	245	165.4124	207.1882	286.7349	165.4124	207.1882	286.7349	0	32	0	0	0	0	22	0	0	0	0	0	2.285714286	0	0	0	0	14	0	0	0	0	0	0	0	3	14	0	0	22	0	0	0	0	14	0	0	0	0	0	32	0	0	0	2.285714286	0	0	14	2.285714286	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2011-2012\Improving_Thai_CDC_2018-8-13@1536884359483_analysis\filteredTransactionEvaluation.csv
1	Istartonmonday_com_2018-8-13@1536884359483	24	121	290	17	259	75	121	48	290	0	0	193	18	17	215	37	0	17	17	0	0	0	0	0	0	0	0	0	10	0	2.176470588	0	0	0	0	2.176470588	0	0	0	0	3	0	3	0	3	96	3	174.3333333	NaN	NaN	37	17	55	60	0	0	484	121	599	Unknown	NA	NA	NA	NA	0	1	1	7	6	11	0	0	260	260	122.7908	139.1551	203.2553	122.7908	139.1551	203.2553	0	37	0	0	0	0	24	0	0	0	0	0	2.176470588	0	0	0	0	17	0	0	0	0	0	0	0	3	17	0	0	24	0	0	0	0	17	0	0	0	0	0	37	0	0	0	2.176470588	0	0	17	2.176470588	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2011-2012\Istartonmonday_com_2018-8-13@1536884359483_analysis\filteredTransactionEvaluation.csv
1	Leamos_TM_2018-8-13@1536884359484	16	58	171	16	148	41	58	32	171	0	0	38	152	16	130	41	0	16	16	0	0	0	0	0	0	1	0	0	9	0	2.5625	0	0	0.0625	0	2.5625	0	0	0	0	15	0	36	0	15	8	36	6.638888889	NaN	NaN	41	16	116	12	0	0	232	58	360	Unknown	NA	NA	NA	NA	0	1	1	6	10	0	0	0	130	130	58.8584	72.2478	97.8324	58.8584	72.2478	97.8324	0	41	1	0	0	0	16	0	0	0	0	0	2.5625	0	0	0	0	16	0	0	0	0	0	0	0	4	16	0	0	16	0	0	0	0	16	0	0	1	0	0	41	0	0	0	2.5625	0	0	16	2.5625	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2011-2012\Leamos_TM_2018-8-13@1536884359484_analysis\filteredTransactionEvaluation.csv
1	LEMA_FAMILY_ACCOUNTABILITY_SYSTEM_2018-8-13@1536884359484	20	133	238	32	249	70	133	40	238	0	0	15	252	32	168	103	19	32	32	0	0	0	0	19	3	5	0	19	14	0.59375	3.21875	0.59375	0.09375	0.15625	0	3.21875	2.4	0	0	0	0	0	75	0	0	23	75	5.733333333	NaN	NaN	103	32	215	36	0	0	532	133	783	Unknown	NA	NA	NA	NA	0	1	1	10	3	7	0	0	185	185	134.9684	146.4657	182.0719	134.9684	146.4657	182.0719	0	103	8	19	19	0	20	2.4	0.59375	0	0	0	3.21875	0	0	0	3	32	0.075	0	0	0	0	0	0	4	32	0	0	20	0	0	0	0	32	0	3	5	19	19	103	0	0.59375	0.59375	3.21875	0	0	32	3.21875	0	0	0	0	0.59375	19	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2011-2012\LEMA_FAMILY_ACCOUNTABILITY_SYSTEM_2018-8-13@1536884359484_analysis\filteredTransactionEvaluation.csv
1	LEMA_FAMILY_ACCOUNTABILITY_SYSTEM_2018-8-13@1536884359485	20	133	238	32	249	70	133	40	238	0	0	15	252	32	168	103	19	32	32	0	0	0	0	19	3	5	0	19	14	0.59375	3.21875	0.59375	0.09375	0.15625	0	3.21875	2.4	0	0	0	0	0	75	0	0	23	75	5.733333333	NaN	NaN	103	32	215	36	0	0	532	133	783	Unknown	NA	NA	NA	NA	0	1	1	10	3	7	0	0	185	185	134.9684	146.4657	182.0719	134.9684	146.4657	182.0719	0	103	8	19	19	0	20	2.4	0.59375	0	0	0	3.21875	0	0	0	3	32	0.075	0	0	0	0	0	0	4	32	0	0	20	0	0	0	0	32	0	3	5	19	19	103	0	0.59375	0.59375	3.21875	0	0	32	3.21875	0	0	0	0	0.59375	19	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2011-2012\LEMA_FAMILY_ACCOUNTABILITY_SYSTEM_2018-8-13@1536884359485_analysis\filteredTransactionEvaluation.csv
1	LEMA_Pilot_School_Integrated_Scheduling_System_2018-8-13@1536884359485	19	75	191	30	164	50	75	38	191	0	0	43	166	30	141	99	0	30	30	0	0	0	0	0	0	0	0	0	26	0	3.3	0	0	0	0	3.3	0	0	0	0	6	0	22	0	6	36	22	13.22727273	NaN	NaN	99	30	163	42	0	0	300	75	505	Unknown	NA	NA	NA	NA	0	1	1	9	7	3	0	0	160	160	76.11	86.0257	111.8175	76.11	86.0257	111.8175	0	99	0	0	0	0	19	0	0	0	0	0	3.3	0	0	0	0	30	0	0	0	0	0	0	0	2	30	0	0	19	0	0	0	0	30	0	0	0	0	0	99	0	0	0	3.3	0	0	30	3.3	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2011-2012\LEMA_Pilot_School_Integrated_Scheduling_System_2018-8-13@1536884359485_analysis\filteredTransactionEvaluation.csv
1	Los_Angeles_Child_Guidance_Clinic_Employment_Opportunities_Online_Application_System_2018-8-13@1536884359484	21	118	249	42	230	58	118	42	249	0	0	83	184	42	191	96	14	42	42	0	0	0	0	14	0	1	0	14	15	0.333333333	2.285714286	0.333333333	0	0.023809524	0	2.285714286	3.3	0	0	0	22	0	43	0	22	56	43	12.20930233	NaN	NaN	96	42	266	64	0	0	472	118	802	Unknown	NA	NA	NA	NA	0	1	1	6	5	10	0	0	230	230	119.7464	136.9715	186.5594	119.7464	136.9715	186.5594	0	96	1	14	14	0	21	3.3	0.333333333	0	0	0	2.285714286	0	0	0	0	42	0.078571429	0	0	0	0	0	0	0	42	0	0	21	0	0	0	0	42	0	0	1	14	14	96	0	0.333333333	0.333333333	2.285714286	0	0	42	2.285714286	0	0	0	0	0.333333333	14	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2011-2012\Los_Angeles_Child_Guidance_Clinic_Employment_Opportunities_Online_Application_System_2018-8-13@1536884359484_analysis\filteredTransactionEvaluation.csv
1	Pediatric_Trauma_Society_Research_Investigator_Databank _PTS_RID_2018-8-13@1536884973331	16	43	114	44	99	29	43	32	114	0	0	50	68	44	85	48	0	44	44	0	0	0	0	0	0	4	0	0	10	0	1.090909091	0	0	0.090909091	0	1.090909091	0	0	0	0	1	0	4	0	1	26	4	39.5	NaN	NaN	48	44	312	69	0	0	172	43	553	Unknown	NA	NA	NA	NA	0	1	1	16	0	0	0	0	80	80	43.6364	47.6058	56.0054	43.6364	47.6058	56.0054	0	48	4	0	0	0	16	0	0	0	0	0	1.090909091	0	0	0	0	44	0	0	0	0	0	0	0	0	44	0	0	16	0	0	0	0	44	0	0	4	0	0	48	0	0	0	1.090909091	0	0	44	1.090909091	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2012-2013\Pediatric_Trauma_Society_Research_Investigator_Databank _PTS_RID_2018-8-13@1536884973331_analysis\filteredTransactionEvaluation.csv
1	S13b_PTS_RID_2018-8-13@1536883073385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown	NA	NA	NA	NA	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2013-2014\S13b_PTS_RID_2018-8-13@1536883073385_analysis\filteredTransactionEvaluation.csv
1	S13b_SomaticsWeb_DataServices_2018-8-13@1536883073385	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	25	0	5	5	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	5	35	0	0	0	0	0	35	Unknown	NA	NA	NA	NA	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	25	0	0	0	5	0	0	5	5	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2013-2014\S13b_SomaticsWeb_DataServices_2018-8-13@1536883073385_analysis\filteredTransactionEvaluation.csv
1	S13b_United_Direct_Marketing_2018-8-13@1536883073385	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	1	6	5	5	0	0	0	0	9	0	0	0	6	0	1.2	0.2	1.8	0	0	0	0.2	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	47	0	0	0	0	0	47	Unknown	NA	NA	NA	NA	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	6	0	0	0.6	1.2	0	0	0	0.2	0	0	0	0	5	0.12	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	6	9	1	0	1.2	1.8	0.2	0	0	5	0.2	0	0	0	0	1.8	6	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2013-2014\S13b_United_Direct_Marketing_2018-8-13@1536883073385_analysis\filteredTransactionEvaluation.csv
1	S14b_E-LockBox_2018-8-13@1536883073385	25	155	277	19	229	66	155	50	277	0	0	109	156	19	211	57	17	19	19	0	0	0	0	0	0	0	0	17	7	0.894736842	3	0	0	0	0	3	1.5	0	0	0	22	0	40	0	22	74	40	14.325	NaN	NaN	57	19	95	46	0	0	620	155	761	Unknown	NA	NA	NA	NA	0	1	1	11	1	13	0	0	260	260	157.294	204.955	280.1085	157.294	204.955	280.1085	0	57	0	17	17	0	25	1.5	0.894736842	0	0	0	3	0	0	0	0	19	0.078947368	0	0	0	0	0	0	13	19	0	0	25	0	0	0	0	19	0	0	0	17	0	57	0	0.894736842	0	3	0	0	19	3	0	0	0	0	0	17	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2013-2014\S14b_E-LockBox_2018-8-13@1536883073385_analysis\filteredTransactionEvaluation.csv
1	S14b_Healthy_Kids_Zone_SurveyApp_2018-8-13@1536883073386	24	172	296	25	254	65	172	48	296	0	0	83	214	25	231	18	57	25	25	0	0	0	0	0	0	0	0	57	0	2.28	0.72	0	0	0	0	0.72	4.2	0	0	0	17	0	60	0	17	90	60	13.2	NaN	NaN	18	25	158	46	0	0	688	172	892	Unknown	NA	NA	NA	NA	0	1	1	6	3	15	0	0	285	285	174.5456	229.8502	251.4521	174.5456	229.8502	251.4521	0	18	0	57	57	0	24	4.2	2.28	0	0	0	0.72	0	0	0	0	25	0.168	0	0	0	0	0	0	8	25	0	0	24	0	0	0	0	25	0	0	0	57	0	18	0	2.28	0	0.72	0	0	25	0.72	0	0	0	0	0	57	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2013-2014\S14b_Healthy_Kids_Zone_SurveyApp_2018-8-13@1536883073386_analysis\filteredTransactionEvaluation.csv
1	S14b_JEP_Online_Platform_2018-8-13@1536883073386	20	261	383	21	327	93	261	40	383	0	0	199	132	21	290	13	12	21	21	0	0	0	0	10	0	0	0	12	1	0.571428571	0.619047619	0.476190476	0	0	0	0.619047619	0.6	0	0	0	32	0	48	0	32	180	48	26.95833333	NaN	NaN	13	21	97	75	0	0	1044	261	1216	Unknown	NA	NA	NA	NA	0	1	1	2	0	18	0	0	280	280	264.8628	354.2866	370.6788	264.8628	354.2866	370.6788	0	13	0	12	12	0	20	0.6	0.571428571	0	0	0	0.619047619	0	0	0	0	21	0.028571429	0	0	0	0	0	0	11	21	0	0	20	0	0	0	0	21	0	0	0	12	10	13	0	0.571428571	0.476190476	0.619047619	0	0	21	0.619047619	0	0	0	0	0.476190476	12	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2013-2014\S14b_JEP_Online_Platform_2018-8-13@1536883073386_analysis\filteredTransactionEvaluation.csv
