NUM,PROJ,Tran_Num,UseCase_Num,Activity_Num,Actor_Num,Avg_Actor,Boundary_Num,ControlNum,Entity_Num,Component_num,Attribute_num,Operation_num,class_num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD,Arch_Diff,Type,Effort_Norm,Norm_Factor,KSLOC,Effort,UAW,TCF,EF,Simple_UC, Average_UC, Complex_UC, Effort_Norm_UCP, Effort_Norm_COCOMO, UUCP, UCP,EUCP,EXUCP,DUCP,SWTI,SWTII,SWTIII,NOET,NOAAE,NORT,NEM,NSR,NOA,NOS,WMC,MPC,NOCH,DIT,CBO,NIVPC,NUMS,NCI,NCIF,RR,NTLC,ANWMC,ADIT,NOCPBC,EIF,ILF,DET,FTR,NT,NOC,NOA,NOA,NOUC,NOR,ANAPUC,ANRPUC,UCP,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCAL,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT,Num_User_Story, Num_Tasks, project_manager_estimate, developer_estimate,transaction_file
1,Pediatric_Trauma_Society_Research_Investigator_Databank _PTS_RID,43,32,114,0,0,50,68,44,85,48,0,44,44,0,0,0,0,0,0,4,0,0,10,0,1.0909090909090908,0,0,0.09090909090909091,0,1.0909090909090908,0,0,0,0,12,0,17,0,12,26,17,10.823529411764707,2.076470588235294,22.474740484429063,Unknown,NA,NA,NA,NA,0,1,1,16,0,0,0,0,80,80,200,182,173,200,182,173,0,48,4,0,0,0,16,0,0,0,0,0,1.0909090909090908,0,0,0,0,44,0,0,0,0,0,0,0,0,44,0,0,16,0,0,0,0,44,0,0,4,0,0,48,0,0,0,1.0909090909090908,0,0,44,1.0909090909090908,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2012-2013\XMIsV1.1\Pediatric_Trauma_Society_Research_Investigator_Databank _PTS_RID/2018-7-14@1534295535022\transactionEvaluation.csv
1,Art_Crafts_Website,34,18,79,0,0,46,18,9,61,10,0,9,9,0,0,0,0,0,0,0,0,0,5,0,1.1111111111111112,0,0,0,0,1.1111111111111112,0,0,0,0,11,0,15,0,11,19,15,9.666666666666666,4.153846153846154,40.15384615384615,Unknown,NA,NA,NA,NA,0,1,1,2,7,0,0,0,80,80,110,108,100,110,108,100,0,10,0,0,0,0,9,0,0,0,0,0,1.1111111111111112,0,0,0,0,9,0,0,0,0,0,0,0,3,9,0,0,9,0,0,0,0,9,0,0,0,0,0,10,0,0,0,1.1111111111111112,0,0,9,1.1111111111111112,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2012-2013\XMIsV1.1\Art_Crafts_Website/2018-7-14@1534295535014\transactionEvaluation.csv
1,Improvementon_on_VITA_website,29,18,79,0,0,33,56,10,61,43,0,10,10,0,0,0,0,0,0,0,0,0,6,0,4.3,0,0,0,0,4.3,0,0,0,0,11,0,13,0,11,16,13,10.76923076923077,3.0686813186813184,33.04733727810651,Unknown,NA,NA,NA,NA,0,1,1,8,1,0,0,0,50,50,135,135,138,135,135,138,0,43,0,0,0,0,9,0,0,0,0,0,4.3,0,0,0,0,10,0,0,0,0,0,0,0,3,10,0,0,9,0,0,0,0,10,0,0,0,0,0,43,0,0,0,4.3,0,0,10,4.3,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2012-2013\XMIsV1.1\Improvementon_on_VITA_website/2018-7-14@1534295535021\transactionEvaluation.csv
1,Web_based_product_configurator_and_data_service_system,44,30,117,0,0,55,62,9,89,25,0,9,9,0,0,0,0,0,0,0,0,0,5,0,2.7777777777777777,0,0,0,0,2.7777777777777777,0,0,0,0,16,0,18,0,16,26,18,10.944444444444445,2.7342948717948716,29.92533831908832,Unknown,NA,NA,NA,NA,0,1,1,13,2,0,0,0,85,85,175,171,171,175,171,171,0,25,0,0,0,0,15,0,0,0,0,0,2.7777777777777777,0,0,0,0,9,0,0,0,0,0,0,0,3,9,0,0,15,0,0,0,0,9,0,0,0,0,0,25,0,0,0,2.7777777777777777,0,0,9,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2012-2013\XMIsV1.1\Web_based_product_configurator_and_data_service_system/2018-7-14@1534295535024\transactionEvaluation.csv
1,Web_Media_Modernization_2012,28,22,74,0,0,10,88,15,55,24,0,15,15,0,0,0,0,0,3,0,0,0,10,0,1.6,0,0.2,0,0,1.6,0,0,0,0,0,0,20,0,0,8,20,5.95,3.8200000000000003,22.729000000000003,Unknown,NA,NA,NA,NA,0,1,1,11,0,0,0,0,55,55,130,124,114,130,124,114,0,24,3,0,0,0,11,0,0,0,0,0,1.6,0,0,0,3,15,0,0,0,0,0,0,0,0,15,0,0,11,0,0,0,0,15,0,3,0,0,0,24,0,0,0,1.6,0,0,15,1.6,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2012-2013\XMIsV1.1\Web_Media_Modernization_2012/2018-7-14@1534295535025\transactionEvaluation.csv
1,XL_2,32,16,79,0,0,27,52,13,61,15,11,13,13,0,0,0,0,0,0,1,0,11,6,0.8461538461538461,1.1538461538461537,0,0,0.07692307692307693,0,1.1538461538461537,0.8999999999999999,0,0,0,0,0,6,0,0,26,6,13.666666666666666,4.216374269005848,57.62378167641325,Unknown,NA,NA,NA,NA,0,1,1,1,6,1,0,0,80,80,145,142,153,145,142,153,0,15,1,11,11,0,8,0.8999999999999999,0.8461538461538461,0,0,0,1.1538461538461537,0,0,0,0,13,0.06923076923076922,0,0,0,0,0,0,4,13,0,0,8,0,0,0,0,13,0,0,1,11,0,15,0,0.8461538461538461,0,1.1538461538461537,0,0,13,1.1538461538461537,0,0,0,0,0,11,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2012-2013\XMIsV1.1\XL_2/2018-7-14@1534295535026\transactionEvaluation.csv
1,F13a_City_of_LosAngeles_Public_Safety_Applicant_Resource_Center,1,22,2,0,0,0,0,11,1,1,6,11,11,0,0,0,0,9,0,0,0,6,0,0.545454545,0.090909091,0.818181818,0,0,0,0.090909091,0.6,0,0,0,0,0,1,0,0,0,1,2,1,2,Unknown,NA,NA,NA,NA,0,1,1,11,0,0,0,0,55,55,10,9,7,10,9,7,0,1,0,6,6,0,11,0.6,0.545454545,0,0,0,0.090909091,0,0,0,0,11,0.054545455,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,11,0,0,0,6,9,1,0,0.545454545,0.818181818,0.090909091,0,0,11,0.090909091,0,0,0,0,0.818181818,6,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\F13a_City_of_LosAngeles_Public_Safety_Applicant_Resource_Center/2018-7-14@1534295859909\transactionEvaluation.csv
1,F13a_Mission_Science_Information_and Data_Management_System,39,20,84,0,0,42,24,14,60,25,0,14,14,0,0,0,0,0,0,0,0,0,5,0,1.785714286,0,0,0,0,1.785714286,0,0,0,0,18,0,21,0,18,18,21,6.571428571,3.5004329,23.00284477,Unknown,NA,NA,NA,NA,0,1,1,2,7,1,0,0,95,95,90,86,70,90,86,70,0,25,0,0,0,0,10,0,0,0,0,0,1.785714286,0,0,0,0,14,0,0,0,0,0,0,0,5,14,0,0,10,0,0,0,0,14,0,0,0,0,0,25,0,0,0,1.785714286,0,0,14,1.785714286,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\F13a_Mission_Science_Information_and Data_Management_System/2018-7-14@1534295859917\transactionEvaluation.csv
1,F13a_Cityof_LosAngeles_Personnel_Department_Mobile_Applications,59,14,111,2,0,40,82,24,87,23,30,24,24,0,0,0,0,29,0,0,0,30,1,1.25,0.958333333,1.208333333,0,0,0,0.958333333,3,0,0,0,7,0,19,2,7,40,19,18.21052632,3.478445449,63.34432239,Unknown,NA,NA,NA,NA,0,1,1,0,4,3,0,0,85,85,75,73,72,75,73,72,0,23,0,30,30,0,7,3,1.25,0,0,0,0.958333333,0,0,0,0,24,0.125,0,0,0,0,0,0,6,24,0,0,7,0,0,0,0,24,0,0,0,30,29,23,0,1.25,1.208333333,0.958333333,0,0,24,0.958333333,0,0,0,0,1.208333333,30,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\F13a_Cityof_LosAngeles_Personnel_Department_Mobile_Applications/2018-7-14@1534295859915\transactionEvaluation.csv
1,F13a_LA_Commons_upgradeof_website,81,22,172,0,0,78,72,15,126,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,28,0,17,53,28,13.53571429,4.952636659,67.03747478,Unknown,NA,NA,NA,NA,0,1,1,0,2,9,0,0,155,155,165,170,162,165,170,162,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,8,15,0,0,11,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\F13a_LA_Commons_upgradeof_website/2018-7-14@1534295859916\transactionEvaluation.csv
