NUM,Project,Tran_Num,UseCase_Num,Activity_Num,Actor_Num,Avg_Actor,Boundary_Num,ControlNum,Entity_Num,Component_num,Attribute_num,Operation_num,class_num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD,Arch_Diff,Type,Effort_Norm,Norm_Factor,KSLOC,Effort,UAW,TCF,EF,Simple_UC, Average_UC, Complex_UC, Effort_Norm_UCP, Effort_Norm_COCOMO, UUCP, UCP,EUCP,EXUCP,DUCP,SWTI,SWTII,SWTIII,NOET,NOAAE,NORT,NEM,NSR,NOA,NOS,WMC,MPC,NOCH,DIT,CBO,NIVPC,NUMS,NCI,NCIF,RR,NTLC,ANWMC,ADIT,NOCPBC,EIF,ILF,DET,FTR,NT,NOC,NOA,NOA,NOUC,NOR,ANAPUC,ANRPUC,UCP,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCAL,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT,Num_User_Story, Num_Tasks, project_manager_estimate, developer_estimate,transaction_file
1,S16b_flower_seeker,84,32,186,0,0,82,68,81,135,221,77,81,81,0,0,0,0,168,0,0,0,77,5,0.950617284,2.728395062,2.074074074,0,0,0,2.728395062,2.7,0,0,0,28,0,28,0,28,56,28,9.821428571,1.385218796,13.60482747,Unknown,NA,NA,NA,804,0,1,1,1,10,5,0,0,180,180,205,177,136,205,177,136,0,221,0,77,77,0,16,2.7,0.950617284,0,0,0,2.728395062,0,0,0,0,81,0.033333333,0,0,0,0,0,0,5,81,0,0,16,0,0,0,0,81,0,0,0,77,168,221,0,0.950617284,2.074074074,2.728395062,0,0,81,2.728395062,0,0,0,0,2.074074074,77,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2014-2015\xmls\S16b_flower_seeker/2018-7-12@1534139463432\transactionAnalytics.csv
1,s16b_Picshare_AA,94,48,221,1,0,86,106,110,168,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,15,0,14,79,15,14.86666667,1.702215399,25.30626893,Unknown,NA,NA,NA,1592,0,1,1,13,8,3,0,0,190,190,345,297,228,345,297,228,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,1,110,0,0,24,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2014-2015\xmls\s16b_Picshare_AA/2018-7-12@1534139463442\transactionAnalytics.csv
1,s16b_Picshare_RA,387,48,555,0,0,219,268,147,397,0,0,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,69,6,78,0,75,309,78,13.62820513,2.195777769,29.92450985,Unknown,NA,NA,NA,3113,0,1,1,1,0,23,0,0,350,350,375,371,332,375,371,332,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,8,147,0,0,24,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2014-2015\xmls\s16b_Picshare_RA/2018-7-12@1534139463443\transactionAnalytics.csv
1,carbondata,0,2,0,0,0,0,0,169,0,76,811,169,169,0,0,0,0,483,0,0,0,0,8,4.798816568,0.449704142,2.857988166,0,0,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,21120,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,76,0,0,0,0,1,34.5,4.798816568,0,0,0,0,0,0,0,0,169,0.204142012,0,0,0,0,0,0,0,169,0,0,1,0,0,0,0,169,0,0,0,811,483,76,0,4.798816568,2.857988166,0.449704142,0,0,169,0.449704142,0,0,0,0,2.857988166,811,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\Open Source\carbondata_archive\carbondata\carbondata/2018-7-12@1534138520656\transactionAnalytics.csv
1,httpcomponents-core,0,2,26,0,0,0,0,64,26,21,305,64,64,0,0,0,0,181,0,0,0,0,3,4.765625,0.328125,2.828125,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,10771,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,21,0,0,0,0,1,16.8,4.765625,0,0,0,0,0,0,0,0,64,0.2625,0,0,0,0,0,0,0,64,0,0,1,0,0,0,0,64,0,0,0,305,181,21,0,4.765625,2.828125,0.328125,0,0,64,0.328125,0,0,0,0,2.828125,305,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\Open Source\httpcomponents-core\httpcomponents-core/2018-7-12@1534138804345\transactionAnalytics.csv
1,jackrabbit-ocm,0,2,0,0,0,0,0,93,0,29,342,93,93,0,0,0,0,114,0,0,0,0,0,3.677419355,0.311827957,1.225806452,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,1321,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,29,0,0,0,0,1,19.5,3.677419355,0,0,0,0,0,0,0,0,93,0.209677419,0,0,0,0,0,0,0,93,0,0,1,0,0,0,0,93,0,0,0,342,114,29,0,3.677419355,1.225806452,0.311827957,0,0,93,0.311827957,0,0,0,0,1.225806452,342,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\Open Source\jackrabbit-ocm\jackrabbit-ocm/2018-7-12@1534139104468\transactionAnalytics.csv
1,james-jspf,0,2,31,0,0,0,0,51,31,16,264,51,51,0,0,0,0,165,0,0,0,0,0,5.176470588,0.31372549,3.235294118,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,1370,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,16,0,0,0,0,1,14.1,5.176470588,0,0,0,0,0,0,0,0,51,0.276470588,0,0,0,0,0,0,0,51,0,0,1,0,0,0,0,51,0,0,0,264,165,16,0,5.176470588,3.235294118,0.31372549,0,0,51,0.31372549,0,0,0,0,3.235294118,264,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\Open Source\james-jspf\james-jspf/2018-7-12@1534139510012\transactionAnalytics.csv
1,james-mime4j,0,2,109,0,0,0,0,202,109,48,1113,202,202,0,0,0,0,778,0,0,0,0,0,5.50990099,0.237623762,3.851485149,0,0,0,0,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,3914,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,48,0,0,0,0,1,57.6,5.50990099,0,0,0,0,0,0,0,0,202,0.285148515,0,0,0,0,0,0,0,202,0,0,1,0,0,0,0,202,0,0,0,1113,778,48,0,5.50990099,3.851485149,0.237623762,0,0,202,0.237623762,0,0,0,0,3.851485149,1113,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\Open Source\james-mime4j\james-mime4j/2018-7-12@1534139669242\transactionAnalytics.csv
1,dialer,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,704,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\rufus_labs\dialer\dialer/2018-7-13@1534144148711\transactionAnalytics.csv
1,incomingcallscreen,0,2,0,0,0,0,0,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,704,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0.5,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\rufus_labs\incomingcallscreen\incomingcallscreen/2018-7-13@1534144148712\transactionAnalytics.csv
1,all-apps,0,2,0,0,0,0,0,6,0,7,12,6,6,0,0,0,0,1,0,0,0,0,2,2,1.166666667,0.166666667,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,2816,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,7,0,0,0,0,1,0.6,2,0,0,0,0,0,0,0,0,6,0.1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,6,0,0,0,12,1,7,0,2,0.166666667,1.166666667,0,0,6,1.166666667,0,0,0,0,0.166666667,12,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\rufus_labs\all-apps\all-apps/2018-7-13@1534144148703\transactionAnalytics.csv
1,alltheapps,0,2,0,0,0,0,0,16,0,12,55,16,16,0,0,0,0,4,0,0,0,0,1,3.4375,0.75,0.25,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,2816,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,12,0,0,0,0,1,3.6,3.4375,0,0,0,0,0,0,0,0,16,0.225,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,16,0,0,0,55,4,12,0,3.4375,0.25,0.75,0,0,16,0.75,0,0,0,0,0.25,55,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\rufus_labs\alltheapps\alltheapps/2018-7-13@1534144148710\transactionAnalytics.csv
1,integrated-nav-bar,0,2,0,0,0,0,0,74,0,62,116,74,74,0,0,0,0,16,0,0,0,0,16,1.567567568,0.837837838,0.216216216,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,1408,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,62,0,0,0,0,1,8.1,1.567567568,0,0,0,0,0,0,0,0,74,0.109459459,0,0,0,0,0,0,0,74,0,0,1,0,0,0,0,74,0,0,0,116,16,62,0,1.567567568,0.216216216,0.837837838,0,0,74,0.837837838,0,0,0,0,0.216216216,116,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\rufus_labs\integrated-nav-bar\integrated-nav-bar/2018-7-12@1534141948338\transactionAnalytics.csv
1,old_rufusconnect,0,2,0,0,0,0,0,3,0,2,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,2112,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0.666666667,0,0,3,0.666666667,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\rufus_labs\old_rufusconnect\old_rufusconnect/2018-7-12@1534142585676\transactionAnalytics.csv
1,musicplayerwithlockscreencom,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,2816,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\rufus_labs\musicplayerwithlockscreencom\musicplayerwithlockscreencom/2018-7-12@1534142585671\transactionAnalytics.csv
1,navigationbar,0,2,0,0,0,0,0,7,0,5,4,7,7,0,0,0,0,1,0,0,0,0,1,0.571428571,0.714285714,0.142857143,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,4224,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,1,0.6,0.571428571,0,0,0,0,0,0,0,0,7,0.085714286,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,7,0,0,0,4,1,5,0,0.571428571,0.142857143,0.714285714,0,0,7,0.714285714,0,0,0,0,0.142857143,4,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\rufus_labs\navigationbar\navigationbar/2018-7-12@1534142585675\transactionAnalytics.csv
1,musicplayer,0,2,0,0,0,0,0,27,0,31,23,27,27,0,0,0,0,3,0,0,0,0,10,0.851851852,1.148148148,0.111111111,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,2816,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,31,0,0,0,0,1,2.4,0.851851852,0,0,0,0,0,0,0,0,27,0.088888889,0,0,0,0,0,0,0,27,0,0,1,0,0,0,0,27,0,0,0,23,3,31,0,0.851851852,0.111111111,1.148148148,0,0,27,1.148148148,0,0,0,0,0.111111111,23,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\rufus_labs\musicplayer\musicplayer/2018-7-12@1534142585668\transactionAnalytics.csv
1,rufusconnectandroid,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,1408,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\rufus_labs\rufusconnectandroid\rufusconnectandroid/2018-7-12@1534143088513\transactionAnalytics.csv
1,rufuslabsupdateservice,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,2816,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\rufus_labs\rufuslabsupdateservice\rufuslabsupdateservice/2018-7-12@1534143088522\transactionAnalytics.csv
1,rufuslocation,0,2,0,0,0,0,0,16,0,6,0,16,16,0,0,0,0,0,0,0,0,0,5,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,2112,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0.375,0,0,16,0.375,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\rufus_labs\rufuslocation\rufuslocation/2018-7-12@1534143088517\transactionAnalytics.csv
1,weather-widget,0,2,0,0,0,0,0,20,0,10,67,20,20,0,0,0,0,12,0,0,0,0,1,3.35,0.5,0.6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,1408,0,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,10,0,0,0,0,1,3,3.35,0,0,0,0,0,0,0,0,20,0.15,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,20,0,0,0,67,12,10,0,3.35,0.6,0.5,0,0,20,0.5,0,0,0,0,0.6,67,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\rufus_labs\weather-widget\weather-widget/2018-7-12@1534143088521\transactionAnalytics.csv
