id,element,useCase,type,component
1,R_onReceive,src,undefined,R
2,R_onCreate,src,undefined,R
3,R_<init>,src,undefined,R
4,R_onStart,src,undefined,R
5,R_logMethodExit,src,undefined,R
6,R_logMethodExit,src,undefined,R
7,R_logMethodExitInfo,src,undefined,R
8,R_object2String,src,undefined,R
9,R_<clinit>,src,undefined,R
10,R_getBasicType,src,undefined,R
11,R_method2String,src,undefined,R
12,R_getTypeName,src,undefined,R
13,R_getProcessName,src,undefined,R
14,R_getCurrentThreadInfo,src,undefined,R
15,R_getProcessId,src,undefined,R
16,C_d,src,undefined,C
17,R_logMethodEnter,src,undefined,R
18,R_logMethodEnter,src,undefined,R
19,R_logMethodEnterInfo,src,undefined,R
20,R_paramsToString,src,undefined,R
21,R_logMethodExitWithThrowable,src,undefined,R
22,R_logMethodExitWithThrowable,src,undefined,R
23,R_onClick,src,undefined,R
24,R_onReceive,src,undefined,R
25,R_onCreate,src,undefined,R
26,R_onStart,src,undefined,R
27,C_onClick,src,undefined,C
28,C_onActivityResult,src,undefined,C
29,C_onCreate,src,undefined,C
30,C_<init>,src,undefined,C
31,C_<init>,src,undefined,C
32,C_<init>,src,undefined,C
33,C_<init>,src,undefined,C
34,C_<init>,src,undefined,C
35,C_<init>,src,undefined,C
36,C_<init>,src,undefined,C
37,C_<init>,src,undefined,C
38,C_<init>,src,undefined,C
39,C_<init>,src,undefined,C
40,C_<init>,src,undefined,C
41,C_<init>,src,undefined,C
42,C_<init>,src,undefined,C
43,C_<init>,src,undefined,C
44,C_<init>,src,undefined,C
45,C_<init>,src,undefined,C
46,C_<init>,src,undefined,C
47,C_<init>,src,undefined,C
48,C_<init>,src,undefined,C
49,C_<init>,src,undefined,C
50,C_<init>,src,undefined,C
51,C_<init>,src,undefined,C
52,C_<init>,src,undefined,C
53,C_<init>,src,undefined,C
54,C_<init>,src,undefined,C
55,C_<init>,src,undefined,C
56,C_<init>,src,undefined,C
57,C_<init>,src,undefined,C
58,C_<init>,src,undefined,C
59,C_<init>,src,undefined,C
60,C_<init>,src,undefined,C
61,C_<init>,src,undefined,C
62,C_<init>,src,undefined,C
63,C_onKeyUp,src,undefined,C
64,C_onPause,src,undefined,C
65,C_onResume,src,undefined,C
66,C_run,src,undefined,C
67,C_access$2000,src,undefined,C
68,C_access$400,src,undefined,C
69,C_access$2200,src,undefined,C
70,C_setTextLabelMemoryProcesses,src,undefined,C
71,C_access$1100,src,undefined,C
72,C_setTextLabelMemory,src,undefined,C
73,C_access$600,src,undefined,C
74,C_setTextLabelCPU,src,undefined,C
75,C_access$200,src,undefined,C
76,C_access$1300,src,undefined,C
77,C_access$700,src,undefined,C
78,C_access$800,src,undefined,C
79,C_access$900,src,undefined,C
80,C_access$000,src,undefined,C
81,C_access$1800,src,undefined,C
82,C_access$1700,src,undefined,C
83,C_access$300,src,undefined,C
84,C_access$1600,src,undefined,C
85,C_access$1400,src,undefined,C
86,C_access$1500,src,undefined,C
87,C_access$2100,src,undefined,C
88,C_setTextLabelCPUProcess,src,undefined,C
89,C_access$1200,src,undefined,C
90,C_run,src,undefined,C
91,C_run,src,undefined,C
92,C_access$2300,src,undefined,C
93,C_access$2402,src,undefined,C
94,C_access$2400,src,undefined,C
95,C_access$2500,src,undefined,C
96,C_access$2302,src,undefined,C
97,C_<init>,src,undefined,C
98,C_access$1000,src,undefined,C
99,C_access$1900,src,undefined,C
100,C_access$500,src,undefined,C
101,C_access$100,src,undefined,C
102,C_onStart,src,undefined,C
103,C_onStop,src,undefined,C
104,C_onCreate,src,undefined,C
105,C_onLongClick,src,undefined,C
106,C_onKey,src,undefined,C
107,C_onClick,src,undefined,C
108,C_onClick,src,undefined,C
109,C_onClick,src,undefined,C
110,C_onClick,src,undefined,C
111,C_onClick,src,undefined,C
112,C_onClick,src,undefined,C
113,C_onClick,src,undefined,C
114,C_onClick,src,undefined,C
115,C_onClick,src,undefined,C
116,C_onClick,src,undefined,C
117,C_onClick,src,undefined,C
118,C_onLongClick,src,undefined,C
119,C_onClick,src,undefined,C
120,C_onClick,src,undefined,C
121,C_onStartTrackingTouch,src,undefined,C
122,C_onStopTrackingTouch,src,undefined,C
123,C_onStartTrackingTouch,src,undefined,C
124,C_onStopTrackingTouch,src,undefined,C
125,C_onStartTrackingTouch,src,undefined,C
126,C_onStopTrackingTouch,src,undefined,C
127,C_onClick,src,undefined,C
128,C_onClick,src,undefined,C
129,C_onClick,src,undefined,C
130,C_onClick,src,undefined,C
131,C_onClick,src,undefined,C
132,C_onLongClick,src,undefined,C
133,C_onClick,src,undefined,C
134,C_onClick,src,undefined,C
135,C_onReceive,src,undefined,C
136,C_onReceive,src,undefined,C
137,C_onReceive,src,undefined,C
138,C_onClick,src,undefined,C
139,C_onClick,src,undefined,C
140,C_onClick,src,undefined,C
141,C_onReceive,src,undefined,C
142,C_onCreate,src,undefined,C
143,C_<init>,src,undefined,C
144,C_<init>,src,undefined,C
145,C_<init>,src,undefined,C
146,C_getRunningAppProcessInfo,src,undefined,C
147,C_getRunningAppProcesses,src,undefined,C
148,C_log,src,undefined,C
149,C_<clinit>,src,undefined,C
150,C_<clinit>,src,undefined,C
151,C_<init>,src,undefined,C
152,C_<init>,src,undefined,C
153,C_<init>,src,undefined,C
154,C_cgroup,src,undefined,C
155,C_get,src,undefined,C
156,C_<clinit>,src,undefined,C
157,C_<clinit>,src,undefined,C
158,C_<init>,src,undefined,C
159,C_<init>,src,undefined,C
160,C_<init>,src,undefined,C
161,C_<init>,src,undefined,C
162,C_readFile,src,undefined,C
163,C_<clinit>,src,undefined,C
164,C_<init>,src,undefined,C
165,C_<init>,src,undefined,C
166,C_log,src,undefined,C
167,C_getUid,src,undefined,C
168,C_getValue,src,undefined,C
169,C_<init>,src,undefined,C
170,C_status,src,undefined,C
171,C_<clinit>,src,undefined,C
172,C_<init>,src,undefined,C
173,C_get,src,undefined,C
174,C_<init>,src,undefined,C
175,C_policy,src,undefined,C
176,C_stat,src,undefined,C
177,C_<clinit>,src,undefined,C
178,C_<init>,src,undefined,C
179,C_get,src,undefined,C
180,C_<init>,src,undefined,C
181,C_getGroup,src,undefined,C
182,C_<init>,src,undefined,C
183,C_getProcessName,src,undefined,C
184,C_getComm,src,undefined,C
185,C_getPackageName,src,undefined,C
186,C_mapDataForPlacesList,src,undefined,C
187,C_<init>,src,undefined,C
188,C_onStart,src,undefined,C
189,C_onItemClick,src,undefined,C
190,C_onClick,src,undefined,C
191,C_onReceive,src,undefined,C
192,C_onReceive,src,undefined,C
193,C_onReceive,src,undefined,C
194,stl#R_onReceive,src,activity,undefined
195,stl#R_onCreate,src,activity,undefined
196,stl#R_onStart,src,activity,undefined
197,stl#R_onClick,src,activity,undefined
198,stl#R_onReceive,src,activity,undefined
199,stl#R_onCreate,src,activity,undefined
200,stl#R_onStart,src,activity,undefined
201,stl#C_onClick,src,activity,undefined
202,stl#C_onActivityResult,src,activity,undefined
203,stl#C_onCreate,src,activity,undefined
204,stl#C_onKeyUp,src,activity,undefined
205,stl#C_onPause,src,activity,undefined
206,stl#C_onResume,src,activity,undefined
207,stl#C_onStart,src,activity,undefined
208,stl#C_onStop,src,activity,undefined
209,stl#C_onCreate,src,activity,undefined
210,stl#C_onLongClick,src,activity,undefined
211,stl#C_onKey,src,activity,undefined
212,stl#C_onClick,src,activity,undefined
213,stl#C_onClick,src,activity,undefined
214,stl#C_onClick,src,activity,undefined
215,stl#C_onClick,src,activity,undefined
216,stl#C_onClick,src,activity,undefined
217,stl#C_onClick,src,activity,undefined
218,stl#C_onClick,src,activity,undefined
219,stl#C_onClick,src,activity,undefined
220,stl#C_onClick,src,activity,undefined
221,stl#C_onClick,src,activity,undefined
222,stl#C_onClick,src,activity,undefined
223,stl#C_onLongClick,src,activity,undefined
224,stl#C_onClick,src,activity,undefined
225,stl#C_onClick,src,activity,undefined
226,stl#C_onStartTrackingTouch,src,activity,undefined
227,stl#C_onStopTrackingTouch,src,activity,undefined
228,stl#C_onStartTrackingTouch,src,activity,undefined
229,stl#C_onStopTrackingTouch,src,activity,undefined
230,stl#C_onStartTrackingTouch,src,activity,undefined
231,stl#C_onStopTrackingTouch,src,activity,undefined
232,stl#C_onClick,src,activity,undefined
233,stl#C_onClick,src,activity,undefined
234,stl#C_onClick,src,activity,undefined
235,stl#C_onClick,src,activity,undefined
236,stl#C_onClick,src,activity,undefined
237,stl#C_onLongClick,src,activity,undefined
238,stl#C_onClick,src,activity,undefined
239,stl#C_onClick,src,activity,undefined
240,stl#C_onReceive,src,activity,undefined
241,stl#C_onReceive,src,activity,undefined
242,stl#C_onReceive,src,activity,undefined
243,stl#C_onClick,src,activity,undefined
244,stl#C_onClick,src,activity,undefined
245,stl#C_onClick,src,activity,undefined
246,stl#C_onReceive,src,activity,undefined
247,stl#C_onCreate,src,activity,undefined
248,stl#C_onStart,src,activity,undefined
249,stl#C_onItemClick,src,activity,undefined
250,stl#C_onClick,src,activity,undefined
251,stl#C_onReceive,src,activity,undefined
252,stl#C_onReceive,src,activity,undefined
253,stl#C_onReceive,src,activity,undefined
