id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#C_onReceive->C_onReceive,src,CTRL,2,1,55,1,110
2,stl#C_onReceive->C_onReceive,src,CTRL,2,1,55,1,110
3,stl#C_onReceive->C_onReceive,src,CTRL,2,1,55,1,110
4,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
5,stl#C_onItemClick->C_onItemClick,src,CTRL,2,1,55,1,110
6,stl#C_onStart->C_onStart,src,CTRL,2,1,55,1,110
7,stl#C_onCreate->C_onCreate,src,CTRL,2,1,55,1,110
8,stl#C_onReceive->C_onReceive,src,CTRL,2,1,55,1,110
9,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
10,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
11,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
12,stl#C_onReceive->C_onReceive,src,CTRL,2,1,55,1,110
13,stl#C_onReceive->C_onReceive,src,CTRL,2,1,55,1,110
14,stl#C_onReceive->C_onReceive,src,CTRL,2,1,55,1,110
15,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
16,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
17,stl#C_onLongClick->C_onLongClick,src,CTRL,2,1,55,1,110
18,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
19,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
20,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
21,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
22,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
23,stl#C_onStopTrackingTouch->C_onStopTrackingTouch,src,CTRL,2,1,55,1,110
24,stl#C_onStartTrackingTouch->C_onStartTrackingTouch,src,CTRL,2,1,55,1,110
25,stl#C_onStopTrackingTouch->C_onStopTrackingTouch,src,CTRL,2,1,55,1,110
26,stl#C_onStartTrackingTouch->C_onStartTrackingTouch,src,CTRL,2,1,55,1,110
27,stl#C_onStopTrackingTouch->C_onStopTrackingTouch,src,CTRL,2,1,55,1,110
28,stl#C_onStartTrackingTouch->C_onStartTrackingTouch,src,CTRL,2,1,55,1,110
29,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
30,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
31,stl#C_onLongClick->C_onLongClick,src,CTRL,2,1,55,1,110
32,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
33,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
34,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
35,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
36,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
37,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
38,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
39,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
40,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
41,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
42,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
43,stl#C_onKey->C_onKey,src,CTRL,2,1,55,1,110
44,stl#C_onLongClick->C_onLongClick,src,CTRL,2,1,55,1,110
45,stl#C_onCreate->C_onCreate,src,CTRL,2,1,55,1,110
46,stl#C_onStop->C_onStop,src,CTRL,2,1,55,1,110
47,stl#C_onStart->C_onStart,src,CTRL,2,1,55,1,110
48,stl#C_onResume->C_onResume,src,CTRL,2,1,55,1,110
49,stl#C_onPause->C_onPause,src,CTRL,2,1,55,1,110
50,stl#C_onKeyUp->C_onKeyUp,src,CTRL,2,1,55,1,110
51,stl#C_onCreate->C_onCreate,src,CTRL,2,1,55,1,110
52,stl#C_onActivityResult->C_onActivityResult,src,CTRL,2,1,55,1,110
53,stl#C_onClick->C_onClick,src,CTRL,2,1,55,1,110
54,stl#R_onStart->R_onStart,src,CTRL,2,1,9,1,18
55,stl#R_onCreate->R_onCreate,src,CTRL,2,1,9,1,18
56,stl#R_onReceive->R_onReceive,src,CTRL,2,1,9,1,18
57,stl#R_onClick->R_onClick,src,CTRL,2,1,9,1,18
58,stl#R_onStart->R_onStart,src,CTRL,2,1,9,1,18
59,stl#R_onCreate->R_onCreate,src,CTRL,2,1,9,1,18
60,stl#R_onReceive->R_onReceive,src,CTRL,2,1,9,1,18
