id,path,functional,transactional,path_length,diagram,useCase
1,Administrator->Transaction Log Page->Display transactions->Display pritner failure message->System message page,EQ,CTRL|INT,undefined,View Transaction Log,View Transaction Log
2,Administrator->Transaction Log Page->Display transactions->Retrieve transactions->Transaction DB,EI,CTRL|DM|EI,undefined,View Transaction Log,View Transaction Log
3,Administrator->Transaction Log Page->Display transactions->Direct to modify->Transaction DB,EI,CTRL|DM|EI,undefined,View Transaction Log,View Transaction Log
4,Administrator->Transaction Log Page->Display transactions->Direct to modify->Dispute Redemption Page,EQ,CTRL|INT,undefined,View Transaction Log,View Transaction Log
5,Administrator->Transaction Log Page->Display transactions->Retrieve selected transactions->Transaction DB,EI,CTRL|DM|EI,undefined,View Transaction Log,View Transaction Log
6,Administrator->Transaction Log Page->Display transactions->Display no transactions message->System message page,EQ,CTRL|INT,undefined,View Transaction Log,View Transaction Log
7,Administrator->Transaction Log Page->Display transactions->Retrieve and print->Transaction DB,EI,CTRL|DM|EI,undefined,View Transaction Log,View Transaction Log
8,Administrator->Transaction Log Page->Display transactions->Display connection error message->System message page,EQ,CTRL|INT,undefined,View Transaction Log,View Transaction Log
9,Administrator->Transaction Log Page->Display connection error message->System message page,EQ,CTRL|INT,undefined,View Transaction Log,View Transaction Log
